classificacao,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
Com Vítimas Fatais,3,1,1,0,1,0,1,2
Com Vítimas Fatais,3,1,1,1,0,0,2,2
Com Vítimas Fatais,3,2,0,0,1,0,0,2
Com Vítimas Fatais,3,1,1,0,0,1,1,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,4,1,0,0,1,2,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,9,2,1,3,2,2,4,5
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,5,1,0,0,3,4,0,8
Com Vítimas Fatais,7,1,1,1,2,2,2,3
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,1,1,2,1,4
Com Vítimas Fatais,7,4,0,2,0,1,2,3
Com Vítimas Fatais,5,1,1,0,3,0,1,3
Com Vítimas Fatais,5,2,0,0,2,1,0,4
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,6,1,0,0,1,4,0,4
Com Vítimas Fatais,4,1,1,0,2,0,1,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,65,3,61,1,0,0,62,2
Com Vítimas Fatais,6,1,0,0,4,1,0,5
Com Vítimas Fatais,5,1,1,0,2,1,1,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,3,1,0,1,0,1,1,2
Com Vítimas Fatais,10,1,1,0,7,2,1,7
Com Vítimas Fatais,5,1,0,0,1,3,0,4
Com Vítimas Fatais,4,1,0,0,2,2,0,4
Com Vítimas Fatais,4,1,1,1,0,2,2,4
Com Vítimas Fatais,3,2,1,0,0,0,1,2
Com Vítimas Fatais,4,2,0,0,2,0,0,2
Com Vítimas Fatais,4,1,0,0,2,2,0,5
Com Vítimas Fatais,4,1,0,1,1,1,1,3
Com Vítimas Fatais,8,5,0,0,2,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,3,1,0,1,0,1,1,3
Com Vítimas Fatais,4,2,2,0,0,0,2,2
Com Vítimas Fatais,4,1,0,0,2,3,0,5
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,8,1,2,2,1,2,4,5
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,2,0,0,3
Com Vítimas Fatais,8,1,0,4,1,2,4,4
Com Vítimas Fatais,3,1,0,1,0,1,1,2
Com Vítimas Fatais,5,1,0,1,1,2,1,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,4,2,0,0,1,2,0,4
Com Vítimas Fatais,9,1,1,3,3,1,4,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,1,0,1,1,1,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,1,1,1,1,3
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,4,1,0,0,0,3,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,1,1,1,1,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,8,1,3,1,1,2,4,4
Com Vítimas Fatais,2,1,0,0,0,3,0,4
Com Vítimas Fatais,4,1,1,0,1,1,1,3
Com Vítimas Fatais,4,1,0,0,1,2,0,4
Com Vítimas Fatais,6,2,0,0,1,3,0,4
Com Vítimas Fatais,4,1,0,0,1,2,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,0,2,0,3
Com Vítimas Fatais,3,1,1,1,0,0,2,2
Com Vítimas Fatais,3,1,0,0,0,2,0,3
Com Vítimas Fatais,4,1,0,0,3,0,0,2
Com Vítimas Fatais,5,3,0,0,0,3,0,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,1,0,1,3,0,1,3
Com Vítimas Fatais,5,2,0,0,2,1,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,0,2,0,2
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,5,2,0,0,2,1,0,4
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,1,0,1,2,1,1,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,5,1,0,1,2,4,1,8
Com Vítimas Fatais,4,1,0,0,3,0,0,2
Com Vítimas Fatais,5,3,1,0,0,1,1,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,10,1,1,4,2,3,5,5
Com Vítimas Fatais,4,1,0,0,3,0,0,2
Com Vítimas Fatais,5,1,1,2,1,0,3,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,0,2,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,2,0,0,1,3,0,5
Com Vítimas Fatais,19,1,9,5,3,6,14,11
Com Vítimas Fatais,4,1,0,0,2,2,0,5
Com Vítimas Fatais,4,1,1,0,1,3,1,6
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,0,2,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,0,2,11,0,14
Com Vítimas Fatais,6,1,1,0,1,3,1,4
Com Vítimas Fatais,4,1,0,0,2,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,2,0,2,2,3
Com Vítimas Fatais,4,1,1,0,1,1,1,3
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,2,3,0,6
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,1,2,1,1,0,3,2
Com Vítimas Fatais,5,2,0,1,1,1,1,3
Com Vítimas Fatais,5,1,1,0,1,2,1,4
Com Vítimas Fatais,5,1,0,0,2,2,0,5
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,2,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,2,1,0,2,3
Com Vítimas Fatais,3,1,1,0,0,1,1,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,5,1,0,0,3,1,0,3
Com Vítimas Fatais,4,1,0,0,1,3,0,5
Com Vítimas Fatais,2,1,1,0,0,0,1,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,2,0,0,2,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,1,0,1,1,3
Com Vítimas Fatais,3,1,0,1,1,0,1,2
Com Vítimas Fatais,3,1,0,0,0,2,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,1,0,0,1,2
Com Vítimas Fatais,11,1,7,1,1,2,8,4
Com Vítimas Fatais,5,1,0,2,1,2,2,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,7,4,0,0,1,2,0,4
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,1,2,0,4
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,2,0,0,3
Com Vítimas Fatais,4,2,0,0,1,1,0,3
Com Vítimas Fatais,3,2,0,1,0,0,1,2
Com Vítimas Fatais,4,1,0,0,3,0,0,2
Com Vítimas Fatais,3,2,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,2,0,0,2,0,0,2
Com Vítimas Fatais,23,2,3,3,14,5,6,14
Com Vítimas Fatais,5,2,0,1,1,1,1,3
Com Vítimas Fatais,10,5,0,3,1,1,3,3
Com Vítimas Fatais,4,2,0,0,1,1,0,3
Com Vítimas Fatais,2,1,1,0,0,0,1,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,2,1,0,0,0,2,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,6,1,2,1,1,1,3,4
Com Vítimas Fatais,2,1,0,1,0,0,1,2
Com Vítimas Fatais,7,1,1,2,2,1,3,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,4,1,1,0,1,6,1,9
Com Vítimas Fatais,5,2,3,0,0,0,3,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,2,1,1,0,0,0,1,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,1,0,1,2,1,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,0,4,0,4
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,2,1,0,0,0,3,0,4
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,1,0,0,0,1,2
Com Vítimas Fatais,2,1,1,0,0,0,1,1
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,4,2,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,6,1,0,1,3,1,1,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,6,2,0,0,2,2,0,4
Com Vítimas Fatais,4,2,0,0,1,2,0,4
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,6,1,2,0,2,1,2,3
Com Vítimas Fatais,3,1,1,1,0,0,2,2
Com Vítimas Fatais,3,1,1,0,0,1,1,2
Com Vítimas Fatais,3,1,1,0,0,2,1,4
Com Vítimas Fatais,3,2,0,1,0,0,1,1
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,6,2,1,1,1,2,2,4
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,3,1,1,0,0,3,1,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,1,0,0,1,4,0,5
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,2,4,0,7
Com Vítimas Fatais,47,1,0,1,44,1,1,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,9,1,0,0,4,4,0,6
Com Vítimas Fatais,4,1,1,1,0,1,2,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,6,3,0,2,0,2,2,4
Com Vítimas Fatais,6,1,0,0,1,6,0,6
Com Vítimas Fatais,5,1,2,0,2,0,2,2
Com Vítimas Fatais,4,1,0,0,2,2,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,7,1,1,3,1,1,4,3
Com Vítimas Fatais,6,1,1,1,2,1,2,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,2,0,1,2,2
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,7,1,0,2,2,2,2,3
Com Vítimas Fatais,3,1,0,0,1,1,0,2
Com Vítimas Fatais,4,1,0,0,2,2,0,5
Com Vítimas Fatais,2,1,0,0,0,2,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,6,1,2,0,2,1,2,3
Com Vítimas Fatais,2,1,0,1,0,0,1,1
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,0,2,6,0,8
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,5,1,0,0,3,2,0,4
Com Vítimas Fatais,4,1,0,0,2,3,0,6
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,5,1,0,2,1,1,2,3
Com Vítimas Fatais,3,1,0,1,0,1,1,2
Com Vítimas Fatais,3,2,0,0,1,0,0,2
Com Vítimas Fatais,7,2,1,1,2,2,2,5
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,1,1,3,1,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,8,1,0,0,2,5,0,4
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,0,3,0,0,2
Com Vítimas Fatais,3,1,0,0,0,2,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,3,1,1,0,0,2,1,4
Com Vítimas Fatais,6,1,2,0,2,3,2,6
Com Vítimas Fatais,4,2,0,0,1,3,0,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,4,1,0,0,1,2,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,5,1,1,0,1,2,1,5
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,7,1,0,0,5,2,0,5
Com Vítimas Fatais,7,2,0,3,2,0,3,2
Com Vítimas Fatais,4,1,1,0,1,6,1,9
Com Vítimas Fatais,17,1,7,7,1,1,14,3
Com Vítimas Fatais,4,2,1,1,0,0,2,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,1,1,0,1,1,1,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,4,1,0,0,3,0,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,6,3,0,1,1,1,1,3
Com Vítimas Fatais,4,1,0,0,1,3,0,5
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,1,2,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,7,1,4,1,0,1,5,4
Com Vítimas Fatais,4,1,0,0,1,2,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,5,1,0,1,2,1,1,4
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,1,0,1,0,1,2
Com Vítimas Fatais,4,1,0,0,2,2,0,5
Com Vítimas Fatais,5,1,1,1,1,2,2,6
Com Vítimas Fatais,3,1,1,0,0,1,1,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,1,0,1,2,1,1,4
Com Vítimas Fatais,4,1,0,0,3,0,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,7,2,0,3,0,3,3,5
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,4,1,0,0,1,2,0,4
Com Vítimas Fatais,8,1,3,0,3,1,3,3
Com Vítimas Fatais,3,1,0,0,1,4,0,6
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,7,3,0,0,2,2,0,4
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,6,1,0,3,1,1,3,3
Com Vítimas Fatais,3,1,0,1,0,1,1,3
Com Vítimas Fatais,4,1,0,0,1,3,0,5
Com Vítimas Fatais,2,1,0,1,0,0,1,1
Com Vítimas Fatais,3,1,1,0,0,1,1,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,5,1,1,1,1,3,2,5
Com Vítimas Fatais,4,1,0,0,1,5,0,7
Com Vítimas Fatais,3,1,0,1,0,1,1,2
Com Vítimas Fatais,3,1,0,1,0,1,1,2
Com Vítimas Fatais,4,1,0,1,1,1,1,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,5,2,0,0,1,2,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,6,4,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,2,1,0,1,2,1,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,2,1,2,0,0,3,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,5,3,1,0,0,1,1,3
Com Vítimas Fatais,5,1,0,3,0,1,3,3
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,4,1,0,0,1,3,0,5
Com Vítimas Fatais,5,1,0,2,1,2,2,4
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,6,1,1,0,0,5,1,7
Com Vítimas Fatais,4,1,1,0,1,2,1,4
Com Vítimas Fatais,9,2,1,2,2,4,3,8
Com Vítimas Fatais,3,1,0,0,0,2,0,3
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,4,1,0,0,3,0,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,1,0,0,1,1,3
Com Vítimas Fatais,3,2,0,0,0,1,0,3
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,2,0,0,1,0,0,2
Com Vítimas Fatais,3,2,0,0,1,0,0,2
Com Vítimas Fatais,14,3,4,0,6,2,4,9
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,7,4,0,1,1,1,1,3
Com Vítimas Fatais,4,1,0,0,2,2,0,5
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,6,1,2,2,1,0,4,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,4,1,0,0,1,4,0,6
Com Vítimas Fatais,3,2,0,0,1,0,0,2
Com Vítimas Fatais,1,1,0,0,0,0,0,1
Com Vítimas Fatais,3,1,0,0,0,2,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,2,2,0,4
Com Vítimas Fatais,3,2,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,2,2,0,4
Com Vítimas Fatais,4,1,1,1,0,2,2,3
Com Vítimas Fatais,4,1,0,2,1,0,2,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,6,3,0,0,1,2,0,4
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,35,1,7,0,26,1,7,3
Com Vítimas Fatais,3,1,1,0,0,1,1,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,5,3,0,1,0,3,1,5
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,2,1,0,0,0,2,0,3
Com Vítimas Fatais,3,1,0,1,1,0,1,2
Com Vítimas Fatais,3,1,2,0,0,0,2,2
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,4,1,1,0,1,1,1,3
Com Vítimas Fatais,3,1,0,0,2,0,0,3
Com Vítimas Fatais,3,1,0,1,0,1,1,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,4,3,0,1,0,0,1,2
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,6,1,0,0,1,4,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,1,1,0,1,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,7,2,0,3,1,3,3,5
Com Vítimas Fatais,2,1,0,0,0,2,0,3
Com Vítimas Fatais,6,5,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,2
Com Vítimas Fatais,5,1,0,1,1,3,1,5
Com Vítimas Fatais,7,2,3,0,1,2,3,5
Com Vítimas Fatais,4,1,0,0,1,2,0,4
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,1,0,2,1,3,2,5
Com Vítimas Fatais,3,1,0,1,0,2,1,4
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,2,0,0,2
Com Vítimas Fatais,3,2,0,0,0,1,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,5,1,3,0,0,1,3,3
Com Vítimas Fatais,3,1,0,0,2,0,0,3
Com Vítimas Fatais,4,1,0,1,0,2,1,3
Com Vítimas Fatais,4,1,0,0,2,1,0,4
Com Vítimas Fatais,2,1,1,0,0,0,1,2
Com Vítimas Fatais,8,1,4,0,2,2,4,6
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,3,1,0,1,0,1,1,3
Com Vítimas Fatais,4,2,1,0,0,1,1,4
Com Vítimas Fatais,2,1,1,0,0,0,1,1
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,5,1,0,2,1,1,2,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,4,1,0,0,1,3,0,5
Com Vítimas Fatais,9,1,5,1,1,2,6,4
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,6,1,0,2,3,0,2,2
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,2,1,0,0,0,1,0,2
Com Vítimas Fatais,4,1,0,1,1,1,1,3
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,4,1,0,0,1,2,0,4
Com Vítimas Fatais,2,1,0,0,1,0,0,2
Com Vítimas Fatais,3,1,0,0,1,2,0,4
Com Vítimas Fatais,5,1,0,0,1,3,0,5
Com Vítimas Fatais,3,1,0,0,1,3,0,5
Com Vítimas Fatais,3,1,0,0,1,1,0,3
Com Vítimas Fatais,4,2,0,1,0,2,1,4
Com Vítimas Fatais,2,1,0,0,0,1,0,2
