;data_inversa;uf;municipio;br;km;latitude;longitude;acidentes_2017;acidentes_2018;acidentes_2019;acidentes_2020;acidentes_2021;acidentes_2022;acidentes_2023;acidentes_2024
0;2024-01-01;ES;CONCEICAO DA BARRA;101;38;-18,48261;2024-01-01;0;0;0;0;0;0;0;3
1;2024-01-01;PI;PIRIPIRI;343;185;-4,29603281;2024-01-01;0;0;0;0;0;0;0;2
2;2024-01-01;BA;BREJOES;116;578;-13,07158302;2024-01-01;0;0;0;0;0;0;0;9
3;2024-01-01;SE;MALHADA DOS BOIS;101;18;-10,35601949;2024-01-01;0;0;0;0;0;0;0;3
4;2024-01-01;MT;RONDONOPOLIS;364;240;-16,17914141;2024-01-01;0;0;0;0;0;0;0;10
5;2024-01-01;MG;GRAO MOGOL;251;447;-16,43408996;2024-01-01;0;0;0;0;0;0;0;6
6;2024-01-01;BA;VITORIA DA CONQUISTA;116;852,9;-15,0196651;2024-01-01;0;0;0;0;0;0;0;8
7;2024-01-01;MG;GRAO MOGOL;251;459,7;-16,41473399;2024-01-01;0;0;0;0;0;0;0;6
8;2024-01-01;SP;BARRA DO TURVO;116;550;-24,95749618;2024-01-01;0;0;0;0;0;0;0;10
9;2024-01-01;MG;CAMPOS ALTOS;262;594,4;-19,66568189;2024-01-01;0;0;0;0;0;0;0;1
10;2024-01-01;MT;CUIABA;364;396;-15,69004774;2024-01-01;0;0;0;0;0;0;0;10
11;2024-01-01;PR;ORTIGUEIRA;376;327;-24,06593407;2024-01-01;0;0;0;0;0;0;0;3
12;2024-01-01;MS;BANDEIRANTES;163;551;-19,89996489;2024-01-01;0;0;0;0;0;0;0;3
13;2024-01-01;MT;ROSARIO OESTE;364;542;-14,84114829;2024-01-01;0;0;0;0;0;0;0;2
14;2024-01-01;BA;ITABELA;101;733;-16,489273;2024-01-01;0;0;0;0;0;0;0;8
15;2024-01-01;RS;TRES CACHOEIRAS;101;22;-29,4398072;2024-01-01;0;0;0;0;0;0;0;19
16;2024-01-01;PA;ULIANOPOLIS;10;83,3;-3,721266;2024-01-01;0;0;0;0;0;0;0;4
17;2024-01-02;GO;JARAGUA;153;356;-15,716531;2024-01-02;0;0;0;0;0;0;0;8
18;2024-01-02;SP;SAO JOSE DOS CAMPOS;116;134;-23,1402216;2024-01-02;0;0;0;0;0;0;0;23
19;2024-01-02;RJ;DUQUE DE CAXIAS;40;84;-22,52145512;2024-01-02;0;0;0;0;0;0;0;11
20;2024-01-02;BA;TANQUINHO;324;470;-11,96401516;2024-01-02;0;0;0;0;0;0;0;11
21;2024-01-02;MS;PARANAIBA;158;56;-19,41028002;2024-01-02;0;0;0;0;0;0;0;4
22;2024-01-02;MG;POCOS DE CALDAS;146;483;-21,775688;2024-01-02;0;0;0;0;0;0;0;1
23;2024-01-02;RJ;PETROPOLIS;40;76;-22,47192899;2024-01-02;0;0;0;0;0;0;0;4
24;2024-01-02;MS;CAMPO GRANDE;163;475;-20,51838231;2024-01-02;0;0;0;0;0;0;0;6
25;2024-01-01;BA;PALMEIRAS;242;366;-12,46767097;2024-01-01;0;0;0;0;0;0;0;4
26;2024-01-02;PB;CAAPORA;101;117;-7,41357983;2024-01-02;0;0;0;0;0;0;0;8
27;2024-01-02;MA;SANTA RITA;135;66;-3,10577998;2024-01-02;0;0;0;0;0;0;0;2
28;2024-01-02;MG;MONTES CLAROS;251;522,2;-16,6754567;2024-01-02;0;0;0;0;0;0;0;25
29;2024-01-02;MG;CLARO DOS POCOES;365;29,9;-16,83985022;2024-01-02;0;0;0;0;0;0;0;3
30;2024-01-02;RS;LAGOA VERMELHA;470;53,7;-28,203287;2024-01-02;0;0;0;0;0;0;0;15
31;2024-01-02;MA;SAO LUIS;135;3;-2,606802;2024-01-02;0;0;0;0;0;0;0;4
32;2024-01-02;PI;TERESINA;343;335;-5,061626;2024-01-02;0;0;0;0;0;0;0;4
33;2024-01-02;MT;CACERES;174;90;-15,90673513;2024-01-02;0;0;0;0;0;0;0;3
34;2024-01-02;PI;INHUMA;316;245,5;-6,68806401;2024-01-02;0;0;0;0;0;0;0;5
35;2024-01-02;BA;GOVERNADOR MANGABEIRA;101;207,1;-12,64502829;2024-01-02;0;0;0;0;0;0;0;5
36;2024-01-02;RS;SOLEDADE;386;250;-28,826591;2024-01-02;0;0;0;0;0;0;0;2
37;2024-01-02;SC;HERVAL DOESTE;282;376,6;-27,220205;2024-01-02;0;0;0;0;0;0;0;3
38;2024-01-02;SC;JOINVILLE;101;48,4;-26,37832466;2024-01-02;0;0;0;0;0;0;0;3
39;2024-01-02;PR;GUARAPUAVA;277;315;-25,30825309;2024-01-02;0;0;0;0;0;0;0;14
40;2024-01-02;RS;MINAS DO LEAO;290;188;-30,153578;2024-01-02;0;0;0;0;0;0;0;2
41;2024-01-02;SE;FREI PAULO;235;87,3;-10,55439376;2024-01-02;0;0;0;0;0;0;0;3
42;2024-01-02;MS;JUTI;163;176;-22,85265558;2024-01-02;0;0;0;0;0;0;0;9
43;2024-01-02;PE;IGARASSU;101;46;-7,87347824;2024-01-02;0;0;0;0;0;0;0;4
44;2024-01-02;SC;PALHOCA;101;240,7;-27,86671599;2024-01-02;0;0;0;0;0;0;0;6
45;2024-01-02;SC;AGUAS MORNAS;282;51,8;-27,703712;2024-01-02;0;0;0;0;0;0;0;10
46;2024-01-02;PE;PALMARES;101;198;-8,76148765;2024-01-02;0;0;0;0;0;0;0;1
47;2024-01-02;TO;PARAISO DO TOCANTINS;153;511,1;-10,300374;2024-01-02;0;0;0;0;0;0;0;6
48;2024-01-02;PR;PONTA GROSSA;376;503,5;-25,22314697;2024-01-02;0;0;0;0;0;0;0;7
49;2024-01-02;PR;IMBAU;376;389;-24,51777497;2024-01-02;0;0;0;0;0;0;0;4
50;2024-01-02;GO;CAIAPONIA;158;130;-16,71416211;2024-01-02;0;0;0;0;0;0;0;8
51;2024-01-02;SC;JOINVILLE;101;41;-26,31856259;2024-01-02;0;0;0;0;0;0;0;6
52;2024-01-02;SP;BARRA DO TURVO;116;545;-24,95016699;2024-01-02;0;0;0;0;0;0;0;32
53;2024-01-02;SC;JOINVILLE;101;41,8;-26,32314005;2024-01-02;0;0;0;0;0;0;0;3
54;2024-01-03;SP;VARGEM;381;10;-22,92240388;2024-01-03;0;0;0;0;0;0;0;12
55;2024-01-02;SC;JOINVILLE;101;41;-26,28215489;2024-01-02;0;0;0;0;0;0;0;33
56;2024-01-03;PB;RIACHAO DO BACAMARTE;230;123,2;-7,25545435;2024-01-03;0;0;0;0;0;0;0;4
57;2024-01-03;MA;BOM JESUS DAS SELVAS;222;532;-4,29916976;2024-01-03;0;0;0;0;0;0;0;2
58;2024-01-03;RS;GARIBALDI;470;225;-29,21454003;2024-01-03;0;0;0;0;0;0;0;26
59;2024-01-03;MA;IMPERATRIZ;10;267;-5,400108;2024-01-03;0;0;0;0;0;0;0;3
60;2024-01-03;MG;EWBANK DA CAMARA;40;757,1;-21,54346938;2024-01-03;0;0;0;0;0;0;0;7
61;2024-01-03;RJ;SILVA JARDIM;101;216;-22,50804478;2024-01-03;0;0;0;0;0;0;0;3
62;2024-01-02;BA;ALAGOINHAS;110;321;-12,07521394;2024-01-02;0;0;0;0;0;0;0;6
63;2024-01-03;BA;FEIRA DE SANTANA;324;526;-12,30639712;2024-01-03;0;0;0;0;0;0;0;28
64;2024-01-03;MG;JOAO MONLEVADE;381;351;-19,85819343;2024-01-03;0;0;0;0;0;0;0;3
65;2024-01-03;MT;RONDONOPOLIS;364;204;-16,467325;2024-01-03;0;0;0;0;0;0;0;16
66;2024-01-03;SC;SAO JOSE;101;209,8;-27,61000542;2024-01-03;0;0;0;0;0;0;0;76
67;2024-01-03;RJ;TERESOPOLIS;116;80;-22,381704;2024-01-03;0;0;0;0;0;0;0;5
68;2024-01-03;SP;NOVA GRANADA;153;19,6;-20,45211107;2024-01-03;0;0;0;0;0;0;0;4
69;2024-01-03;PE;GARANHUNS;423;91;-8,85375408;2024-01-03;0;0;0;0;0;0;0;9
70;2024-01-03;MT;AGUA BOA;158;536;-13,80730502;2024-01-03;0;0;0;0;0;0;0;4
71;2024-01-03;RS;TERRA DE AREIA;101;46,8;-29,57664003;2024-01-03;0;0;0;0;0;0;0;1
72;2024-01-03;TO;ARAGUAINA;153;143;-7,18866332;2024-01-03;0;0;0;0;0;0;0;9
73;2024-01-03;MG;LEOPOLDINA;116;766,8;-21,5271992;2024-01-03;0;0;0;0;0;0;0;2
74;2024-01-03;PR;IMBITUVA;373;226;-25,17202656;2024-01-03;0;0;0;0;0;0;0;4
75;2024-01-03;SP;SAO JOSE DO RIO PRETO;153;58,5;-20,77838195;2024-01-03;0;0;0;0;0;0;0;9
76;2024-01-03;SP;GUARATINGUETA;116;67,4;-22,82988582;2024-01-03;0;0;0;0;0;0;0;3
77;2024-01-03;MA;SAO LUIS;135;4;-2,61424881;2024-01-03;0;0;0;0;0;0;0;12
78;2024-01-03;GO;APARECIDA DE GOIANIA;153;514;-16,8315;2024-01-03;0;0;0;0;0;0;0;17
79;2024-01-03;RJ;SAPUCAIA;393;143;-22,02408891;2024-01-03;0;0;0;0;0;0;0;5
80;2024-01-03;PA;SAO FRANCISCO DO PARA;316;86,5;-1,31324695;2024-01-03;0;0;0;0;0;0;0;3
81;2024-01-03;PR;MORRETES;277;36,2;-25,571061;2024-01-03;0;0;0;0;0;0;0;2
82;2024-01-03;BA;CRISTOPOLIS;242;690;-12,223;2024-01-03;0;0;0;0;0;0;0;2
83;2024-01-03;PB;ALCANTIL;104;191,6;-7,726364;2024-01-03;0;0;0;0;0;0;0;7
84;2024-01-03;AL;TEOTONIO VILELA;101;171,9;-9,90913698;2024-01-03;0;0;0;0;0;0;0;1
85;2024-01-03;GO;ANAPOLIS;60;95,4;-16,3679;2024-01-03;0;0;0;0;0;0;0;12
86;2024-01-03;GO;GOIANIA;153;497;-16,6854;2024-01-03;0;0;0;0;0;0;0;25
87;2024-01-03;MG;SAO FRANCISCO DO GLORIA;116;660,8;-20,79372285;2024-01-03;0;0;0;0;0;0;0;1
88;2024-01-03;MS;TRES LAGOAS;262;71;-20,67308;2024-01-03;0;0;0;0;0;0;0;4
89;2024-01-03;SP;BARRA DO TURVO;116;538;-24,97172153;2024-01-03;0;0;0;0;0;0;0;10
90;2024-01-03;MG;ARGIRITA;267;31;-21,64465779;2024-01-03;0;0;0;0;0;0;0;8
91;2024-01-03;MG;PADRE CARVALHO;251;349,6;-16,26062829;2024-01-03;0;0;0;0;0;0;0;3
92;2024-01-03;SC;VARGEM BONITA;282;420;-27,014505;2024-01-03;0;0;0;0;0;0;0;3
93;2024-01-03;MG;LEOPOLDINA;116;776,9;-21,59632074;2024-01-03;0;0;0;0;0;0;0;19
94;2024-01-03;BA;TUCANO;116;277;-10,98605827;2024-01-03;0;0;0;0;0;0;0;4
95;2024-01-03;TO;RIO DOS BOIS;153;392;-9,346141;2024-01-03;0;0;0;0;0;0;0;9
96;2024-01-03;PR;CANDOI;277;397,9;-25,458796;2024-01-03;0;0;0;0;0;0;0;3
97;2024-01-03;PR;MATELANDIA;277;660,9;-25,25275526;2024-01-03;0;0;0;0;0;0;0;6
98;2024-01-03;PB;SAO BENTINHO;230;390;-6,8946;2024-01-03;0;0;0;0;0;0;0;6
99;2024-01-04;SC;BALNEARIO CAMBORIU;101;127,8;-26,97284292;2024-01-04;0;0;0;0;0;0;0;15
100;2024-01-04;RJ;SEROPEDICA;465;8;-22,767147;2024-01-04;0;0;0;0;0;0;0;12
101;2024-01-04;GO;CAMPINORTE;153;175,7;-14,301579;2024-01-04;0;0;0;0;0;0;0;8
102;2024-01-03;SP;BARRA DO TURVO;116;561;-25,02045097;2024-01-03;0;0;0;0;0;0;0;58
103;2024-01-04;MT;VARZEA GRANDE;70;511,9;-15,6998741;2024-01-04;0;0;0;0;0;0;0;4
104;2024-01-04;BA;SAO DESIDERIO;20;77;-13;2024-01-04;0;0;0;0;0;0;0;16
105;2024-01-04;TO;GUARAI;153;323;-8,6488351;2024-01-04;0;0;0;0;0;0;0;11
106;2024-01-04;GO;RIO VERDE;60;392;-17,8266;2024-01-04;0;0;0;0;0;0;0;12
107;2024-01-03;RJ;PETROPOLIS;40;78;-22,48485874;2024-01-03;0;0;0;0;0;0;0;17
108;2024-01-04;SP;BARRA DO TURVO;116;559;-25,00749102;2024-01-04;0;0;0;0;0;0;0;1
109;2024-01-04;PE;GRAVATA;232;79,6;-8,19460572;2024-01-04;0;0;0;0;0;0;0;18
110;2024-01-04;RO;PORTO VELHO;364;701;-8,80049198;2024-01-04;0;0;0;0;0;0;0;6
111;2024-01-04;SC;BARRA VELHA;101;95;-26,70876413;2024-01-04;0;0;0;0;0;0;0;21
112;2024-01-04;BA;NOVA VICOSA;418;96;-17,886432;2024-01-04;0;0;0;0;0;0;0;6
113;2024-01-04;RJ;VOLTA REDONDA;393;281,9;-22,48025569;2024-01-04;0;0;0;0;0;0;0;15
114;2024-01-04;CE;IPAUMIRIM;116;428;-6,842189;2024-01-04;0;0;0;0;0;0;0;1
115;2024-01-04;MG;BETIM;381;495,5;-19,97528481;2024-01-04;0;0;0;0;0;0;0;5
116;2024-01-04;PE;PETROLINA;428;190,9;-9,37605965;2024-01-04;0;0;0;0;0;0;0;11
117;2024-01-04;BA;ITABELA;101;750;-16,61845595;2024-01-04;0;0;0;0;0;0;0;6
118;2024-01-04;MG;ITABIRITO;40;582,2;-20,31516976;2024-01-04;0;0;0;0;0;0;0;4
119;2024-01-04;MG;SAO JOAO DO MANHUACU;116;600,1;-20,33157703;2024-01-04;0;0;0;0;0;0;0;6
120;2024-01-04;RO;VILHENA;364;25,2;-12,72429829;2024-01-04;0;0;0;0;0;0;0;4
121;2024-01-04;SC;CHAPECO;282;543,6;-26,999392;2024-01-04;0;0;0;0;0;0;0;2
122;2024-01-04;PR;MANDAGUACU;376;154,5;-23,33436517;2024-01-04;0;0;0;0;0;0;0;2
123;2024-01-04;RN;TAIPU;406;129;-5,62175155;2024-01-04;0;0;0;0;0;0;0;2
124;2024-01-04;PR;PIRAQUARA;116;85;-25,43036239;2024-01-04;0;0;0;0;0;0;0;9
125;2024-01-04;SC;CONCORDIA;153;111,2;-27,319271;2024-01-04;0;0;0;0;0;0;0;13
126;2024-01-04;MG;ITABIRITO;40;580;-20,29439498;2024-01-04;0;0;0;0;0;0;0;5
127;2024-01-04;PE;RECIFE;232;4,4;-8,06602;2024-01-04;0;0;0;0;0;0;0;3
128;2024-01-04;MG;FRANCISCO SA;251;476,6;-16,47189251;2024-01-04;0;0;0;0;0;0;0;13
129;2024-01-04;RJ;DUQUE DE CAXIAS;40;123;-22,79907687;2024-01-04;0;0;0;0;0;0;0;67
130;2024-01-04;PR;CAMPINA GRANDE DO SUL;116;14;-25,09836429;2024-01-04;0;0;0;0;0;0;0;2
131;2024-01-04;SP;BARRA DO TURVO;116;569;-25,0601693;2024-01-04;0;0;0;0;0;0;0;10
132;2024-01-04;RJ;ANGRA DOS REIS;101;506;-22,93493041;2024-01-04;0;0;0;0;0;0;0;4
133;2024-01-04;GO;FLORES DE GOIAS;20;138;-14,786891;2024-01-04;0;0;0;0;0;0;0;2
134;2024-01-01;SC;MONTE CASTELO;116;114,9;-26,8005932;2024-01-01;0;0;0;0;0;0;0;1
135;2024-01-04;PE;CARUARU;104;65;-8,2867;2024-01-04;0;0;0;0;0;0;0;14
136;2024-01-04;PR;MAUA DA SERRA;376;303;-23,94940698;2024-01-04;0;0;0;0;0;0;0;20
137;2024-01-04;MG;FRUTA DE LEITE;251;342,5;-16,25627071;2024-01-04;0;0;0;0;0;0;0;7
138;2024-01-04;PR;VIRMOND;277;438;-25,37761487;2024-01-04;0;0;0;0;0;0;0;2
139;2024-01-04;PR;MAUA DA SERRA;376;302;-23,94255214;2024-01-04;0;0;0;0;0;0;0;6
140;2024-01-04;CE;CAUCAIA;222;21;-3,73715313;2024-01-04;0;0;0;0;0;0;0;8
141;2024-01-05;PR;CONTENDA;476;168;-25,66806408;2024-01-05;0;0;0;0;0;0;0;4
142;2024-01-05;MG;BETIM;262;358,7;-19,97562699;2024-01-05;0;0;0;0;0;0;0;7
143;2024-01-05;MG;POUSO ALEGRE;381;862,1;-22,37453071;2024-01-05;0;0;0;0;0;0;0;2
144;2024-01-05;ES;LINHARES;101;102;-18,99655669;2024-01-05;0;0;0;0;0;0;0;6
145;2024-01-05;GO;SAO FRANCISCO DE GOIAS;153;376,1;-15,876122;2024-01-05;0;0;0;0;0;0;0;5
146;2024-01-05;ES;VIANA;101;299;-20,35860628;2024-01-05;0;0;0;0;0;0;0;18
147;2024-01-05;ES;SERRA;101;278,9;-20,21698365;2024-01-05;0;0;0;0;0;0;0;10
148;2024-01-05;PR;TIJUCAS DO SUL;376;657,3;-25,85304449;2024-01-05;0;0;0;0;0;0;0;8
149;2024-01-05;MT;DIAMANTINO;364;587;-14,5333676;2024-01-05;0;0;0;0;0;0;0;3
150;2024-01-05;SC;ITAJAI;101;114;-26,86192886;2024-01-05;0;0;0;0;0;0;0;36
151;2024-01-05;RJ;RIO DE JANEIRO;101;333;-22,87827816;2024-01-05;0;0;0;0;0;0;0;27
152;2024-01-05;SC;BOM RETIRO;282;151,3;-27,7628;2024-01-05;0;0;0;0;0;0;0;4
153;2024-01-05;RS;PASSO FUNDO;285;293,1;-28,23695191;2024-01-05;0;0;0;0;0;0;0;5
154;2024-01-05;PR;ORTIGUEIRA;376;345;-24,17616447;2024-01-05;0;0;0;0;0;0;0;6
155;2024-01-05;RJ;DUQUE DE CAXIAS;116;144;-22,65737709;2024-01-05;0;0;0;0;0;0;0;12
156;2024-01-05;PR;PONTA GROSSA;376;498;-25,18839776;2024-01-05;0;0;0;0;0;0;0;8
157;2024-01-05;BA;ABARE;116;26;-8,850426;2024-01-05;0;0;0;0;0;0;0;6
158;2024-01-05;RJ;DUQUE DE CAXIAS;493;54;-22,67072907;2024-01-05;0;0;0;0;0;0;0;8
159;2024-01-05;PE;GOIANA;101;4;-7,533512;2024-01-05;0;0;0;0;0;0;0;5
160;2024-01-05;GO;GOIANIA;60;38,8;-16,6777;2024-01-05;0;0;0;0;0;0;0;13
161;2024-01-05;SC;JOINVILLE;101;37,4;-26,25050176;2024-01-05;0;0;0;0;0;0;0;21
162;2024-01-05;SP;GUARULHOS;116;223;-23,47559815;2024-01-05;0;0;0;0;0;0;0;81
163;2024-01-05;BA;CANDIDO SALES;116;893,9;-15,38437;2024-01-05;0;0;0;0;0;0;0;12
164;2024-01-05;PA;ITAITUBA;163;653;-4,50624587;2024-01-05;0;0;0;0;0;0;0;6
165;2024-01-05;RJ;MANGARATIBA;101;437;-22,94811517;2024-01-05;0;0;0;0;0;0;0;3
166;2024-01-05;RJ;RIO BONITO;101;267;-22,70728329;2024-01-05;0;0;0;0;0;0;0;11
167;2024-01-05;SC;BIGUACU;101;179,2;-27,37281717;2024-01-05;0;0;0;0;0;0;0;12
168;2024-01-05;PR;MAUA DA SERRA;376;307,7;-23,95032206;2024-01-05;0;0;0;0;0;0;0;2
169;2024-01-05;GO;ABADIA DE GOIAS;60;173,7;-16,74630768;2024-01-05;0;0;0;0;0;0;0;4
170;2024-01-05;GO;CATALAO;50;273;-18,1302;2024-01-05;0;0;0;0;0;0;0;2
171;2024-01-05;PR;ORTIGUEIRA;376;308;-23,97857518;2024-01-05;0;0;0;0;0;0;0;9
172;2024-01-05;MT;ALTO GARCAS;364;118;-16,86779789;2024-01-05;0;0;0;0;0;0;0;1
173;2024-01-05;SC;GARUVA;101;12,2;-26,09803515;2024-01-05;0;0;0;0;0;0;0;7
174;2024-01-06;GO;JATAI;364;208;-17,904121;2024-01-06;0;0;0;0;0;0;0;3
175;2024-01-06;AL;TEOTONIO VILELA;101;165,9;-9,8996779;2024-01-06;0;0;0;0;0;0;0;5
176;2024-01-06;MG;GUIMARANIA;365;441,6;-18,79969152;2024-01-06;0;0;0;0;0;0;0;3
177;2024-01-06;MG;CARAI;116;199;-17,23536898;2024-01-06;0;0;0;0;0;0;0;5
178;2024-01-06;GO;GOIATUBA;153;670;-18,1413;2024-01-06;0;0;0;0;0;0;0;1
179;2024-01-06;MA;SAO JOAO DOS PATOS;230;83,4;-6,49053762;2024-01-06;0;0;0;0;0;0;0;3
180;2024-01-06;BA;CONCEICAO DO ALMEIDA;101;230;-12,83551106;2024-01-06;0;0;0;0;0;0;0;7
181;2024-01-06;SP;MAIRIPORA;381;57;-23,2658219;2024-01-06;0;0;0;0;0;0;0;12
182;2024-01-06;SC;CORREIA PINTO;116;218,5;-27,57407;2024-01-06;0;0;0;0;0;0;0;5
183;2024-01-06;BA;CANDIDO SALES;116;909;-15,51216036;2024-01-06;0;0;0;0;0;0;0;7
184;2024-01-06;GO;SANTA RITA DO ARAGUAIA;364;379,7;-17,361963;2024-01-06;0;0;0;0;0;0;0;4
185;2024-01-06;RS;SALVADOR DAS MISSOES;392;673,7;-28,11989652;2024-01-06;0;0;0;0;0;0;0;4
186;2024-01-06;MA;ESTREITO;10;119;-6,6282912;2024-01-06;0;0;0;0;0;0;0;3
187;2024-01-06;BA;JEREMOABO;235;60;-10,08929173;2024-01-06;0;0;0;0;0;0;0;2
188;2024-01-06;MG;SANTA LUZIA;381;444;-19,82360393;2024-01-06;0;0;0;0;0;0;0;4
189;2024-01-06;CE;SAO GONCALO DO AMARANTE;222;62;-3,67147075;2024-01-06;0;0;0;0;0;0;0;7
190;2024-01-06;PE;CARUARU;232;139;-8,31947086;2024-01-06;0;0;0;0;0;0;0;5
191;2024-01-06;SP;ATIBAIA;381;43;-23,15597105;2024-01-06;0;0;0;0;0;0;0;9
192;2024-01-06;MG;BETIM;381;483;-19,95963614;2024-01-06;0;0;0;0;0;0;0;2
193;2024-01-06;RJ;TERESOPOLIS;116;55;-22,20348855;2024-01-06;0;0;0;0;0;0;0;10
194;2024-01-06;RS;CANGUCU;392;119;-31,39884811;2024-01-06;0;0;0;0;0;0;0;8
195;2024-01-06;AL;RIO LARGO;101;86,6;-9,47238667;2024-01-06;0;0;0;0;0;0;0;3
196;2024-01-06;TO;TUPIRAMA;235;187;-8,97492336;2024-01-06;0;0;0;0;0;0;0;3
197;2024-01-06;RJ;BARRA MANSA;116;285;-22,50496778;2024-01-06;0;0;0;0;0;0;0;4
198;2024-01-06;PR;CANTAGALO;277;413,9;-25,41534;2024-01-06;0;0;0;0;0;0;0;5
199;2024-01-06;MG;MATEUS LEME;262;381;-19,940622;2024-01-06;0;0;0;0;0;0;0;6
200;2024-01-06;MG;CAETE;381;432,8;-19,786624;2024-01-06;0;0;0;0;0;0;0;10
201;2024-01-06;BA;ITABERABA;242;245;-12,501217;2024-01-06;0;0;0;0;0;0;0;1
202;2024-01-06;RO;ARIQUEMES;364;530;-9,798182;2024-01-06;0;0;0;0;0;0;0;8
203;2024-01-06;PB;ASSUNCAO;230;256,2;-7,0177;2024-01-06;0;0;0;0;0;0;0;6
204;2024-01-06;MT;SINOP;163;838;-11,83003306;2024-01-06;0;0;0;0;0;0;0;7
205;2024-01-06;MA;CAXIAS;316;567;-4,911043;2024-01-06;0;0;0;0;0;0;0;3
206;2024-01-06;SP;CAJATI;116;513;-24,85109616;2024-01-06;0;0;0;0;0;0;0;24
207;2024-01-06;RO;VILHENA;364;14;-12,73898138;2024-01-06;0;0;0;0;0;0;0;29
208;2024-01-06;MG;UBERLANDIA;365;622;-18,89589256;2024-01-06;0;0;0;0;0;0;0;3
209;2024-01-06;MT;PEDRA PRETA;364;136;-16,8143072;2024-01-06;0;0;0;0;0;0;0;2
210;2024-01-06;MG;RIBEIRAO DAS NEVES;40;505,4;-19,74053;2024-01-06;0;0;0;0;0;0;0;2
211;2024-01-06;MS;RIO VERDE DE MATO GROSSO;163;678;-18,94110596;2024-01-06;0;0;0;0;0;0;0;7
212;2024-01-07;PR;MARECHAL CANDIDO RONDON;163;294,5;-24,500189;2024-01-07;0;0;0;0;0;0;0;3
213;2024-01-07;TO;MIRACEMA DO TOCANTINS;153;428,8;-9,65283;2024-01-07;0;0;0;0;0;0;0;8
214;2024-01-07;MA;ACAILANDIA;10;316;-4,982702;2024-01-07;0;0;0;0;0;0;0;6
215;2024-01-07;TO;CARIRI DO TOCANTINS;153;716,2;-12,09169576;2024-01-07;0;0;0;0;0;0;0;6
216;2024-01-07;MG;CATUJI;116;221,7;-17,41543302;2024-01-07;0;0;0;0;0;0;0;3
217;2024-01-06;RS;CRUZ ALTA;158;211,2;-28,78294784;2024-01-06;0;0;0;0;0;0;0;2
218;2024-01-07;MG;POUSO ALEGRE;381;864,5;-22,38483528;2024-01-07;0;0;0;0;0;0;0;2
219;2024-01-07;GO;GOIATUBA;153;653;-17,9926;2024-01-07;0;0;0;0;0;0;0;5
220;2024-01-07;MA;ACAILANDIA;222;652;-4,83750775;2024-01-07;0;0;0;0;0;0;0;10
221;2024-01-07;GO;JATAI;364;248;-17,734665;2024-01-07;0;0;0;0;0;0;0;8
222;2024-01-07;SP;MIRACATU;116;364;-24,13881806;2024-01-07;0;0;0;0;0;0;0;5
223;2024-01-07;MG;FRANCISCO SA;251;471,5;-16,46801304;2024-01-07;0;0;0;0;0;0;0;6
224;2024-01-07;RS;SARANDI;386;110,2;-27,79747664;2024-01-07;0;0;0;0;0;0;0;2
225;2024-01-07;RJ;TRES RIOS;393;151;-22,06019504;2024-01-07;0;0;0;0;0;0;0;2
226;2024-01-07;GO;JATAI;364;199;-17,920801;2024-01-07;0;0;0;0;0;0;0;5
227;2024-01-07;BA;IBIRAPITANGA;101;396,2;-13,988666;2024-01-07;0;0;0;0;0;0;0;2
228;2024-01-07;RO;VILHENA;364;12,8;-12,74370233;2024-01-07;0;0;0;0;0;0;0;26
229;2024-01-07;MG;PARAOPEBA;40;426;-19,16811528;2024-01-07;0;0;0;0;0;0;0;3
230;2024-01-07;GO;FLORES DE GOIAS;20;143,9;-14,751895;2024-01-07;0;0;0;0;0;0;0;8
231;2024-01-07;PR;MARINGA;376;181,9;-23,43111902;2024-01-07;0;0;0;0;0;0;0;4
232;2024-01-07;MG;BRUMADINHO;381;525,5;-20,16710798;2024-01-07;0;0;0;0;0;0;0;40
233;2024-01-07;GO;BOM JESUS DE GOIAS;452;154,5;-18,29856164;2024-01-07;0;0;0;0;0;0;0;3
234;2024-01-08;MG;BRUMADINHO;381;524,5;-20,160736;2024-01-08;0;0;0;0;0;0;0;6
235;2024-01-08;MG;JOAO MONLEVADE;381;358;-19,8381719;2024-01-08;0;0;0;0;0;0;0;5
236;2024-01-08;MG;UBERABA;50;136;-19,44189098;2024-01-08;0;0;0;0;0;0;0;16
237;2024-01-08;MG;CAXAMBU;354;710,6;-22,03251698;2024-01-08;0;0;0;0;0;0;0;4
238;2024-01-08;ES;SERRA;101;271,8;-20,23267;2024-01-08;0;0;0;0;0;0;0;23
239;2024-01-08;MG;CONSELHEIRO LAFAIETE;40;638,2;-20,73016759;2024-01-08;0;0;0;0;0;0;0;3
240;2024-01-08;PR;IMBITUVA;373;228,1;-25,174608;2024-01-08;0;0;0;0;0;0;0;4
241;2024-01-08;PA;SANTA IZABEL DO PARA;316;36,4;-1,29009976;2024-01-08;0;0;0;0;0;0;0;15
242;2024-01-08;PI;TERESINA;316;7;-5,15584638;2024-01-08;0;0;0;0;0;0;0;21
243;2024-01-08;RS;NOVO HAMBURGO;116;238;-29,68954125;2024-01-08;0;0;0;0;0;0;0;2
244;2024-01-08;PR;MARINGA;376;171;-23,41822772;2024-01-08;0;0;0;0;0;0;0;2
245;2024-01-08;MG;BETIM;262;483;-19,95972;2024-01-08;0;0;0;0;0;0;0;4
246;2024-01-07;BA;NOVA FATIMA;324;412;-11,65623736;2024-01-07;0;0;0;0;0;0;0;2
