;id_trecho_;vl_br;sg_uf;nm_tipo_tr;sg_tipo_tr;desc_coinc;vl_codigo;ds_local_i;ds_local_f;vl_km_inic;vl_km_fina;vl_extensa;ds_sup_fed;ds_obra;ul;ds_coinc;ds_tipo_ad;ds_ato_leg;est_coinc;sup_est_co;ds_jurisdi;ds_superfi;ds_legenda;sg_legenda;leg_multim;versao_snv;id_versao;marcador;geometry
5633;158608;369;PR;Acesso;A;-;369APR1005;ACESSO OESTE CAMPO MOURÃO;ENTR BR-487 (CAMPO MOURÃO);0.0;4.4;4.4;PAV;;Campo Mourão;369APR1005;Federal;;;;Federal;PAV;Pavimentada;PAV;Pavimentada;202404A;75;|;LINESTRING (-52.41274740999995 -24.08208013999996, -52.40205006999997 -24.070535569999947, -52.400139999999965 -24.06883517999995, -52.398993949999976 -24.067919569999958, -52.39674961999998 -24.066437149999956, -52.39221319999996 -24.063385059999973, -52.380358479999984 -24.05573144999994)
5636;155964;369;MG;Eixo Principal;B;Coinc;369BMG0022;ENTR BR-354(A) (CAMPO BELO);ENTR MG-354(B);58.9;62.5;3.6;PAV;;Oliveira;"354BMG0380;369BMG0022";Federal;;;;Federal;PAV;Pavimentada;PAV;Pavimentada;202404A;75;|;LINESTRING (-45.258015919999934 -20.89309873999997, -45.258217739999964 -20.892705099999944, -45.25853416999996 -20.89223413999997, -45.258594149999965 -20.89214790999995, -45.258653369999934 -20.892061249999927, -45.258711319999975 -20.891976829999976, -45.25876777999997 -20.89189497999996, -45.25882231999998 -20.891815469999983, -45.25887524999996 -20.891738199999963, -45.258930429999964 -20.89165687999997, -45.25898698999998 -20.891574059999982, -45.25904215999998 -20.891490929999975, -45.25909733999998 -20.891406509999968, -45.25915624999993 -20.891317399999934, -45.25921942999997 -20.891222739999932, -45.25928847999995 -20.891120919999935, -45.25936232999993 -20.89101163999993, -45.25943873999995 -20.890897879999955, -45.25951642999996 -20.89078453999997, -45.25959401999995 -20.89067076999993, -45.259672139999964 -20.890557009999952, -45.259750259999976 -20.89044291999994, -45.25982848999996 -20.890329049999934, -45.25990617999997 -20.89021581999998, -45.25998237999994 -20.890103649999958, -45.260056659999975 -20.889993199999935, -45.26012965999996 -20.889885509999942, -45.26020115999995 -20.889780289999976, -45.26027116999995 -20.88967772999996, -45.26033978999993 -20.889576869999928, -45.260409369999934 -20.889474959999973, -45.26047788999995 -20.889373999999975, -45.260544909999965 -20.889275169999962, -45.26061000999994 -20.889178699999945, -45.26067371999994 -20.889084779999962, -45.26073519999994 -20.888994709999963, -45.26079335999998 -20.88890921999996, -45.26084767999998 -20.88882960999996, -45.26094447999998 -20.888688419999937, -45.260987169999964 -20.88862629999994, -45.261025589999974 -20.888569639999957, -45.26106015999994 -20.88851829999993, -45.26109196999994 -20.88847155999997, -45.26112483999998 -20.888423429999932, -45.26115994999998 -20.88837283999993, -45.261198149999984 -20.88831755999996, -45.26123955999998 -20.888257899999928, -45.261283849999984 -20.888193869999952, -45.26133528999998 -20.888119479999943, -45.26139366999996 -20.888035069999944, -45.26145673999997 -20.887942539999983, -45.26152685999995 -20.88783922999994, -45.261601989999974 -20.88772727999998, -45.26167978999996 -20.88761052999996, -45.26176099999998 -20.88748992999996, -45.26184552999996 -20.88736506999993, -45.261933789999944 -20.887236039999948, -45.26202449999994 -20.887102959999936, -45.26211755999998 -20.886967309999932, -45.26221296999995 -20.886829319999947, -45.26231008999997 -20.88668844999995, -45.262409659999946 -20.886543519999975, -45.26251136999997 -20.88639453999997, -45.262614559999975 -20.88624085999993, -45.26271978999995 -20.886084619999963, -45.26282448999996 -20.885929129999965, -45.262930249999954 -20.885775019999983, -45.26303397999993 -20.885622299999966, -45.263134829999956 -20.885473849999983, -45.263230989999954 -20.885330099999976, -45.26332137999998 -20.88519114999997, -45.26340365999994 -20.88505645999993, -45.26347623999993 -20.884925189999933, -45.263541019999934 -20.88479669999998, -45.263599289999945 -20.88466873999994, -45.26364954999997 -20.88454184999995, -45.263692349999985 -20.884416769999973, -45.263727779999954 -20.88429457999996, -45.26375509999997 -20.884174409999957, -45.26377569999994 -20.88405647999997, -45.26379148999996 -20.88394324999996, -45.263802589999955 -20.88383620999997, -45.26380802999995 -20.883733649999954, -45.26380962999997 -20.88363812999995, -45.26380984999997 -20.88355189999993, -45.26380994999994 -20.883475269999963, -45.26381005999997 -20.883410389999938, -45.26381122999993 -20.88335830999995, -45.26381197999996 -20.883312629999978, -45.26381133999996 -20.88328199999995, -45.26380877999998 -20.88324891999997, -45.26380311999998 -20.88321689999998, -45.263791169999934 -20.883164179999937, -45.26377366999998 -20.883089369999936, -45.26375360999998 -20.88299374999997, -45.26373257999995 -20.882885959999953, -45.26370941999994 -20.882774969999957, -45.263684239999975 -20.882664399999953, -45.26365893999997 -20.88255522999998, -45.26363428999997 -20.88245010999998, -45.263610709999966 -20.882350429999974, -45.263587229999985 -20.882256729999938, -45.263566099999935 -20.88216835999998, -45.263546349999956 -20.882085219999965, -45.263526609999985 -20.882007099999953, -45.26350696999998 -20.88193260999998, -45.26348604999998 -20.88185651999993, -45.26346427999994 -20.881778509999947, -45.263443259999974 -20.881697819999943, -45.263424259999965 -20.88161372999997, -45.263405269999964 -20.88152653999998, -45.26338413999997 -20.881436359999952, -45.263360759999955 -20.88134723999997, -45.26333856999997 -20.88126314999994, -45.26332212999995 -20.881182459999934, -45.26330686999995 -20.88110519999998, -45.26329267999995 -20.881029849999948, -45.263279969999985 -20.88096005999995, -45.26326887999994 -20.880896879999966, -45.263261729999954 -20.880841489999966, -45.26325873999997 -20.880794959999946, -45.26325713999995 -20.880753229999982, -45.263256069999954 -20.880713639999954, -45.26325382999994 -20.880687699999953, -45.26324944999993 -20.88066219999996, -45.26324443999994 -20.880637969999952, -45.263233759999935 -20.88060157999996, -45.26321422999996 -20.880554409999945, -45.26318786999997 -20.88049848999998, -45.263159909999956 -20.880429539999966, -45.263135259999956 -20.880345339999963, -45.26310825999997 -20.88024544999996, -45.263078159999964 -20.880127949999974, -45.26304763999997 -20.87999827999994, -45.26301754999997 -20.879861459999972, -45.26298627999995 -20.879718779999962, -45.26295478999998 -20.879570429999944, -45.26291957999996 -20.87941706999993, -45.26288200999994 -20.879258809999953, -45.26284390999996 -20.87909658999996, -45.26280772999996 -20.878930959999934, -45.26277208999994 -20.878762549999976, -45.262733879999985 -20.878593929999965, -45.26269396999993 -20.878425839999977, -45.26265351999996 -20.878258609999932, -45.262612959999956 -20.878092339999966, -45.26257283999996 -20.877927129999932, -45.26253313999996 -20.87776266999998, -45.26249780999996 -20.87759810999995, -45.262467399999935 -20.87743236999995, -45.26243334999998 -20.877266739999982, -45.26239567999994 -20.877101959999948, -45.262358749999976 -20.876937079999948, -45.26232086999994 -20.876771979999944, -45.262281059999964 -20.87660644999994, -45.26223889999994 -20.87644113999994, -45.26220080999997 -20.876274759999944, -45.26216771999998 -20.87610837999995, -45.26214060999996 -20.87594263999995, -45.262122689999956 -20.87577743999998, -45.262117029999956 -20.875609459999964, -45.262122689999956 -20.87543955999996, -45.262138479999976 -20.87526890999993, -45.26216334999998 -20.875098369999932, -45.26219599999996 -20.874929109999982, -45.26223921999997 -20.87476272999993, -45.262290879999966 -20.874599759999967, -45.26234839999995 -20.874440319999962, -45.26241093999994 -20.874283969999965, -45.26247656999993 -20.87413061999996, -45.262543379999954 -20.87397821999997, -45.26261114999994 -20.87382698999994, -45.26268051999995 -20.873677689999965, -45.262750849999975 -20.873529239999982, -45.262823099999935 -20.873382919999983, -45.26289534999995 -20.873237459999928, -45.26296503999998 -20.873092319999955, -45.263034189999985 -20.872947929999953, -45.26310302999997 -20.872804059999964, -45.263171229999955 -20.872660629999928, -45.263239419999934 -20.87251761999994, -45.26330632999998 -20.872375259999956, -45.26337281999997 -20.87223512999998, -45.26343919999994 -20.872097779999933, -45.26350557999996 -20.871962139999937, -45.26357270999995 -20.87182680999996, -45.26363866999998 -20.871694799999943, -45.26370248999996 -20.871565989999965, -45.263763419999975 -20.87143930999997, -45.26382393999995 -20.87131304999997, -45.26388284999996 -20.871184459999938, -45.26394228999993 -20.871053399999937, -45.26400610999997 -20.870921279999948, -45.26407077999994 -20.870787019999966, -45.26413427999995 -20.870651489999943, -45.26419916999998 -20.870517339999935, -45.264264379999986 -20.870384789999946, -45.26432509999995 -20.87025191999993, -45.26438720999994 -20.870120439999937, -45.26445198999994 -20.869992369999977, -45.26451826999994 -20.869868679999968, -45.26458624999998 -20.86974989999993, -45.26465945999996 -20.86963506999996, -45.264739289999966 -20.869523009999966, -45.26482241999997 -20.869417039999973, -45.264906949999954 -20.869317249999938, -45.26499157999996 -20.869224299999928, -45.265075569999965 -20.86913784999996, -45.26515773999995 -20.869056849999936, -45.26523863999995 -20.868982999999957, -45.26531856999998 -20.86891640999994, -45.265395729999966 -20.86885589999997, -45.265469259999975 -20.86880039999994, -45.265538849999984 -20.86874906999998, -45.26560404999998 -20.86870092999993, -45.26566541999995 -20.86865610999996, -45.265727099999935 -20.86861235999993, -45.26578366999996 -20.868574579999972, -45.26583296999996 -20.868543409999972, -45.26587405999993 -20.86851864999994, -45.26590852999993 -20.86849890999997, -45.26594246999997 -20.86848054999996, -45.265973739999936 -20.86846283999995, -45.265981099999976 -20.86845771999998, -45.26599507999998 -20.868447259999982, -45.26601257999994 -20.868433059999973, -45.266030409999985 -20.868417269999952, -45.26604811999994 -20.868403609999973, -45.26606838999993 -20.86838813999998, -45.26607511999998 -20.868383009999945, -45.26608344999994 -20.868376929999954, -45.26610318999997 -20.86836379999994, -45.26613317999994 -20.868343839999966, -45.26616647999998 -20.86832057999993, -45.26619902999994 -20.868297419999976, -45.266228689999934 -20.86827607999993, -45.26625494999996 -20.868257509999978, -45.26627788999997 -20.86824138999998, -45.26629731999998 -20.868227839999975, -45.266312579999976 -20.868217159999972, -45.26631703999993 -20.86821404999995, -45.26631921999996 -20.868212529999937, -45.26633231999995 -20.868202759999974, -45.26635141999998 -20.86818834999997, -45.26638418999994 -20.86816571999998, -45.26643210999998 -20.868133279999938, -45.26648962999997 -20.86809336999994, -45.266549389999966 -20.86805174999995, -45.26660968999994 -20.868010869999978, -45.26666987999994 -20.867969889999927, -45.26673145999996 -20.867927419999944, -45.26679015999997 -20.867886329999976, -45.26684415999995 -20.867849399999955, -45.26689292999998 -20.86781695999997, -45.26693732999996 -20.86778931999993, -45.266977459999964 -20.86776530999998, -45.26701117999994 -20.86774331999993, -45.267039989999944 -20.86772517999998, -45.26706773999996 -20.86770905999998, -45.26709985999997 -20.867691239999942, -45.26712291999996 -20.867678329999933, -45.26713721999994 -20.86766967999995, -45.267142769999964 -20.86766604999997, -45.26714756999996 -20.86766210999997, -45.26716453999995 -20.867649299999982, -45.267181189999974 -20.867634459999977, -45.26719430999998 -20.867621869999937, -45.26721074999995 -20.867605969999943, -45.26723272999993 -20.867587399999934, -45.26725866999993 -20.86756829999996, -45.26728491999995 -20.86755046999997, -45.267306479999945 -20.86753595999994, -45.26732242999998 -20.867523519999963, -45.26733165999997 -20.867516319999936, -45.26735716999997 -20.867497859999958, -45.267396119999944 -20.867470539999943, -45.26743613999997 -20.86744257999993, -45.26747605999998 -20.86741503999997, -45.26751233999994 -20.867391349999934, -45.26753741999994 -20.867375659999936, -45.267554899999936 -20.86736377999995, -45.26759985999996 -20.867333189999954, -45.267651299999955 -20.86729689999993, -45.267720029999964 -20.867249199999947, -45.26779835999997 -20.86719476999997, -45.267888649999975 -20.867129989999967, -45.26798863999994 -20.867055069999935, -45.26809247999995 -20.866974599999935, -45.26819557999994 -20.866891039999928, -45.26829695999993 -20.866804379999962, -45.26839460999997 -20.866716019999956, -45.26848628999994 -20.866625519999957, -45.26857187999997 -20.866533739999966, -45.268652449999934 -20.866441849999944, -45.268728969999984 -20.86635113999995, -45.26880068999998 -20.86626255999994, -45.26886621999995 -20.866175259999977, -45.268926619999945 -20.86608891999998, -45.26898179999995 -20.866002159999937, -45.269028969999965 -20.865916569999968, -45.269064509999964 -20.865832249999983, -45.26909171999995 -20.86574975999997, -45.26911529999995 -20.86566715999993, -45.26913674999997 -20.86558785999995, -45.269156289999955 -20.865512939999974, -45.26917335999997 -20.86544164999998, -45.269188619999966 -20.865372499999978, -45.269207189999975 -20.865309209999964, -45.26922831999997 -20.865250729999957, -45.26924667999998 -20.865195229999927, -45.26926172999998 -20.865142299999945, -45.26927399999994 -20.865093099999967, -45.26928327999997 -20.86505126999998, -45.26929021999996 -20.865015299999982, -45.269295659999955 -20.864981359999945, -45.269298859999935 -20.86495702999997, -45.26930035999993 -20.86494272999994, -45.26930096999996 -20.864937769999983)
5642;155970;369;MG;Eixo Principal;B;-;369BMG0110;ENTR BR-491 (ALFENAS);ENTR BR-146 (BOTELHOS);188.5;254.5;66.0;PLA;;;369BMG0110;Federal;;;;Federal;PLA;Planejada;PLA;Planejada;202404A;75;|;LINESTRING (-45.94871522999995 -21.44529977999997, -46.04355972999997 -21.53309195999998, -46.05964611999997 -21.53778695999995, -46.332567059999974 -21.617079529999955, -46.40454771999998 -21.637992289999943)
5643;155971;369;MG;Eixo Principal;B;-;369BMG0130;ENTR BR-146 (BOTELHOS);DIV MG/SP;254.5;283.5;29.0;PLA;;;369BMG0130;Federal;;;;Federal;PLA;Planejada;PLA;Planejada;202404A;75;|;LINESTRING (-46.40454771999998 -21.637992289999943, -46.40456174999997 -21.63799636999994, -46.49523661999996 -21.542937069999937, -46.49965023999994 -21.539075149999974, -46.51031747999997 -21.53730638999997)
5644;155993;369;PR;Eixo Principal;B;Coinc;369BPR0470;ENTR BR-153(A) (DIV SP/PR);ENTR BR-153(B);0.0;1.0;1.0;DUP;;Londrina;"153BPR1210;369BPR0470";Concessão Federal;;;;Federal;PAV;Duplicada;DUP;Duplicada Concessão/Convênio;202404A;75;|;LINESTRING (-49.90569260999996 -22.998523449999936, -49.90586226999994 -22.999074149999956, -49.90593368999998 -22.999409299999968, -49.90595362999994 -22.999502029999974, -49.905977589999964 -22.999595229999954, -49.90600200999995 -22.99969090999997, -49.90602778999994 -22.99978797999995, -49.90605631999995 -22.999886359999948, -49.906087799999966 -22.99998488999995, -49.90612048999998 -23.000080929999967, -49.90615286999997 -23.00017220999996, -49.90618460999997 -23.00025630999994, -49.90621626999996 -23.00033763999994, -49.906251589999954 -23.000423569999953, -49.90629089999993 -23.00051364999996, -49.90633479999997 -23.000607699999932, -49.90638299999995 -23.000705409999966, -49.90643449999993 -23.00080602999998, -49.90648977999996 -23.00090795999995, -49.906548019999946 -23.001008679999927, -49.90660701999997 -23.00110343999995, -49.90666473999994 -23.001192679999974, -49.906719829999986 -23.001273089999927, -49.906766439999956 -23.00133866999994, -49.906802709999965 -23.00138974999993, -49.90683125999993 -23.001429369999983, -49.90685560999998 -23.001463539999975, -49.90688388999996 -23.00150268999994, -49.90691859999998 -23.00155073999997, -49.90696072999998 -23.001607759999956, -49.90700757999997 -23.001669059999983, -49.90705510999993 -23.00172798999995, -49.907104249999975 -23.00178694999994, -49.90715444999995 -23.001845659999958, -49.90720604999996 -23.00190527999996, -49.907258689999935 -23.001964939999937, -49.907311859999936 -23.002014419999966, -49.907364419999965 -23.00205897999996, -49.907412619999945 -23.002106069999968, -49.90745975999994 -23.002155999999957, -49.90750982999998 -23.002207579999947, -49.90756325999996 -23.00226140999996, -49.90761907999996 -23.002316359999952, -49.90767721999998 -23.002371529999948, -49.90773670999994 -23.002424949999977, -49.90779355999996 -23.002470029999927, -49.90784390999994 -23.00250453999996, -49.90788343999998 -23.002529439999932, -49.907912099999976 -23.002547809999953, -49.90793272999997 -23.00256201999997, -49.90794940999996 -23.002574179999954, -49.90801584999997 -23.00263530999996, -49.908040039999946 -23.002662139999927, -49.90806815999997 -23.002693289999968, -49.90810045999996 -23.00272659999996, -49.90814204999998 -23.002764579999962, -49.908331189999956 -23.002904249999972)
5645;155994;369;PR;Eixo Principal;B;-;369BPR0473;ENTR BR-153(B);FIM PISTA DUPLA;1.0;4.4;3.4;DUP;;Londrina;369BPR0473;Concessão Federal;;;;Federal;PAV;Duplicada;DUP;Duplicada Concessão/Convênio;202404A;75;|;LINESTRING (-49.908331189999956 -23.002904249999972, -49.90845583999993 -23.002996289999942, -49.908611159999964 -23.003110989999982, -49.90868076999993 -23.00316233999996, -49.90874790999993 -23.00321109999993, -49.90881145999998 -23.003257189999943, -49.908875369999976 -23.003302659999974, -49.90893612999997 -23.00334504999995, -49.908995249999975 -23.00338592999998, -49.90905479999998 -23.003425619999973, -49.909117109999954 -23.00346174999993, -49.909185029999946 -23.00349233999998, -49.90925741999996 -23.00351939999996, -49.90932982999993 -23.003546049999954, -49.90939978999995 -23.003573109999934, -49.90946497999994 -23.00360048999994, -49.90952592999997 -23.00362814999994, -49.90958367999997 -23.00365600999993, -49.909636329999955 -23.00368194999993, -49.909915429999955 -23.003757479999933, -49.910152849999974 -23.003880609999953, -49.910566109999934 -23.00408312999997, -49.910618099999965 -23.004120349999937, -49.91067653999994 -23.004159089999973, -49.91074228999997 -23.004199209999967, -49.910814899999934 -23.00423860999996, -49.910887499999944 -23.00427247999994, -49.91096090999997 -23.004301599999962, -49.911037619999945 -23.004327409999973, -49.91111571999994 -23.00435005999998, -49.911189039999954 -23.004368659999955, -49.91125918999995 -23.004383949999976, -49.911326789999976 -23.00439561999997, -49.91138979999994 -23.00440236999998, -49.91144766999997 -23.004405369999972, -49.91149884999993 -23.004406409999945, -49.91152232999997 -23.00440538999993, -49.911544609999964 -23.00441129999996, -49.91158144999997 -23.004426139999964, -49.91162936999996 -23.004444159999935, -49.91168090999997 -23.004462299999943, -49.911740889999976 -23.004480909999927, -49.91181144999996 -23.00449759999998, -49.911893099999986 -23.004510679999953, -49.91198480999998 -23.004524569999944, -49.91208200999995 -23.004537849999963, -49.91217770999998 -23.004548489999934, -49.91227633999995 -23.004558489999965, -49.91237480999996 -23.004566759999932, -49.912474249999946 -23.004573059999927, -49.91257707999995 -23.004577059999974, -49.912684129999946 -23.004575729999942, -49.91303824999994 -23.004577879999943, -49.91316122999996 -23.004571279999936, -49.913283029999945 -23.004563119999943, -49.91340605999994 -23.00455267999996, -49.91353004999996 -23.004540559999953, -49.91365456999995 -23.00452779999995, -49.913779499999976 -23.004513289999977, -49.91390464999995 -23.00449537999998, -49.91403008999998 -23.004473599999983, -49.91415575999997 -23.004448089999983, -49.91427944999998 -23.00442107999993, -49.91439749999995 -23.004394109999964, -49.914510409999934 -23.00436788999997, -49.91461975999994 -23.00434311999993, -49.91472294999994 -23.00431962999994, -49.91481982999994 -23.004296689999933, -49.914910529999986 -23.004274549999934, -49.91499541999997 -23.004253199999937, -49.91550745999996 -23.00413107999998, -49.91558544999998 -23.004113179999933, -49.91567461999995 -23.004092669999977, -49.915772319999974 -23.004070439999964, -49.915869759999964 -23.00404887999997, -49.91597154999994 -23.004026539999927, -49.91607842999997 -23.00400253999993, -49.916190609999944 -23.00397726999995, -49.91630784999995 -23.00395082999995, -49.91642955999998 -23.003923069999928, -49.91655506999996 -23.003893669999968, -49.916683629999966 -23.00386316999993, -49.91681669999997 -23.003831529999957, -49.91695220999998 -23.00379909999998, -49.91708590999997 -23.003767849999974, -49.917221249999955 -23.00373627999994, -49.91735873999994 -23.003704959999936, -49.91749807999997 -23.00367314999994, -49.91763856999995 -23.003641219999963, -49.917779619999976 -23.00360871999993, -49.91792095999995 -23.003575989999945, -49.91806356999996 -23.003542419999974, -49.91820786999995 -23.003508159999967, -49.91835415999998 -23.00347383999997, -49.918502719999935 -23.003439299999968, -49.91865352999997 -23.00340405999998, -49.91880718999994 -23.003368549999948, -49.91896357999997 -23.003332889999967, -49.91912259999998 -23.00329636999993, -49.91928403999998 -23.003258969999933, -49.919447729999945 -23.003220769999928, -49.91961341999996 -23.00318188999995, -49.91978112999993 -23.003142319999938, -49.91995123999993 -23.00310247999994, -49.92012305999998 -23.00306267999997, -49.92029623999997 -23.003023129999974, -49.92047040999995 -23.002983489999963, -49.92064603999995 -23.002942709999957, -49.92082296999996 -23.002901059999942, -49.92100108999995 -23.002858699999933, -49.921180239999956 -23.002815709999936, -49.921360119999974 -23.002772409999977, -49.92154057999994 -23.00272934999998, -49.921721469999966 -23.002687289999983, -49.92190320999998 -23.00264556999997, -49.92208532999996 -23.002603929999964, -49.922267949999934 -23.002562239999975, -49.922451389999935 -23.002520569999945, -49.92263553999993 -23.002477969999973, -49.922820429999945 -23.00243489999997, -49.923006629999975 -23.00239199999993, -49.92319342999997 -23.002349039999956, -49.92338087999997 -23.002305539999952, -49.92356922999994 -23.00226073999994, -49.92375804999995 -23.00221534999997, -49.923947399999975 -23.00217037999994, -49.92413665999993 -23.002126789999977, -49.924324929999955 -23.00208392999997, -49.92451109999996 -23.00204137999998, -49.924693349999984 -23.001999689999934, -49.92487259999996 -23.001958119999983, -49.92505123999996 -23.001916489999928, -49.925229539999975 -23.001874339999972, -49.925408009999956 -23.00183255999997, -49.92558736999996 -23.001792819999935, -49.92576618999993 -23.00175108999997, -49.92594464999996 -23.00170898999994, -49.92612206999996 -23.001667259999977, -49.92629863999997 -23.00162500999994, -49.926474249999956 -23.001583409999967, -49.92664894999996 -23.001542469999947, -49.926822699999946 -23.001501679999933, -49.92699547999996 -23.00146141999994, -49.92716798999993 -23.00142121999994, -49.92734104999994 -23.001381729999935, -49.92751483999996 -23.00134319999995, -49.927689649999934 -23.00130564999995, -49.92786493999995 -23.001269669999942, -49.928040789999955 -23.001236249999977, -49.92821825999994 -23.00120654999995, -49.928397039999936 -23.001179729999933, -49.92857662999995 -23.001155119999964, -49.92875625999994 -23.001133299999935, -49.92893544999998 -23.00111529999998, -49.92911406999997 -23.001099729999964, -49.929292499999974 -23.00108574999996, -49.92947000999993 -23.00107380999998, -49.92964600999994 -23.001065409999967, -49.92982104999993 -23.00106046999997, -49.92999777999995 -23.00105740999993, -49.93017598999995 -23.001055699999938, -49.93035545999993 -23.001055039999983, -49.93053655999995 -23.001055599999972, -49.93071919999994 -23.001057009999954, -49.930902929999945 -23.001058609999973, -49.93108663999993 -23.001060159999952, -49.93126976999997 -23.001061559999982, -49.93145261999996 -23.001063279999983, -49.93163563999997 -23.00106526999997, -49.931818919999955 -23.00106723999994, -49.93200277999995 -23.001068289999978, -49.93218704999998 -23.00106896999995, -49.932371399999965 -23.001069539999946, -49.93255521999998 -23.00107068999995, -49.93273782999995 -23.00107257999997, -49.93291906999997 -23.00107481999993, -49.93309882999995 -23.001077709999947, -49.933278549999955 -23.001079819999973, -49.93345879999998 -23.00108205999993, -49.93363937999993 -23.001083819999963, -49.933818789999975 -23.00108457999994, -49.933997199999965 -23.001084729999945, -49.93417562999997 -23.00108481999996, -49.93435398999998 -23.001085349999983, -49.93453282999997 -23.001086749999956, -49.93471188999996 -23.00108869999997, -49.93488947999998 -23.00109070999997, -49.93506562999994 -23.001092309999933, -49.93524255999995 -23.001094549999948, -49.93542095999993 -23.001096719999964, -49.93560047999995 -23.001098309999975, -49.93578071999997 -23.001099169999975, -49.93596173999998 -23.001099889999978, -49.936142159999974 -23.001100319999978, -49.936319949999984 -23.00110073999997, -49.93649586999993 -23.00110092999995, -49.936670739999954 -23.001101389999974, -49.93684430999997 -23.001102209999942, -49.93701592999997 -23.00110284999994, -49.93718658999995 -23.00110442999994, -49.93735659999993 -23.001106789999938, -49.93752477999993 -23.001109869999937, -49.93768925999996 -23.00111327999997, -49.93784616999994 -23.00111708999998, -49.93799543999995 -23.001121069999954, -49.93813572999994 -23.001126089999957, -49.93826948999998 -23.00113448999997, -49.93839649999995 -23.001143789999958, -49.93851506999994 -23.001154089999943, -49.93862851999995 -23.00116572999997, -49.93873854999998 -23.00117842999998, -49.938843919999954 -23.001190709999946, -49.93894819999997 -23.001202769999963, -49.93905328999995 -23.001214369999957, -49.93915717999994 -23.001225339999962, -49.93925803999997 -23.001235549999933, -49.93935752999994 -23.00124483999997, -49.939460199999985 -23.001252979999947, -49.93946047999998 -23.001252999999963)
