;id_trecho_;vl_br;sg_uf;nm_tipo_tr;sg_tipo_tr;desc_coinc;vl_codigo;ds_local_i;ds_local_f;vl_km_inic;vl_km_fina;vl_extensa;ds_sup_fed;ds_obra;ul;ds_coinc;ds_tipo_ad;ds_ato_leg;est_coinc;sup_est_co;ds_jurisdi;ds_superfi;ds_legenda;sg_legenda;leg_multim;versao_snv;id_versao;marcador;geometry
4280;158510;282;SC;Acesso;A;-;282ASC1005;ENTR BR-163/386;SÃO MIGUEL DO OESTE;0.0;4.4;4.4;PAV;;Chapecó;282ASC1005;Federal;;;;Federal;PAV;Pavimentada;PAV;Pavimentada;202404A;75;|;LINESTRING (-53.50076752999996 -26.76120136999998, -53.50081997999996 -26.761121749999973, -53.50087175999994 -26.761040139999977, -53.500926109999966 -26.76095928999996, -53.50098491999995 -26.760881409999968, -53.50105359999998 -26.760803289999956, -53.50113006999993 -26.76073010999994, -53.50120507999998 -26.760657909999964, -53.50128252999997 -26.760589359999983, -53.501355699999976 -26.760524809999936, -53.50143917999998 -26.760457239999937, -53.50152697999994 -26.76039105999996, -53.501614519999976 -26.760325499999965, -53.50170370999996 -26.760258589999978, -53.501794529999984 -26.76018720999997, -53.50188502999998 -26.76011184999993, -53.501975709999954 -26.76002963999997, -53.502071539999974 -26.759942569999964, -53.502162959999964 -26.759847709999974, -53.50224849999995 -26.759746039999982, -53.50233322999998 -26.759644979999962, -53.502412369999945 -26.75953303999995, -53.50248747999996 -26.759422289999975, -53.50256366999997 -26.759318809999968, -53.50263432999998 -26.75920575999993, -53.50270741999998 -26.75910184999998, -53.50277689999996 -26.75899112999997, -53.502844599999946 -26.758876649999934, -53.502912909999964 -26.758763709999982, -53.50298544999998 -26.75864798999993, -53.50306145999997 -26.758532969999976, -53.50313699999998 -26.75841756999995, -53.50321521999996 -26.75830542999995, -53.50329826999996 -26.75819525999998, -53.50338924999994 -26.758089409999968, -53.503486549999934 -26.75798495999993, -53.50358930999994 -26.757883409999977, -53.50370149999998 -26.75778717999998, -53.50381667999994 -26.75769521999996, -53.50393324999993 -26.75760600999996, -53.50415986999997 -26.75743074999997, -53.504269189999945 -26.757345889999954, -53.504377259999956 -26.75726585999996, -53.50448052999997 -26.757186709999928, -53.504579329999956 -26.75710454999995, -53.50467821999996 -26.757037259999947, -53.50477189999998 -26.756958349999934, -53.50486281999997 -26.75688759999997, -53.504949299999964 -26.756818979999935, -53.50503614999997 -26.756749239999976, -53.505118909999965 -26.756685999999945, -53.50519197999995 -26.75662891999997, -53.50525434999997 -26.75657996999996, -53.505307399999936 -26.756538599999942, -53.50535273999998 -26.75650446999998, -53.50538986999993 -26.756475959999932, -53.50542103999993 -26.756451589999983, -53.50545269999998 -26.756426519999934, -53.50549119999994 -26.75639640999998, -53.50554370999998 -26.75635572999994, -53.50560903999997 -26.75630596999997, -53.505683989999966 -26.756247119999955, -53.505769149999935 -26.756181839999954, -53.50586204999996 -26.75610815999994, -53.50595851999998 -26.75603288999997, -53.50605575999998 -26.75595710999994, -53.50615409999995 -26.75588087999995, -53.50625216999998 -26.755804679999983, -53.50664083999993 -26.755502889999946, -53.50673697999997 -26.755427149999946, -53.50683241999997 -26.75535211999994, -53.50692757999997 -26.75527804999996, -53.50702153999998 -26.75520445999996, -53.50711495999997 -26.75513136999996, -53.50720765999995 -26.75505911999994, -53.50729918999997 -26.754988009999977, -53.50738925999997 -26.754917579999983, -53.50756932999997 -26.754785199999958, -53.50765912999998 -26.754714889999946, -53.50774746999997 -26.75464483999997, -53.50783379999996 -26.754576559999975, -53.50791382999995 -26.754509259999963, -53.50799590999998 -26.75445049999996, -53.50807222999998 -26.75439136999995, -53.50814701999997 -26.75433320999997, -53.50822406999998 -26.75427314999996, -53.50830553999998 -26.75420938999997, -53.50839303999993 -26.754140349999943, -53.508487239999965 -26.754066459999933, -53.50858549999998 -26.75398735999994, -53.50869185999994 -26.75390324999995, -53.508807409999974 -26.753816899999947, -53.50891995999996 -26.75372602999994, -53.50903913999997 -26.753640729999972, -53.50916056999995 -26.753558269999928, -53.50926925999994 -26.753466489999937, -53.50939045999996 -26.75339084999996, -53.50950500999994 -26.75331431999996, -53.50961603999997 -26.75324059999997, -53.509727089999956 -26.75317096999993, -53.50983887999996 -26.753104029999975, -53.50995112999993 -26.753039179999973, -53.510063239999965 -26.75297692999993, -53.51017355999994 -26.752917279999963, -53.51028279999997 -26.752860789999943, -53.510391209999966 -26.75280749999996, -53.51049617999996 -26.752757239999937, -53.510598509999966 -26.752710779999973, -53.510698839999975 -26.752666499999975, -53.51079678999997 -26.75262394999993, -53.510893289999956 -26.75258058999998, -53.510988709999936 -26.75253179999993, -53.51109035999997 -26.75248408999994, -53.511307089999946 -26.752379039999937, -53.511547829999984 -26.75227691999993, -53.51167246999995 -26.75222666999997, -53.51179070999996 -26.752172669999936, -53.511903469999936 -26.752117469999973, -53.512021069999946 -26.75206905999994, -53.51213637999996 -26.752017529999932, -53.512249889999964 -26.751965449999943, -53.512359629999935 -26.75191315999996, -53.51246779999997 -26.751861579999968, -53.51257319999996 -26.751812219999977, -53.51267380999997 -26.751766739999937, -53.51276642999994 -26.75172374999994, -53.51285713999994 -26.751683579999963, -53.512944749999974 -26.75164417999997, -53.51302747999995 -26.75161013999997, -53.51310253999998 -26.75158339999996, -53.51316577999995 -26.751557469999966, -53.51321846999997 -26.75153659999995, -53.513257359999955 -26.75151478999993, -53.51329126999997 -26.751498529999935, -53.51332327999995 -26.75148489999998, -53.51335370999993 -26.751469879999945, -53.513386449999985 -26.751453959999935, -53.51342220999993 -26.75143776999994, -53.51345811999994 -26.75142029999995, -53.51350064999997 -26.751398519999952, -53.51355277999994 -26.75137246999998, -53.513611509999976 -26.751343649999967, -53.51367882999995 -26.751311339999972, -53.513750269999946 -26.75127540999995, -53.51383715999998 -26.751240319999965, -53.51393043999997 -26.751194639999937, -53.514036989999965 -26.75114556999995, -53.51415505999995 -26.75109199999997, -53.51427946999996 -26.751035529999967, -53.51440590999994 -26.75097777999997, -53.51453596999994 -26.750918119999938, -53.51466741999997 -26.750858509999944, -53.51480066999994 -26.750797199999965, -53.51493383999997 -26.75073588999993, -53.51506749999999 -26.75067537999996, -53.51520089999997 -26.750614149999933, -53.51533453999997 -26.75055236999998, -53.51546788999997 -26.750491309999973, -53.51560073999997 -26.750429399999973, -53.51573147999994 -26.750368709999975, -53.51586007999998 -26.75030911999994, -53.51598620999994 -26.750249549999978, -53.516250009999965 -26.750142779999976, -53.51637470999998 -26.750083879999977, -53.51649950999996 -26.75002749999993, -53.51662315999994 -26.749971029999983, -53.51674426999995 -26.749915769999973, -53.51686235999995 -26.74985954999994, -53.51697563999994 -26.749804509999933, -53.517086879999965 -26.749750589999962, -53.517194779999954 -26.749696049999955, -53.51729820999998 -26.749640389999968, -53.517401019999966 -26.74958363999997, -53.517499879999946 -26.74952056999996, -53.51759548999996 -26.74945121999997, -53.51768548999996 -26.749375569999984, -53.51777152999995 -26.749295959999984, -53.51785399999994 -26.74921347999998, -53.51793277999997 -26.749127269999974, -53.51800567999993 -26.749036959999955, -53.51807222999997 -26.748943159999953, -53.51813127999998 -26.748845959999983, -53.51818227999996 -26.74874657999993, -53.51822746999994 -26.748644549999938, -53.51826669999997 -26.748540229999946, -53.518299439999964 -26.748435219999976, -53.51832663999994 -26.748332149999953, -53.51834928999995 -26.74823048999997, -53.51836826999994 -26.74813046999998, -53.51838166999994 -26.748032139999964, -53.51839265999996 -26.747932969999965, -53.51840304999996 -26.74783539999993, -53.51841201999997 -26.74773639999995, -53.51842363999998 -26.747633939999957, -53.51843257999997 -26.747532129999968, -53.51844251999995 -26.74743185999995, -53.51845010999995 -26.74733287999993, -53.518459029999974 -26.74723438999996, -53.51846851999994 -26.74713597999994, -53.518477959999984 -26.747040169999934, -53.51848768999997 -26.74694502999995, -53.51849556999997 -26.746849269999927, -53.51850381999998 -26.746755649999955, -53.518512329999965 -26.746662619999938, -53.51852145999993 -26.74657073999998, -53.51853079999995 -26.74648002999993, -53.51854101999999 -26.74639044999998, -53.518549279999945 -26.74630241999995, -53.51855734999998 -26.746216799999956, -53.51856531999994 -26.74613217999996, -53.518572639999945 -26.74604839999995, -53.51857934999998 -26.745964639999954, -53.51858654999995 -26.74588037999996, -53.51859413999995 -26.74579622999994, -53.51860246999996 -26.74571322999998, -53.51861114999997 -26.74563145999997, -53.518619409999985 -26.745551639999974, -53.51862731999995 -26.74547173999997, -53.51863563999996 -26.745393459999946, -53.51864347999998 -26.745315669999968, -53.51865066999994 -26.745239209999966, -53.518660039999986 -26.74516288999996, -53.518664789999946 -26.745081649999975, -53.51867120999998 -26.745001559999935, -53.51867852999993 -26.744921889999944, -53.51868585999995 -26.74484081999998, -53.518693189999965 -26.74475781999996, -53.51870029999998 -26.74467280999994, -53.51870805999994 -26.744586519999928, -53.51871853999995 -26.74450540999993, -53.518725899999936 -26.744419569999934, -53.51873513999993 -26.744337599999938, -53.51874085999998 -26.744246369999928, -53.51875204999993 -26.744165409999937, -53.518759829999965 -26.744074669999975, -53.518768619999946 -26.74397983999995, -53.518782159999944 -26.74388739999995, -53.51878922999998 -26.743783949999965, -53.518800349999935 -26.743682459999945, -53.51880896999995 -26.74357508999998, -53.51881784999995 -26.743463539999937, -53.518827579999936 -26.74334841999996, -53.518843749999974 -26.743236009999976, -53.518853959999944 -26.743117319999953, -53.51886551999996 -26.743000479999978, -53.518875649999984 -26.742883949999964, -53.51888667999998 -26.742769189999933, -53.51889741999997 -26.742654009999967, -53.518908229999965 -26.74253963999996, -53.51891870999998 -26.74242745999993, -53.518928409999944 -26.742317009999965, -53.51893838999996 -26.742210459999967, -53.51894857999997 -26.74210838999994, -53.51895714999995 -26.74200936999995, -53.51896616999994 -26.74191467999998, -53.518976049999935 -26.74182498999994, -53.51898540999997 -26.74173837999996, -53.51899414999997 -26.741653069999927, -53.51900226999993 -26.741565899999955, -53.51901025999996 -26.74147839999995, -53.519018149999965 -26.74139711999993, -53.51902553999997 -26.741325459999928, -53.519032039999956 -26.741263149999952, -53.51903820999996 -26.74121207999997, -53.51904231999998 -26.741170059999945, -53.51904603999998 -26.741135119999967, -53.51904889999997 -26.741106499999944, -53.51905164999994 -26.741078469999934, -53.51905519999997 -26.741049089999933, -53.51905997999995 -26.74101233999994, -53.51906421999996 -26.740966989999947, -53.51906968999998 -26.74091427999997, -53.51907656999998 -26.740850139999964, -53.51908286999998 -26.74077879999993, -53.51908953999998 -26.74070348999993, -53.51909681999996 -26.74062472999998, -53.51910535999997 -26.740544029999967, -53.519111779999946 -26.74046334999997, -53.519120089999944 -26.74038287999997, -53.51912718999995 -26.740299839999977, -53.519134159999965 -26.740215839999962, -53.51913941999993 -26.740122509999935, -53.519147069999974 -26.74003573999994, -53.51915556999995 -26.73994805999996, -53.51916595999995 -26.739861239999982, -53.519175589999975 -26.73977352999998, -53.51918447999998 -26.739683859999957, -53.519193059999964 -26.739591039999937, -53.519203999999945 -26.73950266999998, -53.51921000999994 -26.73941278999996, -53.51921796999994 -26.739328109999974, -53.519226609999976 -26.739245349999976, -53.51923300999994 -26.73916640999994, -53.519239409999955 -26.73908986999993, -53.519246979999934 -26.739017399999966, -53.51925408999995 -26.738946059999932, -53.519262769999955 -26.738879189999977, -53.519272229999956 -26.738814109999964, -53.51927902999995 -26.73875006999998, -53.519283419999965 -26.738686539999946, -53.51928387999993 -26.73862141999996, -53.51928910999993 -26.738560409999934, -53.51929457999995 -26.73850096999996, -53.51929949999993 -26.738452119999977, -53.519304019999936 -26.738411139999982, -53.519309749999934 -26.738380159999963, -53.519314459999975 -26.738357389999976, -53.51934073999996 -26.738157159999957, -53.51934090999998 -26.738084519999973, -53.51934812999997 -26.738004759999967, -53.51935716999998 -26.73792328999997, -53.51936273999996 -26.737841469999978, -53.519373359999975 -26.737763179999945, -53.519411479999974 -26.737345449999964, -53.51941973999993 -26.73725948999993, -53.51942806999995 -26.737175459999946, -53.519440809999935 -26.737102079999943, -53.51945310999997 -26.736943209999936, -53.51945956999998 -26.73686553999994, -53.519465379999986 -26.73679347999996, -53.51947937999995 -26.736649609999972, -53.51948748999996 -26.736580799999956, -53.51950278999993 -26.736439149999967, -53.519509779999964 -26.736362009999937, -53.519513029999985 -26.736277579999978, -53.51952057999995 -26.73619292999996, -53.51953084999997 -26.73610272999997, -53.51953908999997 -26.736009429999967, -53.51954886999994 -26.73591775999995, -53.51955694999998 -26.735817089999955, -53.51956717999997 -26.735714919999964, -53.51957890999995 -26.735616019999952, -53.51958804999998 -26.73550606999993, -53.51959784999997 -26.73539956999997, -53.519609739999964 -26.73529689999998, -53.51962081999994 -26.73519183999997, -53.51963102999997 -26.735086499999966, -53.519640299999935 -26.734982129999935, -53.51964930999998 -26.734880519999933, -53.51965795999996 -26.734781019999957, -53.51966649999997 -26.734684259999938, -53.519677429999945 -26.73459147999995, -53.519685049999964 -26.734494499999983, -53.51969570999995 -26.73440108999995, -53.51970509999995 -26.734309519999954, -53.51971367999994 -26.734216429999947, -53.519723829999975 -26.734125269999936, -53.519735209999965 -26.734036679999974, -53.51973779999997 -26.73394061999994, -53.51974625999998 -26.733849539999937, -53.51977052999996 -26.733592569999928, -53.51978004999995 -26.733510559999957, -53.51978883999993 -26.733432369999946, -53.51979627999998 -26.733354239999983, -53.51980451999998 -26.733277949999945, -53.51982111999996 -26.733136659999957, -53.51983680999996 -26.732987199999968, -53.51984705999996 -26.732833549999953, -53.519856869999956 -26.732765289999975, -53.51986232999997 -26.732699799999978, -53.519867869999985 -26.732634189999942, -53.51988536999994 -26.732455779999952, -53.51989050999998 -26.732399439999938, -53.519897379999975 -26.732346389999975, -53.51990060999998 -26.73229207999998, -53.51990430999996 -26.73224055999998, -53.51990818999997 -26.732184959999984, -53.51991295999994 -26.73213021999993, -53.51991831999993 -26.73207696999998, -53.519931509999935 -26.731920429999946, -53.51993693999998 -26.731871809999973, -53.519963849999954 -26.731630559999928, -53.51996154999995 -26.731567819999952, -53.51996538999998 -26.73151773999996, -53.51997931999995 -26.731377919999943, -53.51998013999997 -26.731339999999932, -53.52000479999998 -26.731122829999947, -53.520027649999975 -26.730866999999932, -53.52006546999996 -26.730503719999945, -53.52007940999994 -26.730354929999976, -53.52008360999997 -26.730220919999965, -53.52008850999994 -26.730177519999984, -53.52014099999997 -26.72959624999993, -53.52015239999997 -26.72947679999993, -53.52015826999997 -26.729445789999943, -53.52016396999994 -26.729417429999955, -53.520169529999976 -26.72939226999995, -53.52017354999998 -26.729378099999963, -53.52017600999994 -26.729370469999935, -53.52017742999993 -26.729365299999984, -53.52018013999998 -26.729360389999954, -53.52018285999998 -26.729355339999984, -53.52018427999997 -26.729351469999983, -53.520186499999966 -26.729340899999954, -53.52019065999997 -26.729305489999945, -53.52019603999997 -26.72926222999996)
