;id_trecho_;vl_br;sg_uf;nm_tipo_tr;sg_tipo_tr;desc_coinc;vl_codigo;ds_local_i;ds_local_f;vl_km_inic;vl_km_fina;vl_extensa;ds_sup_fed;ds_obra;ul;ds_coinc;ds_tipo_ad;ds_ato_leg;est_coinc;sup_est_co;ds_jurisdi;ds_superfi;ds_legenda;sg_legenda;leg_multim;versao_snv;id_versao;marcador;geometry
443;158390;060;GO;Acesso;A;-;060AGO1005;R. MAGNÓLIAS/AV PEDRO LUDOVICO (GOIÂNIA);FINAL PISTA DUPLA (GOIÂNIA);0.0;0.4;0.4;DUP;;Anápolis;060AGO1005;Federal;;;;Federal;PAV;Duplicada;DUP;Duplicada;202404A;75;|;LINESTRING (-49.32518355999997 -16.695021509999947, -49.32499482999998 -16.694994289999954, -49.32484446999996 -16.69500457999993, -49.32467263999996 -16.69495313999994, -49.32446858999998 -16.69486055999994, -49.32263210999997 -16.693718709999928, -49.32229918999997 -16.693512969999972, -49.32197699999995 -16.693348379999975, -49.321654809999984 -16.693224939999936, -49.32142333799993 -16.69314872299998)
444;158391;060;GO;Acesso;A;-;060AGO1010;FINAL PISTA DUPLA (GOIÂNIA);ENTR AV PEDRO LUDOVICO C/ AV CONSOLAÇÃO;0.4;0.6;0.2;PAV;;Anápolis;060AGO1010;Federal;;;;Federal;PAV;Pavimentada;PAV;Pavimentada;202404A;75;|;LINESTRING (-49.32142333799993 -16.69314872299998, -49.32131113999998 -16.69311177999998, -49.319367349999936 -16.69261427999993)
445;151503;060;DF;Eixo Principal;B;-;060BDF0010;ENTR BR-251/DF-001 (BRASÍLIA);ACESSO I RECANTO DAS EMAS;0.0;3.0;3.0;DUP;;Brasília;060BDF0010;Concessão Federal;;;;Federal;PAV;Duplicada;DUP;Duplicada Concessão/Convênio;202404A;75;|;LINESTRING (-48.060354719999964 -15.882538099999977, -48.060504209999976 -15.88259630999994, -48.06061135999994 -15.88263096999998, -48.06072876999997 -15.88266496999995, -48.06085316999997 -15.882701589999954, -48.060982929999966 -15.88273911999994, -48.06111546999995 -15.882778189999954, -48.06124953999995 -15.882817699999976, -48.06138483999996 -15.882857509999951, -48.061521149999976 -15.882897789999959, -48.06165826999995 -15.88293858999998, -48.06179565999997 -15.882979659999933, -48.06193347999994 -15.883020839999972, -48.062071549999985 -15.883061419999933, -48.06220994999995 -15.88310217999998, -48.06234938999995 -15.88314214999997, -48.06249232999994 -15.883183889999941, -48.06263678999994 -15.883226419999971, -48.062781609999945 -15.88327006999998, -48.06292601999996 -15.883313399999963, -48.06307009999995 -15.883356979999974, -48.063213479999945 -15.88340033999998, -48.063354629999935 -15.883443519999958, -48.063493939999944 -15.883485769999936, -48.06363308999994 -15.883527649999962, -48.06377209999994 -15.883569029999933, -48.06390987999998 -15.883609099999944, -48.064045749999934 -15.883648469999969, -48.06418051999998 -15.88368848999994, -48.064314069999966 -15.883729269999947, -48.06444753999995 -15.883767569999975, -48.06458067999995 -15.883805989999928, -48.06471412999997 -15.883845699999938, -48.06484679999994 -15.88388606999996, -48.064979119999975 -15.883926889999941, -48.06511111999998 -15.883968229999937, -48.06524281999998 -15.884009529999958, -48.065374549999945 -15.884050229999957, -48.06550606999997 -15.884089809999978, -48.065636189999964 -15.884128889999943, -48.06576606999994 -15.884168379999949, -48.06589692999995 -15.88420697999993, -48.066027349999956 -15.884244799999976, -48.066158309999935 -15.884283589999939, -48.066291519999936 -15.884322689999976, -48.06642628999998 -15.884362529999976, -48.06656319999996 -15.884403229999975, -48.066699609999944 -15.884443659999931, -48.06683529999998 -15.884483699999976, -48.06697108999998 -15.884523669999965, -48.06710707999997 -15.884562789999961, -48.06724284999996 -15.884602069999971, -48.067378539999936 -15.884642689999964, -48.06751452999998 -15.88468340999998, -48.06765034999995 -15.884724819999974, -48.06778817999998 -15.884766239999976, -48.06792840999998 -15.884808289999967, -48.068070499999976 -15.88485081999994, -48.06821665999996 -15.884894599999939, -48.06836654999995 -15.884939989999964, -48.06851851999994 -15.884986219999973, -48.06867239999997 -15.885033249999935, -48.068828689999975 -15.885080949999974, -48.06898798999998 -15.885129639999946, -48.06915030999994 -15.885179319999963, -48.069315579999966 -15.885228989999973, -48.06948358999995 -15.885279259999947, -48.069653219999964 -15.885329399999932, -48.06982353999996 -15.88538019999993, -48.06999394999997 -15.885431039999958, -48.07016619999996 -15.885482879999927, -48.07033867999996 -15.885535629999936, -48.07051345999997 -15.885588609999957, -48.07068958999997 -15.885641439999972, -48.07086744999998 -15.885694309999963, -48.07104612999996 -15.88574750999993, -48.07122504999995 -15.885800949999975, -48.07140248999997 -15.885853889999964, -48.07157910999996 -15.885907019999934, -48.071757109999965 -15.885960939999961, -48.071935749999966 -15.886015019999945, -48.07211412999993 -15.886069599999928, -48.072295129999986 -15.886123769999926, -48.07247315999996 -15.88617716999994, -48.07264497999995 -15.886228899999935, -48.072809769999935 -15.886279099999967, -48.072967509999955 -15.886328209999931, -48.073121399999934 -15.886374649999937, -48.07327223999994 -15.886419589999946, -48.07342102999996 -15.88646332999997, -48.07356950999997 -15.886506889999964, -48.07371772999994 -15.886551379999958, -48.07386513999995 -15.88659655999993, -48.07401265999994 -15.886641639999937, -48.07416114999995 -15.88668685999994, -48.07431064999997 -15.886730719999946, -48.07446000999994 -15.886773319999975, -48.07460886999996 -15.886817029999975, -48.07475782999995 -15.886862219999955, -48.07490656999994 -15.886908409999933, -48.075055119999945 -15.886954599999967, -48.07520205999998 -15.886999629999934, -48.07534722999998 -15.88704354999993, -48.07549124999997 -15.887086489999945, -48.07563405999997 -15.887128849999954, -48.07577463999996 -15.887172429999964, -48.07591490999994 -15.88721664999997, -48.07605492999994 -15.887259489999963, -48.07619532999996 -15.88730135999998, -48.076336459999936 -15.887342949999947, -48.076477729999965 -15.887385219999942, -48.076618939999946 -15.88742818999998, -48.07675895999995 -15.887470099999973, -48.07689906999997 -15.88751192999996, -48.07703840999994 -15.887553429999969, -48.077176649999956 -15.88759480999994, -48.077314789999946 -15.887635949999947, -48.07745309999996 -15.887677289999942, -48.077591319999954 -15.887719149999953, -48.07773001999993 -15.887761529999977, -48.077870649999966 -15.887804279999955, -48.078014519999954 -15.887847299999976, -48.07816070999996 -15.887891159999981, -48.078311439999936 -15.887936079999974, -48.07846393999995 -15.887981429999968, -48.078615569999954 -15.88802697999995, -48.078765019999935 -15.888071949999926, -48.07891203999998 -15.88811667999994, -48.07905705999997 -15.888160329999948, -48.07920119999994 -15.888204019999932, -48.079343139999935 -15.888246159999937, -48.079485029999944 -15.888287139999932, -48.07962520999996 -15.888328199999933, -48.079761479999945 -15.88836828999996, -48.07989870999995 -15.888409699999954, -48.08003549999995 -15.888451079999982, -48.08017195999997 -15.888491989999977, -48.080307999999945 -15.888533829999972, -48.080444229999955 -15.888575859999946, -48.08058033999998 -15.888617229999966, -48.080714899999975 -15.888658179999936, -48.080849849999936 -15.888698359999978, -48.08098278999995 -15.888737669999955, -48.08111427999995 -15.888777259999927, -48.081244709999964 -15.888815679999936, -48.08137371999993 -15.888853939999933, -48.081501439999954 -15.888891839999928, -48.08162804999995 -15.888930109999933, -48.08175315999995 -15.888968759999955, -48.08187766999998 -15.889006739999957, -48.08200118999997 -15.889044049999939, -48.082123759999945 -15.889080749999948, -48.08224566999996 -15.889116729999955, -48.08236606999998 -15.889152879999926, -48.08248615999997 -15.88918906999993, -48.08260603999997 -15.889225649999958, -48.08272533999997 -15.889261959999942, -48.08284364999997 -15.889297949999957, -48.082961369999964 -15.889334089999977, -48.083077119999984 -15.889369579999936, -48.083191589999956 -15.88940397999994, -48.083305809999956 -15.889438239999947, -48.08341885999994 -15.889472159999968, -48.083530939999946 -15.88950510999996, -48.083643679999966 -15.88953773999998, -48.08375633999998 -15.889570549999974, -48.08386879999995 -15.889603769999951, -48.083981509999944 -15.889637379999954)
446;151504;060;DF;Eixo Principal;B;-;060BDF0011;ACESSO I RECANTO DAS EMAS;ACESSO II RECANTO DAS EMAS;3.0;4.4;1.4;DUP;;Brasília;060BDF0011;Concessão Federal;;;;Federal;PAV;Duplicada;DUP;Duplicada Concessão/Convênio;202404A;75;|;LINESTRING (-48.083981509999944 -15.889637379999954, -48.08409485999994 -15.889671589999978, -48.08420917999996 -15.889706429999933, -48.08432450999993 -15.88974111999994, -48.08444003999995 -15.889776249999954, -48.08455630999998 -15.889811609999981, -48.08467247999994 -15.889846059999968, -48.08478857999995 -15.889881239999966, -48.08490353999997 -15.88991509999994, -48.08501714999994 -15.889948519999962, -48.085129689999974 -15.889981879999937, -48.08524136999995 -15.890015069999947, -48.085352039999975 -15.89004848999997, -48.085462279999945 -15.890082149999955, -48.08557130999998 -15.890115669999943, -48.085680939999975 -15.890149579999957, -48.08578955999997 -15.890182919999972, -48.08589784999998 -15.890216309999971, -48.08600563999994 -15.890249539999957, -48.08611350999996 -15.890281849999951, -48.086221499999965 -15.89031418999997, -48.08632934999997 -15.890347199999951, -48.08643675999997 -15.890379709999934, -48.086543389999974 -15.89041149999997, -48.08664947999995 -15.890442289999953, -48.08675390999997 -15.89047211999997, -48.08685806999995 -15.890502439999977, -48.086959399999955 -15.89053279999996, -48.08705962999994 -15.890563829999962, -48.08714908999997 -15.890591349999966, -48.08715902999995 -15.890594409999949, -48.08725627999996 -15.890624179999975, -48.087352039999985 -15.89065334999998, -48.08744618999998 -15.890681849999964, -48.08753901999995 -15.890709669999978, -48.08763147999997 -15.890737199999933, -48.08772424999995 -15.890764739999952, -48.087816299999986 -15.890791579999927, -48.087907719999976 -15.890818789999969, -48.08799645999994 -15.890845019999972, -48.08808492999998 -15.890871499999946, -48.088171089999946 -15.89089733999998, -48.08825714999995 -15.890923309999948, -48.08834155999995 -15.890948929999979, -48.08842654999995 -15.890975329999947, -48.088511539999956 -15.891001629999948, -48.08859389999998 -15.891026969999928, -48.08867374999994 -15.891051299999958, -48.08875052999997 -15.891074669999966, -48.08882788999995 -15.891097619999982, -48.08890786999996 -15.891120759999978, -48.088993319999986 -15.891145649999942, -48.08908749999995 -15.891172949999941, -48.08918878999998 -15.89120263999996, -48.089302379999936 -15.891236489999926, -48.08942548999994 -15.891273199999944, -48.08956049999995 -15.891314449999982, -48.08970225999997 -15.891357899999946, -48.08985229999996 -15.89140410999994, -48.09000432999994 -15.891450689999942, -48.090159849999964 -15.891498739999975, -48.09031791999996 -15.891547189999926, -48.09047805999995 -15.89159584999993, -48.090639539999984 -15.891645279999977, -48.090801699999986 -15.891694819999941, -48.09096256999993 -15.891743119999944, -48.09112226999997 -15.891791909999938, -48.09128006999998 -15.891839949999962, -48.091436219999935 -15.89188680999996, -48.09159256999993 -15.891933089999952, -48.09174790999998 -15.89197919999998, -48.091903499999944 -15.89202642999993, -48.092061229999956 -15.892074639999976, -48.09222044999996 -15.892123629999958, -48.092380849999984 -15.892172699999946, -48.09254269999997 -15.892221439999958, -48.09270552999993 -15.892270749999966, -48.092869219999955 -15.892319949999944, -48.093034589999945 -15.892369139999971, -48.093200999999965 -15.892418819999932, -48.09336758999996 -15.892468399999927, -48.09353381999995 -15.892518519999953, -48.093698819999986 -15.892568989999972, -48.09386473999996 -15.89262003999994, -48.09403077999997 -15.892670919999944, -48.09419695999998 -15.892721639999934, -48.094362169999954 -15.892772399999956, -48.09452858999998 -15.892822299999978, -48.09469496999998 -15.892871839999941, -48.09486218999996 -15.892920769999932, -48.09502936999996 -15.892970339999977, -48.09519551999995 -15.893020339999964, -48.09536134999996 -15.89307066999993, -48.095529719999945 -15.893121849999943, -48.09570050999997 -15.893173059999981, -48.09586860999997 -15.893223789999979, -48.09603385999998 -15.893274419999955, -48.09619650999997 -15.893324309999969, -48.096357129999944 -15.89337403999997, -48.09651507999996 -15.89342253999996, -48.09667086999997 -15.89346956999998, -48.09682465999998 -15.89351535999998, -48.096975989999976 -15.893560169999944, -48.09712500999996 -15.893604899999957, -48.09727234999997 -15.893649249999953, -48.097419239999965 -15.893693609999957, -48.09756461999996 -15.893737559999977, -48.09770728999996 -15.893781069999932, -48.09784769999993 -15.893824129999928, -48.09798508999995 -15.893866749999972, -48.09812028999994 -15.893907309999975, -48.09825278999995 -15.89394638999994, -48.09838248999995 -15.893984339999975, -48.09851336999998 -15.894022749999976, -48.09864381999995 -15.894061849999957, -48.09877338999996 -15.894101459999945, -48.09890262999994 -15.89414107999994, -48.09903136999998 -15.894179749999978, -48.099161539999955 -15.894218199999955, -48.099291509999944 -15.894257179999954, -48.09942186999996 -15.894297239999958, -48.099551659999975 -15.894337739999969, -48.09968243999998 -15.894377919999954)
447;151505;060;DF;Eixo Principal;B;-;060BDF0012;ACESSO II RECANTO DAS EMAS;ENTR DF-180;4.4;9.4;5.0;DUP;;Brasília;060BDF0012;Concessão Federal;;;;Federal;PAV;Duplicada;DUP;Duplicada Concessão/Convênio;202404A;75;|;LINESTRING (-48.09968243999998 -15.894377919999954, -48.09981534999997 -15.894416729999932, -48.09995005999997 -15.894456719999937, -48.10008646999995 -15.894497379999962, -48.10022571999997 -15.894538179999927, -48.10036760999998 -15.894580169999927, -48.100512539999954 -15.894623889999934, -48.100659149999956 -15.894668429999967, -48.10080749999997 -15.894712909999953, -48.100955649999946 -15.894757279999965, -48.10110433999995 -15.894801619999953, -48.10125346999996 -15.894846259999952, -48.10140335999995 -15.894890929999974, -48.101554489999955 -15.894935979999957, -48.10166087999994 -15.894968279999944, -48.10170647999996 -15.89498212999996, -48.10185906999993 -15.895028709999963, -48.10201258999996 -15.89507599999996, -48.10216639999993 -15.895122459999982, -48.102322009999966 -15.895167779999952, -48.10247816999998 -15.89521353999993, -48.10263422999998 -15.895259549999935, -48.10279122999998 -15.89530646999998, -48.10294976999995 -15.895354289999943, -48.10310962999995 -15.895402919999981, -48.103270889999976 -15.89545161999996, -48.103434369999945 -15.89550037999993, -48.10359947999996 -15.895549599999981, -48.10376437999997 -15.895599389999973, -48.103930429999934 -15.895648749999964, -48.10409667999994 -15.895698469999957, -48.10426254999993 -15.89574878999997, -48.104428129999974 -15.895799609999926, -48.104592639999964 -15.895850449999955, -48.10475674999998 -15.89590064999993, -48.10492027999993 -15.895949689999952, -48.10508298999997 -15.895998179999935, -48.10524465999998 -15.896045779999952, -48.105405529999985 -15.896092729999964, -48.105565439999964 -15.896139829999981, -48.10572367999998 -15.896188679999966, -48.10588095999998 -15.896238989999972, -48.10603854999994 -15.896288349999963, -48.10619662999994 -15.896336659999974, -48.10635509999997 -15.896384589999968, -48.10651393999996 -15.896432009999955, -48.106672679999974 -15.896479359999944, -48.106831769999985 -15.896527079999942, -48.10699083999998 -15.896574869999938, -48.10714961999997 -15.896622299999933, -48.10730806999993 -15.896669409999959, -48.10746598999998 -15.896716389999938, -48.107622929999934 -15.896764149999967, -48.10777957999994 -15.89681227999995, -48.10793540999998 -15.896860149999952, -48.10809045999997 -15.896907469999974, -48.108245229999966 -15.896953659999951, -48.10839949999996 -15.89699933999998, -48.108552449999934 -15.897044359999938, -48.10870371999994 -15.897089639999933, -48.10885367999998 -15.89713532999997, -48.109003659999985 -15.897181229999944, -48.10915431999996 -15.897227509999937, -48.109306179999976 -15.897273609999957, -48.10945984999995 -15.897320079999929, -48.10961556999996 -15.897366839999961, -48.10977104999995 -15.897414259999948, -48.10992614999998 -15.897461389999933, -48.11007992999998 -15.897507939999969, -48.11023242999994 -15.89755428999996, -48.11038389999993 -15.897600379999972, -48.11053472999998 -15.897645779999948, -48.11068508999995 -15.89769119999994, -48.11083573999997 -15.897736799999961, -48.11098610999994 -15.897782719999952, -48.11113646999996 -15.897829569999942, -48.11128699999995 -15.897876999999937, -48.111438599999985 -15.897923959999957, -48.11159074999995 -15.897970709999981, -48.111744999999985 -15.898017439999933, -48.11190116999995 -15.898064819999945, -48.11205860999996 -15.898111899999947, -48.11221591999998 -15.898158749999936, -48.11237265999995 -15.898205599999926, -48.112530109999966 -15.898253069999953, -48.112688669999955 -15.898301739999965, -48.112848259999964 -15.89834996999997, -48.11300679999994 -15.898398229999941, -48.113164369999936 -15.898446929999977, -48.113321439999936 -15.898494639999967, -48.11347694999995 -15.898541479999949, -48.11363150999995 -15.898587429999964, -48.113785839999935 -15.898633469999936, -48.11394127999995 -15.898680429999956, -48.11409752999998 -15.898727079999958, -48.11425340999995 -15.898773519999963, -48.11440868999995 -15.898820899999976, -48.11456630999993 -15.898869169999955, -48.11472711999994 -15.898917709999978, -48.11489041999994 -15.898967789999972, -48.11505486999994 -15.899018379999973, -48.115221159999976 -15.899069149999946, -48.115389049999976 -15.899120129999972, -48.115557379999984 -15.899171009999975, -48.11572560999997 -15.899221629999943, -48.11589309999994 -15.899272379999957, -48.11606004999993 -15.899322619999964, -48.11622713999998 -15.899372949999929, -48.11639452999998 -15.899423879999972, -48.116561779999984 -15.89947535999994, -48.11673080999998 -15.899526459999947, -48.11690127999998 -15.899577439999973, -48.11707188999998 -15.899629279999942, -48.117241949999936 -15.899680719999935, -48.11741185999995 -15.899732039999947, -48.11758548999995 -15.899784239999974, -48.117760729999986 -15.899836739999955, -48.11793406999993 -15.89988889999995, -48.11810520999995 -15.89994011999994, -48.11827346999996 -15.899991589999956, -48.11843885999997 -15.900042669999948, -48.11860194999997 -15.90009226999996, -48.11876238999997 -15.900141519999977, -48.11892037999996 -15.90018989999993, -48.119076029999974 -15.900237599999969, -48.11922931999993 -15.900284069999941, -48.11938071999998 -15.900329179999972, -48.119530149999946 -15.90037196999998, -48.119678129999954 -15.900410509999972, -48.119824849999986 -15.900444659999948, -48.11997050999997 -15.900478389999932, -48.120110989999944 -15.90051313999993, -48.12024543999996 -15.900551719999953, -48.120373779999966 -15.900592589999974, -48.12049618999998 -15.90063424999994, -48.12061184999993 -15.900677529999939, -48.12072146999998 -15.900722109999947, -48.12082761999994 -15.900762369999939, -48.120931019999944 -15.900795019999975, -48.12103019999995 -15.900825029999964, -48.12112467999998 -15.900853329999961, -48.12121461999993 -15.900879689999954, -48.12129858999998 -15.900905149999971, -48.121383039999955 -15.900930849999952, -48.12146706999994 -15.900956789999952, -48.12155366999997 -15.900982949999957, -48.12164519999993 -15.901010299999939, -48.121741189999966 -15.901039439999977, -48.121841339999946 -15.901069999999947, -48.12194644999994 -15.901101769999968, -48.12205815999994 -15.901135289999957, -48.12217593999998 -15.901170499999978, -48.12229968999998 -15.901208149999945, -48.122427639999955 -15.901247119999937, -48.12255897999995 -15.901286339999956, -48.12269373999993 -15.90132707999993, -48.12283137999998 -15.901369259999967, -48.12297235999995 -15.901412659999949, -48.12311940999996 -15.901457859999937, -48.123273059999974 -15.901505049999969, -48.12343059999995 -15.901553509999928, -48.12359115999993 -15.901603149999971, -48.12375550999997 -15.901653329999931, -48.12391995999997 -15.901702649999947, -48.12408263999998 -15.901751469999965, -48.124243229999934 -15.901800209999976, -48.124402129999964 -15.901847669999938, -48.124559009999984 -15.901894519999928, -48.12471413999998 -15.90194022999998, -48.12486766999996 -15.901985709999963, -48.12501961999993 -15.902031439999973, -48.12517042999997 -15.902077409999947, -48.125322009999934 -15.90212336999997, -48.12547404999998 -15.902169869999966, -48.125625689999936 -15.902217149999956, -48.125778099999934 -15.902263999999946, -48.125931279999975 -15.902310679999971, -48.12608364999994 -15.902357729999949, -48.12623544999997 -15.90240388999996, -48.12638654999995 -15.902449149999939, -48.12653790999997 -15.902493409999977, -48.126688179999974 -15.902538039999968, -48.12683777999996 -15.90258283999998, -48.126986139999985 -15.902627869999947, -48.127133139999955 -15.902672519999953, -48.127278659999945 -15.902717129999928, -48.12742233999995 -15.90276155999993, -48.12756472999996 -15.902805029999968, -48.127705539999965 -15.902847599999973, -48.12784456999998 -15.902890079999963, -48.127982489999965 -15.902932069999963, -48.128118359999974 -15.902974049999955, -48.128252619999955 -15.903016459999947, -48.12838518999996 -15.903058339999973, -48.12851656999993 -15.903098659999955, -48.12864689999998 -15.903137759999936, -48.12877580999998 -15.903176219999978, -48.128902969999956 -15.903213659999949, -48.12903056999994 -15.903251979999936, -48.12915555999996 -15.903290239999933, -48.129276999999945 -15.903327069999932, -48.12939493999994 -15.903362749999928, -48.12950923999995 -15.903397189999964, -48.129619859999934 -15.903430679999929, -48.12972665999996 -15.903463459999955, -48.12982998999996 -15.903494959999932, -48.12992935999995 -15.90352484999994, -48.13002575999997 -15.903553789999933, -48.13012113999997 -15.903581929999973, -48.13021637999998 -15.903609719999963, -48.13030487999998 -15.903636249999977, -48.13038647999997 -15.903662029999964, -48.130461079999975 -15.903687569999931, -48.13052888999994 -15.903712589999941, -48.130591109999955 -15.903736839999965, -48.13064843999996 -15.90375980999994, -48.13070170999998 -15.903781199999969, -48.13075150999998 -15.903800019999949, -48.130797609999945 -15.903817129999936, -48.13083912999997 -15.903832259999945, -48.13087866999996 -15.903846259999966, -48.130907039999954 -15.903856279999957, -48.13092743999994 -15.903863719999947, -48.130934639999964 -15.903866189999974, -48.13125693999996 -15.903931669999963, -48.13135238999996 -15.903958529999954, -48.131461179999974 -15.903990929999964, -48.13158373999994 -15.90402733999997, -48.131717729999934 -15.904067899999973, -48.13185900999997 -15.90411021999995, -48.132001859999946 -15.90415282999993, -48.132144119999964 -15.904195999999956, -48.13228632999994 -15.904239649999965, -48.13242900999995 -15.90428277999996, -48.132569639999986 -15.904325249999943, -48.13271077999997 -15.90436828999998, -48.132851899999935 -15.90441095999995, -48.132993959999965 -15.904453289999935, -48.13313666999994 -15.904496189999975, -48.13327856999996 -15.904539239999963, -48.13341994999996 -15.904582459999972, -48.133560139999986 -15.90462582999993, -48.133698799999934 -15.904669249999927, -48.13383638999994 -15.904712489999952, -48.13397256999997 -15.904755019999982, -48.13410834999996 -15.904795429999979, -48.134242349999965 -15.904835609999964, -48.134375019999936 -15.904875599999968, -48.134507189999965 -15.90491469999995, -48.13463802999996 -15.904953699999965, -48.134768589999965 -15.90499301999995, -48.134900089999974 -15.905032839999933, -48.135033489999955 -15.90507249999996, -48.13516783999995 -15.905113189999952, -48.135303799999974 -15.905155269999966, -48.135444409999934 -15.905197809999947, -48.13558820999998 -15.905240189999972, -48.13573507999996 -15.905282779999936, -48.13588078999993 -15.905326299999956, -48.13602993999996 -15.905371939999952, -48.13618283999995 -15.905420379999953, -48.13634109999998 -15.905469969999956, -48.13650249999995 -15.90551924999994, -48.136664329999974 -15.905569079999964, -48.13682479999994 -15.905617649999954, -48.13698464999993 -15.905667039999969, -48.13714274999995 -15.905717379999942, -48.13730082999996 -15.905766609999944, -48.13745825999996 -15.90581414999997, -48.13761454999997 -15.905860759999939, -48.13776954999997 -15.905906889999926, -48.137922979999985 -15.90595357999996, -48.138074949999975 -15.905999459999975, -48.13822590999996 -15.906044519999966, -48.13837892999993 -15.906090239999969, -48.138529639999945 -15.906136569999944, -48.13867701999993 -15.906181849999939, -48.138820549999934 -15.906225039999981, -48.13896048999993 -15.906267639999953, -48.139096559999984 -15.90630908999998, -48.139228989999935 -15.906348999999977, -48.13935792999996 -15.906387459999962, -48.139483619999965 -15.906425239999976, -48.13960565999997 -15.906462579999982, -48.13972322999996 -15.906499079999946, -48.13984114999994 -15.906536229999972, -48.13996211999995 -15.906573639999976, -48.140081029999976 -15.906609689999982, -48.14019964999994 -15.906645459999936, -48.14031558999994 -15.906682279999927, -48.14043104999996 -15.906718399999932, -48.14054582999995 -15.906752959999949, -48.140660269999955 -15.906787029999975, -48.14077205999996 -15.90682094999994, -48.14088344999993 -15.906854619999933, -48.14099390999996 -15.906887679999954, -48.14110385999993 -15.906920749999927, -48.141212379999956 -15.906953699999974, -48.14131913999995 -15.906986539999934, -48.14142538999994 -15.907018559999926, -48.14153050999994 -15.907049159999929, -48.14163523999997 -15.907079479999936, -48.141739589999986 -15.90710809999996, -48.141844539999965 -15.90713119999998, -48.14195135999995 -15.907152699999926, -48.14205880999998 -15.90717503999997, -48.14216606999997 -15.907201709999981, -48.142276599999946 -15.907231799999977, -48.142390139999975 -15.907265379999956, -48.14250643999998 -15.907299849999958, -48.14262377999995 -15.907334399999968, -48.142736809999974 -15.90736912999995, -48.14284940999994 -15.907402159999947, -48.14296042999996 -15.90743526999995, -48.14306974999994 -15.907467889999964, -48.14317860999995 -15.90750068999995, -48.14328649999993 -15.907533669999964, -48.14336025999995 -15.90755600999995, -48.143394599999965 -15.907566419999966, -48.14350130999998 -15.90759892999995, -48.14360661999996 -15.907631039999956, -48.14370931999997 -15.907663079999963, -48.14380855999997 -15.907694409999976, -48.14390593999997 -15.907724469999948, -48.14400113999994 -15.907753749999927, -48.14409526999998 -15.907781389999968, -48.14418639999997 -15.907809069999928, -48.14427614999994 -15.907835809999938, -48.144363699999985 -15.907862419999958, -48.144450509999956 -15.907889299999965, -48.14453727999995 -15.907916359999945, -48.14462407999997 -15.907942769999977, -48.144710929999974 -15.90796851999994)
