;data_inversa;uf;municipio;br;km;latitude;longitude;acidentes
0;2021-01-01;SP;REGISTRO;116;453;-24.56168114;-47.86752174;5
1;2021-01-01;AM;MANAUS;174;937;-2.508068;-60.036434;7
2;2021-01-01;CE;ITAPAJE;222;128,5;-3.707626;-39.623509;13
3;2021-01-01;RJ;MAGE;493;18;-22.6687122;-43.01862696;16
4;2021-01-01;RJ;BARRA DO PIRAI;393;252;-22.43422023;-43.77561487;6
5;2021-01-01;BA;ITAMARAJU;101;818,1;-17.16637837;-39.57859039;2
6;2021-01-01;PR;SAO JOSE DOS PINHAIS;277;51,3;-25.59515989;-48.90700787;8
7;2021-01-01;GO;ALVORADA DO NORTE;20;183;-14.456929;-46.474163;2
8;2021-01-01;SC;INDAIAL;470;79,1;-26.951565;-49.306534;17
9;2021-01-01;MG;BETIM;381;6,8;-19.96825;-44.198708;53
10;2021-01-01;SC;LONTRAS;470;130;-27.16037609;-49.55657959;5
11;2021-01-01;PR;CAMPINA GRANDE DO SUL;116;59;-25.30335724;-48.94378885;10
12;2021-01-01;BA;MANOEL VITORINO;116;709;-14.10719019;-40.22427462;9
13;2021-01-02;PE;ARCOVERDE;424;3,1;-8.45381694;-37.0485949;3
14;2021-01-02;MG;CARMOPOLIS DE MINAS;381;601,7;-20.63243704;-44.73521221;11
15;2021-01-02;GO;FORMOSA;20;7,4;-15.547604;-47.291592;14
16;2021-01-02;PI;SEBASTIAO LEAL;135;96;-7.44562887;-43.83575007;2
17;2021-01-02;MS;DOURADOS;163;248,1;-22.3238991;-54.81909239;4
18;2021-01-02;SC;ITAJAI;101;112;-26.84589005;-48.72131295;53
19;2021-01-02;RS;FONTOURA XAVIER;386;262,3;-28.905546;-52.396584;6
20;2021-01-02;MG;ITATIAIUCU;381;531,5;-20.18182886;-44.37895835;12
21;2021-01-02;MT;NOVA MUTUM;163;582,9;-14.06590909;-56.10266283;16
22;2021-01-02;MG;BETIM;381;484;-19.95531717;-44.11722196;83
23;2021-01-02;RJ;SEROPEDICA;493;99;-22.72869047;-43.71459961;4
24;2021-01-02;SP;MIRACATU;116;362,6;-24.1220177;-47.27047772;45
25;2021-01-02;BA;VITORIA DA CONQUISTA;116;828,8;-14.82955364;-40.83059006;3
26;2021-01-02;MG;PARA DE MINAS;262;418;-19.89963382;-44.69608755;20
27;2021-01-02;ES;ITAPEMIRIM;101;407,9;-20.88946217;-41.03685379;12
28;2021-01-02;MG;UBERABA;50;174,8;-19.770817;-47.973434;13
29;2021-01-02;PI;GEMINIANO;316;331;-7.10702504;-41.27082825;9
30;2021-01-02;TO;ARAGUAINA;153;162,5;-7.33627021;-48.31529575;3
31;2021-01-02;MT;JUSCIMEIRA;364;262;-16.02721181;-54.89305973;2
32;2021-01-02;RS;GUAIBA;116;300,7;-30.12368942;-51.34922543;9
33;2021-01-02;PR;GUARAPUAVA;277;309,1;-25.307524;-51.210171;7
34;2021-01-02;RN;CEARA-MIRIM;101;45,6;-5.48513925;-35.32443409;3
35;2021-01-02;MT;MATUPA;163;1033,7;-10.218324;-54.968977;5
36;2021-01-03;SC;ITAJAI;101;127;-26.9639319;-48.68328024;36
37;2021-01-03;MG;PEDRA AZUL;116;38,7;-15.95802825;-41.40446956;3
38;2021-01-02;BA;JAGUAQUARA;116;636;-13.49889298;-40.05022605;8
39;2021-01-02;BA;JEQUIE;330;812;-14.00882475;-39.904926;4
40;2021-01-03;BA;CACHOEIRA;101;183;-12.53594197;-38.97745507;5
41;2021-01-02;RJ;PETROPOLIS;40;78;-22.48485874;-43.22843406;19
42;2021-01-03;MG;CAMPANHA;381;769,2;-21.77370307;-45.42761992;13
43;2021-01-03;RJ;RIO DE JANEIRO;101;333;-22.87827816;-43.21053578;31
44;2021-01-03;SC;APIUNA;470;104;-27.06135;-49.410408;4
45;2021-01-03;MG;CAMPANHA;381;765,5;-21.73485569;-45.38176417;4
46;2021-01-03;BA;TANQUINHO;324;475,9;-11.9825634;-39.09561159;2
47;2021-01-03;SP;MARILIA;153;266;-22.31250799;-49.8980637;3
48;2021-01-03;SC;CUNHA PORA;158;106,9;-26.870565;-53.162023;5
49;2021-01-03;BA;MARAU;101;428;-14.171413;-39.3242622;2
50;2021-01-03;MT;JANGADA;364;472;-15.44730266;-56.32918067;1
51;2021-01-03;PR;GUARAPUAVA;277;348,5;-25.33928412;-51.42880296;29
52;2021-01-03;MG;PATOS DE MINAS;365;413;-18.6741811;-46.54412894;9
53;2021-01-03;MG;ESTRELA DO SUL;365;550;-18.92981;-47.670565;5
54;2021-01-03;SP;SAO PAULO;116;230,5;-23.52251783;-46.5855702;70
55;2021-01-03;MG;CAETE;381;424,4;-19.78236547;-43.66350085;2
56;2021-01-03;ES;ARACRUZ;101;198,4;-19.71699251;-40.34090606;3
57;2021-01-03;BA;SAO GONCALO DOS CAMPOS;101;185;-12.4374009;-38.9444646;4
58;2021-01-03;MS;BRASILANDIA;158;327,9;-21.15808413;-51.96942991;2
59;2021-01-03;MG;ITAGUARA;381;566,6;-20.42649228;-44.54458383;25
60;2021-01-03;ES;ARACRUZ;101;181;-19.6312501;-40.22615187;26
61;2021-01-03;MT;RONDONOPOLIS;364;228,7;-16.28204993;-54.76703083;2
62;2021-01-03;SC;MAFRA;280;200,5;-26.17422439;-50.07298809;2
63;2021-01-04;MG;MEDINA;116;96,5;-16.40244787;-41.47432334;9
64;2021-01-04;SC;JOINVILLE;101;49,9;-26.38686333;-48.84329438;4
65;2021-01-04;SP;SAO PAULO;381;83;-23.4309671;-46.56998022;22
66;2021-01-04;RS;ESTEIO;116;257,3;-29.85262195;-51.17968329;25
67;2021-01-04;RS;BAGE;153;602,3;-31.19958421;-53.84890885;2
68;2021-01-04;ES;DOMINGOS MARTINS;262;34,9;-20.37309781;-40.5917608;12
69;2021-01-04;RS;PORTO ALEGRE;448;22;-29.972212;-51.199139;11
70;2021-01-04;BA;FEIRA DE SANTANA;324;525;-12.30106981;-38.8977869;11
71;2021-01-03;SC;IBIRAMA;470;123;-27.106783;-49.522049;18
72;2021-01-04;MG;CAMPANHA;381;777,8;-21.82472705;-45.49551193;7
73;2021-01-04;AC;RIO BRANCO;364;129;-10.02882024;-67.82932804;3
74;2021-01-04;PR;CURITIBA;476;136;-25.4960515;-49.27608905;3
75;2021-01-03;MT;VARZEA GRANDE;364;435;-15.64127781;-56.13085281;9
76;2021-01-04;AL;PILAR;101;114,2;-9.63663301;-36.03046002;5
77;2021-01-04;PE;BELO JARDIM;232;171,9;-8.34239456;-36.35216713;12
78;2021-01-04;MG;UBERABA;50;177,1;-19.77914852;-47.95047701;12
79;2021-01-04;RJ;TERESOPOLIS;116;67;-22.29371693;-42.93354335;5
80;2021-01-04;PE;IPOJUCA;101;119;-8.35291472;-35.16929901;10
81;2021-01-04;RJ;ITAPERUNA;356;49;-21.25300596;-41.78325793;7
82;2021-01-04;SE;JAPARATUBA;101;47,9;-10.57953635;-36.96510841;3
83;2021-01-04;PR;QUATRO BARRAS;116;7;-25.3683;-49.1074;8
84;2021-01-04;RJ;RESENDE;116;331,6;-22.50970248;-44.68551636;3
85;2021-01-04;MG;SAO GONCALO DO SAPUCAI;381;796,2;-21.91852269;-45.59360504;1
86;2021-01-04;MG;SIMAO PEREIRA;40;820,8;-21.95982293;-43.29917908;7
87;2021-01-04;RJ;DUQUE DE CAXIAS;40;121;-22.78185499;-43.28571273;68
88;2021-01-04;MA;BACABEIRA;135;57,9;-3.025272;-44.31586402;4
89;2021-01-04;MA;SAO LUIS;135;24,7;-2.763346;-44.359228;2
90;2021-01-05;RJ;BARRA MANSA;116;268,8;-22.56118291;-44.15560842;4
91;2021-01-05;MG;ITABIRITO;40;569;-20.20394093;-43.97409456;13
92;2021-01-05;MG;CATUJI;116;226,3;-17.45272285;-41.4999207;2
93;2021-01-05;BA;INHAMBUPE;110;306;-11.95971896;-38.3725292;3
94;2021-01-05;MS;ITAQUIRAI;163;83;-23.43274002;-54.20588915;3
95;2021-01-05;RJ;DUQUE DE CAXIAS;40;124;-22.807953;-43.289124;20
96;2021-01-05;DF;BRASILIA;20;2,5;-15.682896;-47.840729;23
97;2021-01-05;GO;CRISTALINA;40;92;-16.730814;-47.626211;6
98;2021-01-05;CE;BAIXIO;116;410,6;-6.701288;-38.807898;3
99;2021-01-05;RS;POUSO NOVO;386;296,1;-29.136362;-52.24575;10
100;2021-01-05;PR;GUARATUBA;376;681;-25.96596616;-48.89663319;5
101;2021-01-05;PR;FAZENDA RIO GRANDE;116;126;-25.6367641;-49.3130591;4
102;2021-01-05;RJ;ITATIAIA;116;312,7;-22.46068623;-44.45262504;6
103;2021-01-02;MG;LARANJAL;116;738,3;-21.36499168;-42.47388147;5
104;2021-01-05;AL;MATA GRANDE;316;4,9;-8.953151;-37.822001;2
105;2021-01-05;PB;RIO TINTO;101;29;-6.74032319;-35.13146581;6
106;2021-01-05;SC;PALHOCA;101;214,6;-27.64443;-48.67057;124
107;2021-01-05;SC;SAO JOSE;101;206;-27.59193546;-48.61824557;184
108;2021-01-05;GO;GOIANAPOLIS;60;108,9;-16.448028;-49.023229;1
109;2021-01-05;RS;VACARIA;116;49,1;-28.570007;-51.005549;4
110;2021-01-05;SC;MAFRA;116;5;-26.145535;-49.821787;4
111;2021-01-05;MG;MURIAE;116;701,1;-21.09739311;-42.37529755;6
112;2021-01-05;TO;CARIRI DO TOCANTINS;153;695,3;-11.91192015;-49.1761127;8
113;2021-01-05;MG;POCOS DE CALDAS;146;510;-21.77287318;-46.42196439;1
114;2021-01-05;PR;GUARATUBA;376;665,9;-25.85455838;-48.95670808;47
115;2021-01-05;MG;NOVA ERA;381;322;-19.73629395;-43.01849326;6
116;2021-01-05;MT;JUSCIMEIRA;364;259;-16.04830616;-54.88713632;3
117;2021-01-05;PR;ORTIGUEIRA;376;339,6;-24.13804;-51.00454;3
118;2021-01-05;SC;ITAPEMA;101;143;-27.06436;-48.59599405;28
119;2021-01-05;RJ;PARATY;101;537;-23.04205934;-44.57003488;10
120;2021-01-05;SC;VARGEM;282;300,9;-27.515957;-50.917877;5
121;2021-01-05;MA;SANTA INES;316;267,4;-3.686531;-45.339451;11
122;2021-01-05;MT;COMODORO;364;560;-13.016;-59.930642;3
123;2021-01-05;RS;SAO GABRIEL;158;406,5;-29.97560595;-54.46592331;3
124;2021-01-06;PR;MORRETES;277;35;-25.55225338;-48.79892578;5
125;2021-01-06;RS;MAQUINE;101;67;-29.723881;-50.197732;2
126;2021-01-06;PR;CAMPINA GRANDE DO SUL;116;16,8;-25.09969807;-48.692225;12
127;2021-01-05;SC;IRACEMINHA;282;618,5;-26.7926859;-53.2960524;6
128;2021-01-06;SP;MIRACATU;116;362,2;-24.12335319;-47.27135897;2
129;2021-01-06;RS;CACAPAVA DO SUL;290;316,8;-30.36695095;-53.36265564;2
130;2021-01-06;MT;COMODORO;174;488;-13.63885245;-59.79859708;5
131;2021-01-06;MG;SENADOR JOSE BENTO;459;73,9;-22.130999;-46.1488;1
132;2021-01-06;RJ;MANGARATIBA;101;415,5;-22.90433243;-43.88181398;18
133;2021-01-06;MT;CACERES;70;695;-16.249053333;-57.474043333;3
134;2021-01-06;RJ;SAPUCAIA;393;122;-21.93739287;-42.80519704;6
135;2021-01-06;PR;CURITIBA;476;144;-25.542501;-49.313011;26
136;2021-01-06;BA;SANTO ANTONIO DE JESUS;101;260;-13.06514836;-39.27837343;10
137;2021-01-06;ES;RIO NOVO DO SUL;101;388,5;-20.85689511;-40.8767812;9
138;2021-01-06;GO;PORANGATU;153;34;-13.120278;-49.199387;5
139;2021-01-06;MG;OLIVEIRA FORTES;40;729,8;-21.32603098;-43.58445806;8
140;2021-01-06;RJ;NOVA IGUACU;465;17;-22.823448;-43.619843;2
141;2021-01-06;PR;CAMBE;369;163,5;-23.296694;-51.281139;8
142;2021-01-06;PE;RIBEIRAO;101;139,3;-8.42830525;-35.32242771;6
143;2021-01-06;PR;GUARANIACU;277;528;-25.091649;-52.949265;17
144;2021-01-01;GO;CAMPO ALEGRE DE GOIAS;50;176,9;-17.3808;-47.7853;4
145;2021-01-06;TO;BARROLANDIA;153;466;-9.96701401;-48.74357888;13
146;2021-01-06;PR;JANDAIA DO SUL;376;218;-23.5979215;-51.63219094;2
147;2021-01-06;PE;PETROLINA;407;129,9;-9.4078306;-40.50459298;2
148;2021-01-06;BA;BARREIRAS;242;812;-12.11824577;-45.05875797;8
149;2021-01-06;CE;SOBRAL;222;176,8;-3.7543413;-40.01281104;2
150;2021-01-06;ES;MIMOSO DO SUL;101;435,6;-21.05500952;-41.19609059;9
151;2021-01-06;RS;POUSO NOVO;386;294,2;-29.121178;-52.248886;8
152;2021-01-06;GO;ITUMBIARA;452;180,5;-18.3749007;-49.35444174;3
153;2021-01-06;BA;BREJOES;116;580;-13.08915503;-39.9629037;5
154;2021-01-06;MG;EXTREMA;381;943,5;-22.8653771;-46.34688506;2
155;2021-01-06;GO;PORANGATU;153;61;-13.35297;-49.12318;10
156;2021-01-06;PR;TEIXEIRA SOARES;277;220,8;-25.46362638;-50.37796805;4
157;2021-01-06;MG;CARVALHOS;267;248;-21.93632695;-44.4741703;2
158;2021-01-06;PR;PONTA GROSSA;376;529,8;-25.28995309;-49.90027249;6
159;2021-01-06;SC;LAGUNA;101;304,4;-28.36912427;-48.75686871;5
160;2021-01-06;SC;SAO CRISTOVAO DO SUL;470;223;-27.31748446;-50.33111572;3
161;2021-01-06;SC;SAO CRISTOVAO DO SUL;470;230;-27.30552596;-50.3960914;3
162;2021-01-06;MG;SAO SEBASTIAO DA BELA VISTA;381;830,9;-22.13939205;-45.81344194;12
163;2021-01-06;MG;SAO SEBASTIAO DA BELA VISTA;381;833,8;-22.1242871;-45.79632795;4
164;2021-01-06;ES;CARIACICA;101;293,6;-20.31526144;-40.39567044;44
165;2021-01-06;RS;RIO GRANDE;392;18,2;-32.09017991;-52.17651198;16
166;2021-01-06;RS;SANTANA DO LIVRAMENTO;158;567;-30.89069832;-55.5074358;3
167;2021-01-06;MA;BALSAS;230;416;-7.4917092;-46.14403508;2
168;2021-01-06;MS;COXIM;163;732;-18.49326992;-54.72854015;9
169;2021-01-07;PR;PALMEIRA;376;548,6;-25.46833056;-49.72640707;9
170;2021-01-06;MG;ARGIRITA;267;31,5;-21.64465779;-42.8469463;3
171;2021-01-07;RR;CARACARAI;174;307;1.480129;-60.842487;1
172;2021-01-06;MG;GOVERNADOR VALADARES;116;411,1;-18.86244705;-41.97405237;21
173;2021-01-07;SC;SAO JOSE;101;198;-27.52658712;-48.63506019;64
174;2021-01-07;PI;TERESINA;343;339;-5.06780568;-42.7318722;2
175;2021-01-07;SC;JOINVILLE;101;23;-26.16582501;-48.90742427;3
176;2021-01-07;PR;PAULO FRONTIN;476;322,3;-26.076199;-50.746521;6
177;2021-01-07;SP;TAUBATE;116;119,2;-23.06710044;-45.63562878;14
178;2021-01-07;MG;JUIZ DE FORA;40;771,2;-21.60932712;-43.45892723;4
179;2021-01-07;BA;JAGUAQUARA;116;633,3;-13.47539479;-40.03995749;3
180;2021-01-07;MA;ALTO ALEGRE DO MARANHAO;135;196,5;-4.16361399;-44.46920681;11
181;2021-01-07;SC;BRUNOPOLIS;470;287,9;-27.331656;-50.941821;4
182;2021-01-07;MT;CUIABA;70;513;-15.65051022;-55.99823809;13
183;2021-01-07;RJ;JAPERI;493;79;-22.664;-43.561;6
184;2021-01-07;BA;MUQUEM DE SAO FRANCISCO;242;597;-12.1317886;-43.33830714;2
185;2021-01-07;RJ;SEROPEDICA;465;3;-22.731;-43.715;2
186;2021-01-07;PR;TIJUCAS DO SUL;376;660;-25.8516758;-49.00332398;51
187;2021-01-07;MG;FELIXLANDIA;40;355;-18.72999125;-44.89215101;7
188;2021-01-07;CE;JAGUARIBE;116;304,4;-5.8641871;-38.59058993;4
189;2021-01-07;MG;SAO GONCALO DO RIO ABAIXO;381;365;-19.86099867;-43.22678089;7
190;2021-01-07;PR;PATO BRANCO;158;537,9;-26.24774787;-52.70513312;2
191;2021-01-07;SC;PALHOCA;101;218,2;-27.6758601;-48.67052525;33
192;2021-01-07;SP;JACAREI;116;166,7;-23.30055667;-46.01686506;20
193;2021-01-05;MS;ITAQUIRAI;163;78,5;-23.47441924;-54.18829399;11
194;2021-01-07;PR;CAMPO LARGO;277;107;-25.47157895;-49.35341791;7
195;2021-01-07;MG;NOVA LIMA;40;567;-20.18749199;-43.96845002;8
196;2021-01-07;SP;BARRA DO TURVO;116;545;-24.95016699;-48.42400302;3
197;2021-01-07;MA;CAXIAS;316;580,3;-4.963041;-43.121315;6
198;2021-01-07;SC;SAO JOAO DO SUL;101;455,4;-29.21440894;-49.75853816;3
199;2021-01-07;GO;VALPARAISO DE GOIAS;40;2,7;-16.067129;-47.984235;75
200;2021-01-07;BA;VITORIA DA CONQUISTA;116;10;-14.860267;-40.875888;2
201;2021-01-07;PR;CAMPINA GRANDE DO SUL;116;54;-25.26972044;-48.91896486;3
202;2021-01-07;BA;AMELIA RODRIGUES;324;547;-12.43494;-38.728782;1
203;2021-01-07;SP;SAO LOURENCO DA SERRA;116;312;-23.88342825;-46.97368879;14
204;2021-01-07;SC;ICARA;101;386,2;-28.78750283;-49.34099436;3
205;2021-01-07;PR;TIBAGI;376;428,3;-24.78113491;-50.51347965;3
206;2021-01-07;RJ;DUQUE DE CAXIAS;40;120;-22.77280597;-43.28626763;63
207;2021-01-07;MG;ITAOBIM;116;127;-16.653504;-41.50203205;5
208;2021-01-07;ES;MIMOSO DO SUL;101;445;-21.11046291;-41.26351124;6
209;2021-01-07;MG;UBAPORANGA;116;517,7;-19.70492713;-42.11720373;13
210;2021-01-08;GO;GOIATUBA;153;657;-18.0277;-49.265;5
211;2021-01-08;PE;CUSTODIA;232;330;-8.09001886;-37.61071801;2
212;2021-01-08;PR;APUCARANA;376;248,7;-23.62178992;-51.38837894;7
213;2021-01-07;RS;CANGUCU;392;150;-31.15018599;-52.87968996;3
214;2021-01-08;MG;BARBACENA;40;716;-21.25153502;-43.66402206;13
215;2021-01-08;BA;IBIRAPITANGA;101;402;-14.10785002;-39.36505811;2
216;2021-01-08;MG;JOAO MONLEVADE;381;349;-19.8499239;-43.14868105;42
217;2021-01-08;PR;SAO JOSE DOS PINHAIS;116;102;-25.550639;-49.15025;21
218;2021-01-08;GO;GOIANIA;153;499,8;-16.7033;-49.2311;23
219;2021-01-08;SP;MIRACATU;116;357,8;-24.09799899;-47.2538542;4
220;2021-01-08;SP;ITAPECERICA DA SERRA;116;289;-23.72290969;-46.89096614;9
221;2021-01-08;RS;PELOTAS;116;523,9;-31.72552073;-52.38313437;2
222;2021-01-08;MG;UBERABA;262;823,5;-19.75760422;-48.1522031;6
223;2021-01-08;RJ;RESENDE;116;306;-22.45645538;-44.40259093;26
224;2021-01-08;SP;TAUBATE;116;103,2;-22.99919465;-45.49788917;14
225;2021-01-08;CE;CHOROZINHO;116;63,5;-4.2726331773;-38.491591437;9
226;2021-01-08;MG;PRATA;153;113,4;-19.34053794;-48.90019179;9
227;2021-01-08;PR;PONTA GROSSA;376;525;-25.2695646;-49.9375481;6
228;2021-01-08;MG;CONTAGEM;381;481,8;-19.95931561;-44.08825597;44
229;2021-01-08;MT;SINOP;163;869;-11.569933;-55.410768;3
230;2021-01-08;RN;APODI;405;73,7;-5.6262269;-37.79782904;2
231;2021-01-08;RS;CACHOEIRA DO SUL;290;296;-30.31208933;-53.18181407;3
232;2021-01-08;MT;NOVA MUTUM;163;630;-13.64698704;-56.03553852;8
233;2021-01-08;BA;ALAGOINHAS;101;109;-12.16492;-38.477026;10
234;2021-01-08;MG;BETIM;381;487,9;-19.95586853;-44.14609501;21
235;2021-01-08;PE;RECIFE;101;67;-8.042334;-34.943096;37
236;2021-01-08;PR;CANDOI;373;423,3;-25.71232557;-52.18855619;4
237;2021-01-08;SP;BARRA DO TURVO;116;565;-25.0358686;-48.54404396;25
238;2021-01-08;MS;ELDORADO;163;41;-23.78038392;-54.2770967;3
239;2021-01-08;MG;TEOFILO OTONI;116;275,8;-17.84235093;-41.51410418;16
240;2021-01-08;BA;CICERO DANTAS;110;140;-10.59447096;-38.38142395;2
241;2021-01-08;RS;PORTO ALEGRE;290;99;-29.991756;-51.22699;10
242;2021-01-08;SC;ITAPEMA;101;151;-27.126536;-48.609642;47
243;2021-01-08;CE;PACAJUS;116;54;-4.19566554;-38.47123658;4
244;2021-01-08;MA;ACAILANDIA;222;597;-4.58661194;-46.91864404;9
245;2021-01-08;BA;MUQUEM DE SAO FRANCISCO;242;604,4;-12.153104;-43.380238;1
246;2021-01-08;PR;CAMPINA GRANDE DO SUL;116;7;-25.08235366;-48.61499799;21
247;2021-01-08;MG;TEOFILO OTONI;116;227,1;-17.46149;-41.496773;4
248;2021-01-08;MG;GUIMARANIA;365;437;-18.78379588;-46.72231423;3
249;2021-01-08;SC;BALNEARIO CAMBORIU;101;137;-27.0157238;-48.61192763;54
250;2021-01-09;MG;BELA VISTA DE MINAS;381;339,5;-19.833665;-43.09613103;10
251;2021-01-09;GO;ALEXANIA;60;33;-16.094161;-48.517186;6
252;2021-01-09;SC;BIGUACU;101;197;-27.51844497;-48.63848496;74
253;2021-01-08;MS;APARECIDA DO TABOADO;158;176,6;-20.23576038;-51.33193583;7
254;2021-01-09;RS;FREDERICO WESTPHALEN;386;36,4;-27.38142792;-53.39947701;5
255;2021-01-09;MG;PARAOPEBA;40;438,7;-19.24685599;-44.425385;7
256;2021-01-09;MT;JACIARA;364;264,1;-16.01057325;-54.91344724;2
257;2021-01-09;RJ;RIO DE JANEIRO;116;165;-22.81000879;-43.33605409;4
258;2021-01-09;SC;MONTE CASTELO;116;105,7;-26.75450918;-50.32007217;1
259;2021-01-08;MG;PRATA;153;126,5;-19.47682883;-48.86744499;3
260;2021-01-09;RJ;PIRAI;116;238,5;-22.66466911;-43.88337304;4
261;2021-01-09;SC;MONTE CASTELO;116;79;-26.54745004;-50.22398538;2
262;2021-01-09;PE;PALMARES;101;189;-8.69036647;-35.60430503;12
263;2021-01-09;MG;GRAO MOGOL;251;403;-16.25112;-42.941188;2
264;2021-01-09;MG;SETE LAGOAS;40;465,5;-19.43835777;-44.33103681;16
265;2021-01-09;PR;LAPA;476;240,8;-25.864338;-50.069801;7
266;2021-01-09;RS;SAO MARCOS;116;125,1;-29.02315;-51.092357;7
267;2021-01-09;RS;SAO LEOPOLDO;116;244;-29.74088003;-51.15039566;32
268;2021-01-09;CE;TIANGUA;222;306;-3.67476286;-40.96798113;4
269;2021-01-09;MG;ITABIRITO;40;587;-20.34858326;-43.92200604;16
270;2021-01-09;ES;ARACRUZ;101;179;-19.61640717;-40.21532077;13
271;2021-01-09;AL;NOVO LINO;101;16,5;-8.99730698;-35.6760262;3
272;2021-01-09;PR;CAMPO DO TENENTE;116;192,4;-25.97108314;-49.65958078;3
273;2021-01-09;MG;FRUTAL;153;211,9;-20.08067592;-49.07784813;8
274;2021-01-09;MS;CAARAPO;163;221,5;-22.53285791;-54.85002889;8
275;2021-01-09;MA;ACAILANDIA;222;673;-4.94878;-47.479195;6
276;2021-01-09;TO;NOVA OLINDA;153;184;-7.51327207;-48.39265684;10
277;2021-01-09;MA;GOVERNADOR NEWTON BELLO;316;216,9;-3.439641;-45.67065;4
278;2021-01-09;BA;CRISTOPOLIS;242;715;-12.22241559;-44.133708;6
279;2021-01-09;MG;MURIAE;356;264,8;-21.12552649;-42.37547729;11
280;2021-01-09;MG;CAMPOS ALTOS;262;586,8;-19.66225488;-46.10030694;17
281;2021-01-09;AL;JOAQUIM GOMES;101;25,9;-9.060394;-35.724931;2
282;2021-01-09;SP;CACHOEIRA PAULISTA;116;38,5;-22.67005395;-44.99101632;3
283;2021-01-08;RJ;SAPUCAIA;393;136;-21.99441468;-42.91350614;6
284;2021-01-09;BA;CAPIM GROSSO;407;226;-11.32211594;-40.01750747;2
285;2021-01-09;TO;OLIVEIRA DE FATIMA;153;557;-10.71354899;-48.90512189;5
286;2021-01-09;MG;DIVISA ALEGRE;116;9,9;-15.78393094;-41.34012643;3
287;2021-01-09;PR;MARINGA;376;169,7;-23.40330152;-51.99652612;3
288;2021-01-10;SC;SAO CRISTOVAO DO SUL;470;223;-27.319908;-50.336388;2
289;2021-01-10;MG;FRANCISCO SA;251;473;-16.47012768;-43.44753404;25
290;2021-01-09;PI;MONTE ALEGRE DO PIAUI;135;434;-9.56382604;-44.77636798;2
291;2021-01-10;MG;ARAGUARI;50;54;-18.76664393;-48.24409132;8
292;2021-01-10;PR;PONTA GROSSA;373;197,1;-25.07625276;-50.39034627;2
293;2021-01-10;DF;BRASILIA;80;9,9;-15.731064;-48.159393;2
294;2021-01-10;MT;NOVA LACERDA;174;412;-14.29596029;-59.6763075;2
295;2021-01-10;PE;PETROLANDIA;316;355;-8.89140761;-38.25779483;7
296;2021-01-10;PR;LARANJEIRAS DO SUL;277;446;-25.37128515;-52.31179997;5
297;2021-01-10;MT;JUSCIMEIRA;364;243,5;-16.15552902;-54.80054001;4
298;2021-01-10;RN;CAICARA DO RIO DO VENTO;304;210;-5.74488655;-36.0775249;3
299;2021-01-10;GO;JATAI;364;192;-17.922094;-51.69062;8
300;2021-01-10;ES;CARIACICA;101;296,2;-20.34029997;-40.40405712;28
301;2021-01-10;SC;SAO JOSE;101;199,3;-27.53413705;-48.63003205;70
302;2021-01-10;SP;CACAPAVA;116;123;-23.08754228;-45.66969781;11
303;2021-01-10;MG;ARAGUARI;50;3;-18.44503579;-48.0519047;3
304;2021-01-10;PR;JACAREZINHO;153;22,7;-23.17225028;-49.96840286;13
305;2021-01-10;PR;GUARAPUAVA;277;327,5;-25.36773098;-51.34006619;1
306;2021-01-10;SC;PENHA;101;108,5;-26.83078745;-48.69325697;5
307;2021-01-10;SC;JAGUARUNA;101;348,3;-28.58391877;-49.04983521;3
308;2021-01-10;SP;MIRACATU;116;384,7;-24.24780677;-47.37000424;6
309;2021-01-10;MA;ACAILANDIA;222;673;-4.92960481;-47.44590111;7
310;2021-01-10;PR;IMBAU;376;391;-24.53023946;-50.69807528;5
311;2021-01-10;PR;TIBAGI;376;432,4;-24.75517151;-50.53453445;2
312;2021-01-10;GO;LUZIANIA;40;11,3;-16.138336;-47.951644;34
313;2021-01-10;PR;SANTO ANTONIO DA PLATINA;153;34,2;-23.24053595;-50.03827052;2
314;2021-01-10;AL;SAO JOSE DA LAJE;104;8,5;-8.96801326;-36.01644516;2
315;2021-01-10;AL;NOVO LINO;101;8,8;-8.93716299;-35.65428449;4
316;2021-01-10;MG;SANTO ANTONIO DO AMPARO;381;636;-20.86697786;-44.84156232;2
317;2021-01-11;GO;VALPARAISO DE GOIAS;40;6,9;-16.100814;-47.977351;57
318;2021-01-11;BA;SERRINHA;116;351,9;-11.60011202;-38.98482819;6
319;2021-01-10;SC;IBIRAMA;470;122,6;-27.099888;-49.527679;34
320;2021-01-11;SP;CANAS;116;44,3;-22.70287975;-45.03787617;8
321;2021-01-11;ES;DOMINGOS MARTINS;262;79,9;-20.40937987;-40.93210421;7
322;2021-01-11;RO;PORTO VELHO;319;63;-8.766685;-63.884052;181
323;2021-01-10;PI;GILBUES;135;520;-9.87522678;-45.34647447;4
324;2021-01-11;PB;CONDE;101;94,7;-7.21483297;-34.9117521;14
325;2021-01-11;RJ;PIRAI;116;222;-22.68167294;-43.8245219;4
326;2021-01-11;CE;EUSEBIO;116;18;-3.90496605;-38.50518756;25
327;2021-01-11;ES;SAO MATEUS;101;63;-18.69830807;-39.86481056;13
328;2021-01-11;SC;SAO JOSE;101;203;-27.5650044;-48.61460082;112
329;2021-01-11;PR;ARAPONGAS;369;187;-23.424488;-51.423618;3
330;2021-01-11;MG;BRUMADINHO;381;525;-20.16710798;-44.33422398;48
