;data_inversa;uf;municipio;br;km;latitude;longitude;acidentes
9487;2022-09-10;SC;ARAQUARI;280;38;-26.44812855;-48.82794004;8
9488;2022-09-10;ES;VIANA;262;17,1;-20.38671038;-40.47361135;3
9489;2022-08-29;PR;PIRAQUARA;116;82;-25.41529716;-49.0678198;4
9490;2022-09-10;BA;NOVA VICOSA;101;925,8;-17.931848;-39.840821;3
9491;2022-09-10;CE;BREJO SANTO;116;512,4;-7.53998719;-39.01103988;2
9492;2022-09-10;MG;BARBACENA;40;712,4;-21.25019651;-43.66509903;1
9493;2022-09-10;MT;CUIABA;70;508;-15.69700382;-56.08752251;7
9494;2022-09-10;RS;IJUI;285;455,4;-28.38441575;-53.88720989;4
9495;2022-09-10;PI;SAO JOAO DA VARJOTA;230;166,2;-6.92870595;-41.86789979;3
9496;2022-09-10;MG;CAREACU;381;808,3;-21.987037;-45.657102;5
9497;2022-09-10;MS;SAO GABRIEL DO OESTE;163;598;-19.51826916;-54.46698123;3
9498;2022-09-10;RS;MUITOS CAPOES;285;138;-28.403036;-51.04961;7
9499;2022-09-10;PR;BOM SUCESSO;369;244,2;-23.69819462;-51.71307564;3
9500;2022-09-10;AL;ESTRELA DE ALAGOAS;316;142;-9.39355673;-36.74054595;14
9501;2022-09-10;AC;RIO BRANCO;364;130;-10.0117071;-67.782373;19
9502;2022-09-10;SC;LAGUNA;101;306;-28.38437001;-48.77113299;8
9503;2022-09-10;BA;ANTAS;110;113,2;-10.373263;-38.338948;2
9504;2022-09-11;PR;CAMBE;369;165,5;-23.2954165;-51.3008118;3
9505;2022-09-11;RN;CURRAIS NOVOS;226;155,4;-6.1987433;-36.35139696;4
9506;2022-09-10;PR;CORONEL VIVIDA;373;477;-25.96797377;-52.52685308;3
9507;2022-09-11;MT;SINOP;163;843;-11.795;-55.478;5
9508;2022-09-11;MT;CLAUDIA;163;887;-11.51728078;-55.37970538;8
9509;2022-09-11;GO;JATAI;364;200;-17.915388;-51.75613;3
9510;2022-09-11;GO;MINEIROS;364;274;-17.66994856;-52.33388901;3
9511;2022-08-14;GO;ANAPOLIS;60;101,5;-16.4022;-48.9745;27
9512;2022-09-11;BA;IBIRAPITANGA;101;382;-13.99107404;-39.46292304;2
9513;2022-09-11;AL;CACIMBINHAS;316;112;-9.39709982;-37.00908096;2
9514;2022-09-11;RO;VILHENA;364;11,7;-12.74414672;-60.12014866;3
9515;2022-09-11;MG;JAGUARACU;381;287;-19.634349;-42.80726132;8
9516;2022-09-11;MG;BOM DESPACHO;262;471,5;-19.78632286;-45.16679393;3
9517;2022-09-11;BA;SAO SEBASTIAO DO PASSE;324;567;-12.529901;-38.603207;10
9518;2022-09-11;SC;SANTA CECILIA;116;138;-26.95365013;-50.42351412;11
9519;2022-09-11;MG;LUZ;262;539,8;-19.75943083;-45.80396694;2
9520;2022-09-11;PR;LONDRINA;369;148;-23.29318723;-51.13935649;2
9521;2022-09-11;RS;BARRACAO;470;3,5;-27.61996908;-51.48742676;2
9522;2022-09-11;MG;PARACATU;40;55;-17.27574493;-46.77688865;7
9523;2022-09-12;PB;CAMPINA GRANDE;230;151,9;-7.2587;-35.8778;7
9524;2022-09-12;PE;CACHOEIRINHA;423;43;-8.51683426;-36.25551854;4
9525;2022-09-12;MG;EXTREMA;381;935;-22.80228835;-46.27013406;15
9526;2022-09-11;ES;IUNA;262;193;-20.28732582;-41.75407679;2
9527;2022-09-12;SP;JACI;153;97,9;-20.98473984;-49.61733921;25
9528;2022-09-11;GO;BOM JESUS DE GOIAS;452;139;-18.25898507;-49.66964703;1
9529;2022-09-12;GO;SAO SIMAO;364;8;-19.00415;-50.555191;7
9530;2022-09-11;PI;BERTOLINIA;324;250;-8.01570473;-43.8571909;3
9531;2022-04-20;BA;CANDEAL;324;455,8;-11.90409096;-39.26840597;5
9532;2022-09-12;PR;JAPIRA;153;91,6;-23.70003571;-50.17630935;5
9533;2022-08-18;PR;APUCARANA;376;242,8;-23.580046;-51.418804;13
9534;2022-09-12;PE;CARUARU;232;127;-8.30610303;-35.96342301;10
9535;2022-09-12;PE;VITORIA DE SANTO ANTAO;232;47;-8.13769724;-35.29733789;5
9536;2022-09-12;PE;ARARIPINA;316;2;-7.45235805;-40.64460202;4
9537;2022-09-12;MG;TRES MARIAS;40;293;-18.29623795;-45.12429391;7
9538;2022-09-12;RJ;DUQUE DE CAXIAS;40;110;-22.68298685;-43.28522354;3
9539;2022-09-12;MG;CRISTIANO OTONI;40;644,6;-20.77352989;-43.80923618;2
9540;2022-09-12;DF;BRASILIA;20;14;-15.634938;-47.741241;21
9541;2022-09-12;CE;ICAPUI;304;78,2;-4.71916566;-37.56025963;3
9542;2022-09-12;MG;VARZEA DA PALMA;365;141;-17.22430629;-44.8243825;2
9543;2022-09-12;SC;CONCORDIA;153;99,1;-27.24852527;-51.95297241;5
9544;2022-09-12;GO;AGUAS LINDAS DE GOIAS;70;0,3;-15.78328193;-48.23314548;2
9545;2022-09-12;RS;CACAPAVA DO SUL;290;304;-30.32821242;-53.25914383;3
9546;2022-07-22;PR;MEDIANEIRA;277;664,5;-25.253961;-54.033665;6
9547;2022-09-12;MG;CARANDAI;40;678,5;-21.037528;-43.767786;3
9548;2022-08-06;SC;CORREIA PINTO;116;232;-27.69629625;-50.3358686;4
9549;2022-09-12;ES;JOAO NEIVA;101;208,9;-19.75823196;-40.3795009;11
9550;2022-09-12;MG;UBERABA;50;177;-19.77914852;-47.95047701;25
9551;2022-09-12;ES;CARIACICA;101;291,5;-20.29755744;-40.39445616;19
9552;2022-09-12;RS;RIO PARDO;471;160;-29.905725;-52.391739;5
9553;2022-09-12;MG;ESTRELA DO SUL;365;550;-18.93140696;-47.685297;5
9554;2022-09-12;BA;ALAGOINHAS;101;89;-12.07335714;-38.33293795;4
9555;2022-09-12;PR;PONTA GROSSA;376;464;-24.984279;-50.370429;2
9556;2022-09-12;PR;PONTA GROSSA;376;507;-25.24704785;-50.02183083;8
9557;2022-05-25;MG;UBERLANDIA;365;626,5;-18.908559;-48.311709;3
9558;2022-09-12;SC;JOINVILLE;101;33;-26.25644635;-48.90460243;4
9559;2022-09-12;MG;MURIAE;116;712,4;-21.19049794;-42.3684161;1
9560;2022-09-12;PR;ARAPOTI;376;371;-24;-50;3
9561;2022-09-12;SC;LAGES;282;213;-27.785299;-50.261921;26
9562;2022-09-12;RO;OURO PRETO DO OESTE;364;363,3;-10.77534003;-62.083405;6
9563;2022-09-13;BA;EUNAPOLIS;367;82;-16.37205962;-39.56163401;16
9564;2022-09-12;MT;SANTO ANTONIO DO LEVERGER;364;349;-15.80289;-55.563751;2
9565;2022-09-13;PR;SAO JOSE DOS PINHAIS;376;631,2;-25.713047;-49.1399259;2
9566;2022-09-12;RO;PORTO VELHO;364;804;-9.25821072;-64.43092606;4
9567;2022-09-13;BA;FEIRA DE SANTANA;324;486;-12.0350776;-39.01463596;1
9568;2022-09-13;BA;JUAZEIRO;407;4;-9.44244722;-40.49289107;3
9569;2022-09-13;SP;ONDA VERDE;153;45,3;-20.66398299;-49.34086178;5
9570;2022-09-13;RS;FREDERICO WESTPHALEN;386;37,7;-27.382351;-53.399605;20
9571;2022-09-13;PE;LAJEDO;423;53;-8.59893;-36.29195398;1
9572;2022-09-13;PR;JURANDA;369;416,9;-24.369958;-52.770964;3
9573;2022-09-13;MG;UBERABA;50;156;-19.61676094;-48.01874384;4
9574;2022-09-13;RS;POUSO NOVO;386;307,3;-29.2083536;-52.18143225;2
9575;2022-09-13;MG;EXTREMA;381;937,1;-22.81255131;-46.28501992;3
9576;2022-09-13;PR;CORNELIO PROCOPIO;369;85;-23.1733361;-50.6207811;3
9577;2022-09-13;BA;ITAPEBI;101;669,8;-16.001675;-39.585307;2
9578;2022-09-13;SC;RIO DO SUL;470;144,5;-27.243439;-49.690025;12
9579;2022-09-13;RO;PIMENTA BUENO;364;120,8;-12.12029;-60.74014;31
9580;2022-09-13;MG;CAETANOPOLIS;40;450,6;-19.32303;-44.36512;2
9581;2022-09-13;MS;CAMPO GRANDE;60;373,3;-20.58027066;-54.70629953;5
9582;2022-09-13;MG;MONTE ALEGRE DE MINAS;365;677,8;-18.85119331;-48.79505754;1
9583;2022-09-13;MG;JOAO MONLEVADE;381;361;-19.85881293;-43.234108;5
9584;2022-09-13;PR;CAMPO DO TENENTE;116;191,4;-25.99633487;-49.66762304;3
9585;2022-09-13;MG;RIBEIRAO DAS NEVES;40;508,9;-19.76728744;-44.12855905;30
9586;2022-09-13;PR;SARANDI;376;185;-23.45147413;-51.85361808;37
9587;2022-09-13;RS;SAO VICENTE DO SUL;287;316;-29.65140716;-54.53287505;5
9588;2022-08-29;MT;SORRISO;163;747;-12.69420885;-55.80767215;9
9589;2022-09-13;PR;MARINGA;376;166,1;-23.39663206;-52.00514304;18
9590;2022-09-13;SP;CRUZEIRO;116;32,7;-22.6422031;-44.94731891;4
9591;2022-09-13;SP;MIRACATU;116;363;-24.13038097;-47.27114281;8
9592;2022-09-13;RS;RIO PARDO;471;185,9;-30.121273;-52.368622;3
9593;2022-09-13;ES;SERRA;101;279,4;-20.218122;-40.339325;11
9594;2022-09-13;MG;BRUMADINHO;381;529;-20.16619722;-44.36914378;10
9595;2022-09-13;MA;MIRANDA DO NORTE;135;122;-3.5346825;-44.56242943;1
9596;2022-09-13;PR;PRANCHITA;163;39,9;-26.02993701;-53.73266101;4
9597;2022-09-13;MT;CAMPO VERDE;70;381,4;-15.55604;-55.1713;2
9598;2022-09-13;SC;BOM RETIRO;282;129,8;-27.80233579;-49.50370789;3
9599;2022-09-14;BA;BARREIRAS;242;831;-12.13294831;-45.11393419;4
9600;2022-09-14;RJ;PARAIBA DO SUL;393;177;-22.13549609;-43.2488029;5
9601;2022-09-13;BA;POCOES;116;757,6;-14.47565506;-40.33469583;12
9602;2022-09-14;SP;CACHOEIRA PAULISTA;116;38;-22.67026579;-44.99183604;15
9603;2022-09-14;PE;MORENO;232;28;-8.11290892;-35.13442099;3
9604;2022-09-14;PR;IRATI;277;254,8;-25.44185051;-50.68868994;4
9605;2022-09-14;RJ;VASSOURAS;393;204;-22.23315315;-43.41975301;2
9606;2022-09-14;MT;NOVA LACERDA;174;439;-14.06925404;-59.74197717;8
9607;2022-09-14;MS;JUTI;163;185,8;-22.8077;-54.724;2
9608;2022-09-14;MG;LEOPOLDINA;116;765,1;-21.51953406;-42.64713591;2
9609;2022-09-14;SC;ARAQUARI;280;27,5;-26.39685622;-48.74021969;11
9610;2022-09-14;GO;CAMPINORTE;153;181;-14.352376;-49.1586;4
9611;2022-09-14;SC;IRACEMINHA;282;624,4;-26.798008;-53.34169;6
9612;2022-09-14;MG;CONTAGEM;381;479;-19.964077;-44.046932;7
9613;2022-09-14;RS;ITAARA;158;314;-29.642699;-53.758895;2
9614;2022-09-14;SC;NAVEGANTES;470;9,9;-26.83372134;-48.73646736;6
9615;2022-08-11;PR;PALMEIRA;376;545,6;-25.39521809;-49.79425013;14
9616;2022-09-14;BA;FEIRA DE SANTANA;116;423;-12.23588;-38.978052;3
9617;2022-09-14;SC;PINHALZINHO;282;574,5;-26.867399;-52.965149;2
9618;2022-09-14;AL;ATALAIA;316;232,8;-9.49454317;-36.10062101;4
9619;2022-09-02;BA;VITORIA DA CONQUISTA;116;834,1;-14.942169;-40.894379;4
9620;2022-09-14;SC;RIO DO SUL;470;141;-27.20960242;-49.65180874;1
9621;2022-09-14;GO;PIRENOPOLIS;153;408;-16.081564;-49.04475;1
9622;2022-08-19;PR;GUAIRA;163;333;-24.19888487;-54.20207977;6
9623;2022-09-14;BA;PORTO SEGURO;367;64;-16.39485517;-39.41850207;1
9624;2022-09-06;BA;BARREIRAS;242;807;-12.134;-45.107;6
9625;2022-09-14;RS;TERRA DE AREIA;101;49,2;-29.604364;-50.083722;2
9626;2022-09-14;PR;CAMPINA GRANDE DO SUL;116;39;-25.160939;-48.862131;3
9627;2022-09-14;PB;SAO JOAO DO CARIRI;412;59;-7.410051;-36.542015;1
9628;2022-09-14;MT;TERRA NOVA DO NORTE;163;973;-10.707643;-55.121623;9
9629;2022-09-14;RS;CORONEL BICACO;468;34,4;-27.75709716;-53.56490194;2
9630;2022-09-14;RN;JANDAIRA;406;46,9;-5.29636511;-36.26075662;3
9631;2022-09-14;RO;ARIQUEMES;364;481;-10.13388468;-62.87095286;44
9632;2022-09-14;SC;IRANI;282;439;-26.945671;-51.861717;3
9633;2022-09-14;MA;BARRA DO CORDA;226;303;-5.4925089;-45.27266489;4
9634;2022-09-14;PR;IMBITUVA;153;1,8;-25.19708766;-50.59859633;2
9635;2022-09-14;MA;PORTO FRANCO;10;150;-6.408138;-47.391319;6
9636;2022-09-14;PR;CEU AZUL;277;637,5;-25.153998;-53.847298;6
9637;2022-09-14;RJ;CAMPOS DOS GOYTACAZES;101;11;-21.30766784;-41.3253282;1
9638;2022-09-14;MG;NOVA LIMA;40;558,5;-20.11082646;-43.97221642;4
9639;2022-09-15;SC;LAGES;116;236;-27.72090493;-50.33607643;1
9640;2022-09-15;MG;FRUTAL;153;188,3;-19.869611;-48.972458;2
9641;2022-09-15;BA;SANTO ANTONIO DE JESUS;101;260;-12.9555476;-39.2645078;8
9642;2022-09-15;PR;PALMEIRA;376;549;-25.41830663;-49.77037617;2
9643;2022-09-15;RJ;CAMPOS DOS GOYTACAZES;101;66;-21.76116791;-41.34781837;3
9644;2022-09-15;SC;PASSO DE TORRES;101;460;-29.26510828;-49.75543857;2
9645;2022-09-15;AL;FLEXEIRAS;101;50,8;-9.23626636;-35.76617122;2
9646;2022-09-15;MG;FRUTAL;153;194,8;-19.926724;-48.95826;2
9647;2022-09-14;SP;JACAREI;116;161;-23.27617003;-45.97592098;35
9648;2022-09-15;SP;MIRACATU;116;354;-24.07491092;-47.24973213;8
9649;2022-09-15;PE;RECIFE;232;7;-8.074072;-34.964565;2
9650;2022-09-15;CE;TIANGUA;222;301,4;-3.66341744;-40.95009697;2
9651;2022-09-15;MT;JAURU;174;255;-15.45717878;-59.09780256;2
9652;2022-08-03;RJ;ITAGUAI;101;391;-22.894827;-43.68492;10
9653;2022-09-15;SP;SAO PAULO;381;75,5;-23.37660089;-46.56409613;20
9654;2022-09-15;MG;ESTIVA;381;889;-22.53253659;-46.02859497;2
9655;2022-09-15;MG;POUSO ALEGRE;381;873,9;-22.42099999;-45.96577844;4
9656;2022-09-15;AM;MANAUS;174;895;-2.85248508;-60.03576584;7
9657;2022-09-15;PE;RECIFE;232;6,6;-8.07079525;-34.9535389;28
9658;2022-09-15;BA;NOVA VICOSA;101;913;-18.02214003;-39.86241954;3
9659;2022-09-15;BA;JAGUAQUARA;116;643,8;-13.55599586;-40.07502733;3
9660;2022-09-15;SP;GUARULHOS;381;87,9;-23.477706;-46.559939;2
9661;2022-09-15;GO;PROFESSOR JAMIL;153;575;-17.3442;-49.2472;7
9662;2022-09-15;PR;SAO MATEUS DO SUL;476;261,9;-25.89557037;-50.26180601;4
9663;2022-09-15;MG;ARAPORA;153;0,6;-18.41758;-49.194427;8
9664;2022-09-15;PR;CURITIBA;476;138;-25.508542;-49.285697;3
9665;2022-09-15;RN;MACAIBA;304;296;-5.86484905;-35.34931012;23
9666;2022-09-15;SC;SAO FRANCISCO DO SUL;280;11;-26.304752;-48.641014;16
9667;2022-09-15;TO;ARAGUAINA;153;133;-7.11461109;-48.18743388;8
9668;2022-09-15;RJ;DUQUE DE CAXIAS;40;110;-22.68289906;-43.28549346;47
9669;2022-09-15;GO;LUZIANIA;40;44,4;-16.393143;-47.824869;4
9670;2022-09-15;SP;CAJATI;116;507;-24.805288;-48.214966;7
9671;2022-09-15;MG;POUSO ALEGRE;381;854;-22.31374792;-45.90405426;5
9672;2022-09-15;MT;JACIARA;364;271;-15.96962998;-54.95363;16
9673;2022-09-15;SP;MIRACATU;116;394;-24.28684106;-47.4501121;2
9674;2022-09-15;PR;CAMPINA GRANDE DO SUL;116;53,8;-25.25695209;-48.91330764;6
9675;2022-09-15;MG;TRES MARIAS;40;299,6;-18.3429839;-45.09908688;4
9676;2022-09-15;RJ;ITALVA;356;75;-21.42140416;-41.69075621;5
9677;2022-09-15;MG;UBERABA;50;135,9;-19.441322;-48.064296;5
9678;2022-09-16;PR;CORNELIO PROCOPIO;369;86,2;-23.178738;-50.623239;2
9679;2022-09-16;AL;SAO SEBASTIAO;101;212;-10.01748316;-36.61993072;3
9680;2022-09-16;MG;DIVISA ALEGRE;116;10,7;-15.79280203;-41.34152578;5
9681;2022-09-16;SP;UBARANA;153;129,2;-21.25201319;-49.7559456;3
9682;2022-09-16;MT;SORRISO;163;710,1;-12.891077;-55.844389;2
9683;2022-09-16;MG;OLIVEIRA;381;632,2;-20.86147692;-44.84048107;8
9684;2022-09-15;PI;JERUMENHA;135;74;-7.29881051;-43.70309959;2
9685;2022-09-16;PR;PONTA GROSSA;376;497;-25.18271102;-50.09257101;6
9686;2022-09-15;AM;PRESIDENTE FIGUEIREDO;174;1046;-1.6066306;-60.20302;2
9687;2022-09-12;GO;PORANGATU;153;29;-13.078622;-49.188919;1
9688;2022-09-16;MG;MANHUACU;262;33,7;-20.25550548;-42.00465315;18
9689;2022-09-16;RJ;ITATIAIA;116;324;-22.49164;-44.562177;3
9690;2022-09-16;MG;SANTO ANTONIO DO AMPARO;381;641;-20.92855294;-44.87437629;6
9691;2022-09-16;RS;VACARIA;116;34;-28.47816403;-50.89824895;2
9692;2022-09-16;RJ;BARRA DO PIRAI;393;258;-22.4514837;-43.82691483;5
9693;2022-09-15;MS;MARACAJU;267;375;-21.659714;-55.252871;3
9694;2022-09-16;MG;CARANDAI;40;661,1;-20.910163;-43.828845;3
9695;2022-09-16;RJ;BARRA MANSA;116;268,9;-22.58240306;-44.11006543;7
9696;2022-09-16;MG;SAO DOMINGOS DO PRATA;262;153;-19.99113399;-42.79060753;6
9697;2022-09-16;DF;BRASILIA;251;37;-15.943965;-47.783104;1
9698;2022-09-16;MG;CONSELHEIRO LAFAIETE;40;633,5;-20.68922457;-43.79030455;3
9699;2022-09-16;BA;WENCESLAU GUIMARAES;101;356;-13.664794;-39.478192;2
9700;2022-09-16;RN;PARNAMIRIM;101;107;-5.91702579;-35.2629751;2
9701;2022-09-16;MT;ALTO GARCAS;364;53;-16.9750381;-53.51270028;1
9702;2022-09-16;CE;IRAUCUBA;222;155,6;-3.73523227;-39.83241999;3
9703;2022-09-16;RS;CAMPO NOVO;468;53,7;-27.75494979;-53.77258301;5
9704;2022-09-16;RJ;SAPUCAIA;393;139;-22.00724015;-42.93944592;4
9705;2022-09-16;PI;TERESINA;343;345,3;-5.10722183;-42.76851524;3
9706;2022-09-16;MG;INHAPIM;116;504,3;-19.594446;-42.11241304;8
9707;2022-09-16;MG;SANTA BARBARA DO LESTE;116;552,5;-19.97943911;-42.14095831;2
9708;2022-09-16;SC;CAMPOS NOVOS;282;351,1;-27.361374;-51.301975;5
9709;2022-09-16;PE;RECIFE;101;65,6;-8.031594;-34.942476;2
9710;2022-09-16;PR;PONTA GROSSA;373;174;-25.07542494;-50.21024466;2
9711;2022-09-14;PA;ITAITUBA;163;402;-6.28076292;-55.59574744;3
9712;2022-09-16;BA;SAO SEBASTIAO DO PASSE;324;571;-12.55142914;-38.57416911;4
9713;2022-09-16;GO;ESTRELA DO NORTE;153;125;-13.866656;-49.051556;15
9714;2022-08-23;BA;SAO SEBASTIAO DO PASSE;324;569;-12.54962055;-38.57630253;1
9715;2022-09-16;PR;CASCAVEL;277;595,6;-24.98512444;-53.50462312;3
9716;2022-09-16;BA;JUAZEIRO;235;349;-9.43174507;-40.49803816;11
9717;2022-09-16;MG;MEDINA;116;97;-16.41007208;-41.47875196;3
9718;2022-09-16;GO;RIO VERDE;452;20;-17.86328078;-50.74096784;7
9719;2022-09-16;GO;JARAGUA;153;336,8;-15.585625;-49.411791;3
9720;2022-09-16;GO;URUACU;153;223;-14.710747;-49.2253;1
9721;2022-09-05;PR;PALMEIRA;277;169;-25.46271613;-49.922854;9
9722;2022-09-17;RS;SAO GABRIEL;290;441,9;-30.262527;-54.528339;3
9723;2022-09-16;PI;SAO GONCALO DO GURGUEIA;135;540;-10.04142474;-45.29454879;13
9724;2022-09-16;MG;CATUJI;116;214,1;-17.35861213;-41.53122852;4
9725;2022-09-17;PR;FAZENDA RIO GRANDE;116;126;-25.64052045;-49.31297064;4
9726;2022-09-17;PB;SANTA RITA;230;47;-7.1685;-35.032;2
9727;2022-09-16;MG;JOAO PINHEIRO;40;139,5;-17.73570757;-46.21099068;9
9728;2022-09-17;SE;LARANJEIRAS;101;84,7;-10.835002;-37.13775504;18
9729;2022-09-17;GO;RIO VERDE;452;2;-17.79595391;-50.88555295;7
9730;2022-09-17;RJ;MAGE;493;25;-22.65788388;-43.079654;7
9731;2022-09-17;PR;TIJUCAS DO SUL;376;658,6;-25.85300602;-49.02166198;4
9732;2022-09-17;PE;ABREU E LIMA;101;50,4;-7.91376271;-34.89926755;3
9733;2022-07-31;PR;TUNEIRAS DO OESTE;487;118,8;-23.84230361;-52.94115186;2
9734;2022-09-17;MG;LIMA DUARTE;267;161;-21.8462762;-43.79762289;4
9735;2022-09-17;RN;ANGICOS;304;167;-5.6806294;-36.45476004;3
9736;2022-09-17;PR;MAMBORE;369;391,2;-24.28220558;-52.54667401;4
9737;2022-09-02;TO;SANTA RITA DO TOCANTINS;153;575;-10.87325201;-48.90596476;4
9738;2022-09-17;MG;ORIZANIA;116;624,9;-20.53111007;-42.20163271;7
9739;2022-09-17;MT;RONDONOPOLIS;364;108;-16.57941705;-54.68745942;6
9740;2022-09-17;MG;PATOS DE MINAS;365;393;-18.63481872;-46.34836686;10
9741;2022-09-17;BA;ITABUNA;101;502;-14.92453419;-39.29545275;9
9742;2022-09-17;BA;CANDEIAS;324;582;-12.60856603;-38.49390902;12
9743;2022-09-17;GO;ITABERAI;70;189,7;-16.02500507;-49.77733612;6
9744;2022-09-17;ES;PEDRO CANARIO;101;4;-18.2058992;-39.93492691;4
9745;2022-09-17;RN;NATAL;101;85,5;-5.78299794;-35.24697304;4
9746;2022-09-17;MT;RONDONOPOLIS;364;208;-16.43621099;-54.68287599;6
9747;2022-09-17;PR;CURITIBA;277;94;-25.55282988;-49.27722493;4
9748;2022-09-17;MA;ITAPECURU MIRIM;135;80,7;-3.221162;-44.36206;8
9749;2022-09-17;MG;CACHOEIRA DE PAJEU;251;209;-15.9039968;-41.53868225;2
9750;2022-09-17;PI;OEIRAS;230;188,7;-6.984621;-42.069421;4
9751;2022-09-17;RS;PINHEIRO MACHADO;293;105;-31.58287601;-53.35585301;9
9752;2022-09-17;CE;FORTALEZA;116;14;-3.879157;-38.500744;2
9753;2022-09-17;MG;GOVERNADOR VALADARES;116;409,7;-18.84708115;-41.98073387;4
9754;2022-09-17;BA;SERRINHA;116;350;-11.59121503;-38.98584031;18
9755;2022-09-17;MT;NOVA MUTUM;163;603;-13.79435287;-56.06629198;5
9756;2022-09-17;MG;CAMPOS ALTOS;262;589,2;-19.66756392;-46.14455223;1
9757;2022-09-17;MG;MURIAE;116;703,2;-21.12682309;-42.3832189;29
9758;2022-09-17;GO;FORMOSA;20;14;-15.567566;-47.231537;2
9759;2022-09-18;MG;EXTREMA;381;938;-22.81546476;-46.29228334;1
9760;2022-09-18;BA;EUNAPOLIS;101;693;-16.35950997;-39.57983311;2
9761;2022-09-18;SC;IMBITUBA;101;287,2;-28.2588648;-48.7044101;1
9762;2022-09-18;RS;LAGOA VERMELHA;285;198;-28.210049;-51.511726;2
9763;2022-09-18;BA;ESPLANADA;101;24;-11.68932622;-37.90193081;2
9764;2022-09-18;PI;MIGUEL LEAO;316;77;-5.71848967;-42.60454112;3
9765;2022-09-17;BA;ITAGIMIRIM;101;677;-16.09859801;-39.61669922;6
9766;2022-09-18;PI;ALTOS;343;290,8;-4.950524;-42.344837;1
9767;2022-09-18;SP;LAVRINHAS;116;16;-22.55822433;-44.83795788;5
9768;2022-09-17;GO;PROFESSOR JAMIL;153;572;-17.3209;-49.2392;2
9769;2022-09-18;MG;ITATIAIUCU;381;549,1;-20.31815092;-44.45448614;5
9770;2022-09-18;MT;VERA;163;792;-12.3529838;-55.59851843;3
9771;2022-09-18;MT;TERRA NOVA DO NORTE;163;977;-10.668008;-55.136465;4
9772;2022-09-18;MS;IVINHEMA;376;111,3;-22.29912034;-53.87112212;8
9773;2022-09-18;DF;BRASILIA;70;15;-15.79720284;-48.1907022;2
9774;2022-09-18;RS;PORTO ALEGRE;290;103;-29.99017;-51.265766;26
9775;2022-09-18;PR;RIO NEGRO;116;197;-26.02848128;-49.68446732;2
9776;2022-09-18;MG;COMENDADOR GOMES;153;175;-19.75269;-48.968228;6
9777;2022-09-18;PB;SANTA RITA;230;40,4;-7.1414;-34.9778;4
9778;2022-09-18;BA;LAMARAO;116;372,8;-11.77929;-38.985714;4
9779;2022-09-18;MG;JOAO PINHEIRO;40;159,8;-17.877073;-46.126798;3
9780;2022-09-18;SC;PAPANDUVA;116;59,8;-26.38218176;-50.21541595;7
9781;2022-09-18;ES;SERRA;101;258,7;-20.13059888;-40.2961019;36
9782;2022-09-18;MG;MURIAE;116;719,8;-21.23756793;-42.39406193;3
9783;2022-09-18;PR;CAMPINA GRANDE DO SUL;116;27;-25.11012;-48.798441;2
9784;2022-09-18;SC;GUARACIABA;163;88;-26.58233094;-53.51749809;6
9785;2022-09-18;RS;LAGOA VERMELHA;285;178;-28.29892;-51.386448;10
9786;2022-09-18;TO;WANDERLANDIA;226;70;-6.847741;-47.961678;8
9787;2022-09-18;SC;BALNEARIO PICARRAS;101;97,3;-26.72823703;-48.70224928;12
9788;2022-09-18;PR;QUITANDINHA;116;175;-25.89489049;-49.52560893;5
9789;2022-09-18;PB;CAMPINA GRANDE;230;154,3;-7.2777;-35.8985;17
9790;2022-09-18;BA;BARREIRAS;242;779;-12.14066481;-44.8855255;3
9791;2022-09-18;PI;CAMPO GRANDE DO PIAUI;316;350;-7.12347967;-41.11935696;3
9792;2022-09-19;SP;CACAPAVA;116;122,8;-23.08192414;-45.66154591;18
9793;2022-09-06;PR;MARECHAL CANDIDO RONDON;163;290;-24.51705068;-54.08065265;4
9794;2022-09-19;SP;MIRACATU;116;353;-24.07031103;-47.24202498;5
9795;2022-09-19;MG;ARAGUARI;365;592;-18.87951334;-48.06156814;10
9796;2022-09-19;PR;SAO JOSE DOS PINHAIS;0;0;-25.57216588;-49.19845104;2
9797;2022-09-19;PR;CURITIBA;277;101;-25.52924091;-49.32682192;9
9798;2022-09-19;SP;PINDAMONHANGABA;116;90,8;-22.94361839;-45.3873088;4
9799;2022-05-11;MG;ARAPORA;153;13;-18.53318003;-49.19222975;14
9800;2022-09-19;RS;URUGUAIANA;472;530;-29.48438091;-56.68763514;2
9801;2022-09-19;RJ;RESENDE;354;6;-22.40226028;-44.75658417;3
9802;2022-09-19;RJ;RIO BONITO;101;272;-22.72935968;-42.70112512;10
9803;2022-09-19;ES;IUNA;262;177,8;-20.28062181;-41.64687634;2
9804;2022-09-19;MG;IGARAPE;381;513;-20.07617;-44.30376;3
9805;2022-09-19;MG;ARAGUARI;50;29;-18.62034416;-48.11087208;8
9806;2022-09-16;RO;MONTE NEGRO;421;63;-10.343851;-63.373764;2
9807;2022-09-19;MT;CONQUISTA DOESTE;174;379;-14.54560168;-59.54265515;4
9808;2022-06-30;CE;TABULEIRO DO NORTE;116;204;-5.20519288;-38.20608954;3
9809;2022-09-19;MT;LUCAS DO RIO VERDE;163;664;-13.36939399;-56.07438701;5
9810;2022-09-19;MT;CACERES;174;108;-15.821487;-57.941789;7
9811;2022-09-19;PA;SANTA IZABEL DO PARA;316;30;-1.30604012;-48.20471397;3
