;data_inversa;uf;municipio;br;km;latitude;longitude;acidentes
128;2023-01-04;SC;ARAQUARI;280;25,4;-26.38352781;-48.72677516;22
129;2023-01-05;MT;JACIARA;364;308,4;-15.81860731;-55.22097308;4
130;2023-01-04;PB;RIACHAO DO BACAMARTE;230;126,5;-7.260522;-35.698039;1
131;2023-01-05;MG;TRES CORACOES;381;750;-21.64317532;-45.28869336;7
132;2023-01-05;SC;IMBITUBA;101;288;-28.24598003;-48.70010284;4
133;2023-01-05;MG;CONTAGEM;381;482,5;-19.955532;-44.097209;49
134;2023-01-05;SP;PINDAMONHANGABA;116;89,9;-22.93930884;-45.37874708;6
135;2023-01-05;RJ;DUQUE DE CAXIAS;40;121;-22.78185499;-43.28571273;99
136;2023-01-05;MG;ITABIRITO;40;587;-20.34858326;-43.92200604;13
137;2023-01-05;MG;ITATIAIUCU;381;531;-20.18182886;-44.37895835;60
138;2023-01-05;GO;GOIANAPOLIS;60;107;-16.431;-49.018;9
139;2023-01-05;MG;ITATIAIUCU;381;532;-20.1904316;-44.38268793;19
140;2023-01-05;BA;CANDEIAS;324;578;-12.60415557;-38.49935532;1
141;2023-01-05;RO;PORTO VELHO;319;45;-8.68379899;-63.99440378;9
142;2023-01-05;RS;SOLEDADE;386;241;-28.774895;-52.533451;11
143;2023-01-05;MG;CARMO DA CACHOEIRA;381;712;-21.39692643;-45.20681689;13
144;2023-01-05;PB;SANTA RITA;101;69;-7.07320663;-34.99569975;9
145;2023-01-05;GO;ESTRELA DO NORTE;153;120;-13.822886;-49.041809;2
146;2023-01-05;MG;DELTA;50;194;-19.887439;-47.848374;23
147;2023-01-05;PA;RUROPOLIS;163;788;-4.079496;-54.921111;6
148;2023-01-05;MG;PRATA;153;94;-19.17736794;-48.95075187;5
149;2023-01-05;PR;SAO JOSE DOS PINHAIS;116;106,7;-25.5688715;-49.22875489;8
150;2023-01-05;SC;PORTO BELO;101;158;-27.19096301;-48.61259017;53
151;2023-01-05;GO;GOIANAPOLIS;60;110,8;-16.45;-49.0316;11
152;2023-01-05;PR;GUARATUBA;376;675;-25.930714;-48.912243;2
153;2023-01-05;BA;EUNAPOLIS;101;731;-16.469703;-39.574648;2
154;2023-01-05;SC;ITAJAI;101;121;-26.92103178;-48.70856446;47
155;2023-01-05;RN;PARNAMIRIM;101;105,3;-5.90165196;-35.25928517;27
156;2023-01-05;MT;RONDONOPOLIS;163;117;-16.52182818;-54.65882461;7
157;2023-01-05;MS;TRES LAGOAS;158;325,9;-21.1611037;-51.973749;8
158;2023-01-05;CE;ICO;116;375;-6.3951252;-38.83101685;5
159;2023-01-05;MG;GOVERNADOR VALADARES;381;157;-18.91099925;-42.00762101;8
160;2023-01-05;BA;VITORIA DA CONQUISTA;116;0,1;-14.82703;-40.82879;4
161;2023-01-05;BA;FEIRA DE SANTANA;116;422;-12.22064702;-38.96561131;19
162;2023-01-05;GO;PIRANHAS;158;68;-16.32879413;-51.9431882;4
163;2023-01-05;SP;PINDAMONHANGABA;116;87,4;-22.93065267;-45.36166116;9
164;2023-01-05;SP;GUARULHOS;116;210;-23.42870023;-46.41085991;86
165;2023-01-05;MA;BALSAS;230;394,2;-7.4468583;-46.00934744;3
166;2023-01-05;TO;GURUPI;153;679,7;-11.78176489;-49.11301313;9
167;2023-01-05;RR;IRACEMA;174;414,6;2.19506;-61.029976;4
168;2023-01-05;MT;GUARANTA DO NORTE;163;1109;-9.60125;-54.885218;4
169;2023-01-05;SP;MIRACATU;116;377,5;-24.19911973;-47.36899137;3
170;2023-01-05;MT;NOVA MUTUM;364;575;-14.1012828;-56.11335754;10
171;2023-01-06;SC;BARRA VELHA;101;93,6;-26.7018;-48.6995;4
172;2023-01-05;BA;SAO SEBASTIAO DO PASSE;324;573;-12.5622012;-38.55964515;22
173;2023-01-06;SP;GUARULHOS;116;219;-23.46143954;-46.48885316;143
174;2023-01-06;SP;ARUJA;116;195;-23.3888147;-46.27566213;2
175;2023-01-06;BA;FEIRA DE SANTANA;116;423;-12.23431521;-38.97560477;2
176;2023-01-06;PE;BEZERROS;232;101,3;-8.24601067;-35.7568717;2
177;2023-01-06;PR;PEROLA DOESTE;163;65,8;-25.824779;-53.751125;6
178;2023-01-06;PR;MANDAGUACU;376;154,1;-23.33029651;-52.11154461;4
179;2023-01-06;BA;POCOES;116;749,8;-14.47186606;-40.3368482;3
180;2023-01-06;RJ;RIO DE JANEIRO;116;171;-22.80672422;-43.34221191;8
181;2023-01-06;MG;LEOPOLDINA;116;769,6;-21.54856423;-42.66481498;7
182;2023-01-06;SC;RIO NEGRINHO;280;136,9;-26.270102;-49.58121;8
183;2023-01-06;GO;PORANGATU;153;90;-13.572134;-49.046021;5
184;2023-01-06;MT;ROSARIO OESTE;364;523,1;-15.06720104;-56.51751552;7
185;2023-01-05;MT;ROSARIO OESTE;364;542;-14.91290882;-56.47221224;16
186;2023-01-06;RS;RIO GRANDE;392;51,8;-31.86521207;-52.32379036;9
187;2023-01-06;MG;JOAO PINHEIRO;40;210,9;-17.98273484;-45.72905904;2
188;2023-01-06;PR;CASCAVEL;467;98;-24.8897;-53.5525;10
189;2023-01-06;MG;CONTAGEM;381;481;-19.95931561;-44.08825597;61
190;2023-01-06;RO;ALTO PARAISO;364;535;-9.75412198;-63.09728697;4
191;2023-01-06;SC;PALHOCA;101;212,9;-27.62996929;-48.65903871;93
192;2023-01-06;MG;CONSELHEIRO LAFAIETE;40;641;-20.74938509;-43.80105361;7
193;2023-01-06;DF;BRASILIA;20;6;-15.665888;-47.808308;45
194;2023-01-06;RN;PAU DOS FERROS;405;150,5;-6.10581398;-38.20595589;2
195;2023-01-06;MT;SANTO ANTONIO DO LEVERGER;364;350;-15.79345114;-55.5857563;2
196;2023-01-06;MG;CAMPANHA;381;763;-21.74873501;-45.38842699;6
197;2023-01-06;PE;RECIFE;101;64;-8.01678;-34.941022;3
198;2023-01-06;MG;FRUTA DE LEITE;251;333,1;-16.25637294;-42.4383831;3
199;2023-01-06;TO;BARROLANDIA;153;455;-9.870686;-48.72482897;8
200;2023-01-06;SC;ARAQUARI;280;33,1;-26.42576441;-48.78741376;16
201;2023-01-06;SC;SAO CRISTOVAO DO SUL;470;236,6;-27.30200288;-50.44578552;3
202;2023-01-07;RJ;BARRA MANSA;116;285;-22.50496778;-44.22509483;3
203;2023-01-06;RJ;SEROPEDICA;465;3;-22.73427;-43.711994;52
204;2023-01-07;MG;SETE LAGOAS;40;464;-19.43110896;-44.33657482;18
205;2023-01-07;RS;PASSO FUNDO;285;298,8;-28.234184;-52.43314;15
206;2023-01-07;MG;JUATUBA;262;368,5;-19.97239513;-44.28042402;24
207;2023-01-07;RS;CANOAS;116;261,5;-29.887983;-51.17901;15
208;2023-01-07;MG;CAMPANHA;381;770;-21.78806301;-45.439064;3
209;2023-01-07;MT;CAMPO VERDE;70;404,3;-15.65990219;-55.24811289;4
210;2023-01-07;PR;SAO MATEUS DO SUL;476;287;-25.92116;-50.455887;3
211;2023-01-07;SP;TABOAO DA SERRA;116;273,7;-23.62809795;-46.81870306;66
212;2023-01-07;PR;SAO JOSE DOS PINHAIS;116;96;-25.53357077;-49.1464836;4
213;2023-01-07;MS;PARANAIBA;158;55,1;-19.40429068;-51.40386983;8
214;2023-01-04;RJ;RIO DE JANEIRO;101;385;-22.88064129;-43.63218994;30
215;2023-01-07;PR;SANTO ANTONIO DA PLATINA;153;33;-23.23229394;-50.0364961;21
216;2023-01-07;PR;JAPIRA;153;98,4;-23.75551706;-50.18407866;2
217;2023-01-07;PE;RECIFE;101;67,5;-8.042334;-34.943096;70
218;2023-01-07;ES;COLATINA;259;59;-19.52125411;-40.66594194;13
219;2023-01-07;ES;BREJETUBA;262;131;-20.25656076;-41.30517891;2
220;2023-01-07;PE;RIBEIRAO;101;149;-8.49165198;-35.37459703;2
221;2023-01-07;MG;ENGENHEIRO CALDAS;116;443,3;-19.09760101;-42.0072935;12
222;2023-01-07;RS;OSORIO;101;86,1;-29.8754149;-50.25734711;6
223;2023-01-07;MG;ARAXA;262;715,6;-19.61086327;-47.18691499;3
224;2023-01-07;PE;JABOATAO DOS GUARARAPES;101;80;-8.15112589;-34.9428866;44
225;2023-01-06;SP;CRUZEIRO;116;32,9;-22.6422031;-44.94731891;5
226;2023-01-07;MG;NOVA LIMA;40;555;-20.08472706;-43.97697012;15
227;2023-01-07;BA;BREJOES;116;578;-13.07158302;-39.9611107;3
228;2023-01-07;AP;PORTO GRANDE;210;132;0.70564616;-51.41271608;8
229;2023-01-07;MG;LEOPOLDINA;116;779;-21.60837977;-42.69596393;15
230;2023-01-07;SC;PONTE ALTA;470;199;-27.30805659;-50.13389826;3
231;2023-01-07;GO;FORMOSA;20;63;-15.222443;-47.169949;5
232;2023-01-07;PR;MATELANDIA;277;656,5;-25.23423637;-53.96184188;14
233;2023-01-07;MG;GOVERNADOR VALADARES;381;166;-18.95243865;-42.07229536;7
234;2023-01-07;GO;CRISTALINA;40;142;-16.965446;-47.267195;2
235;2023-01-08;SC;ARAQUARI;280;22,1;-26.37092616;-48.70204099;38
236;2023-01-08;SC;PALHOCA;101;242,2;-27.87545797;-48.64678433;15
237;2023-01-08;MG;MONTE ALEGRE DE MINAS;365;687,5;-18.87548498;-48.87468901;2
238;2023-01-08;MA;RIBAMAR FIQUENE;10;200;-5.96539;-47.38356;2
239;2023-01-07;MG;FRANCISCO SA;251;492,8;-16.54433804;-43.59543496;36
240;2023-01-08;BA;TUCANO;410;19;-10.90591184;-38.67589213;3
241;2023-01-07;RS;SAO LUIZ GONZAGA;285;566,5;-28.419132;-54.956936;9
242;2023-01-08;MG;UBERABA;262;780;-19.7448167;-47.76085822;7
243;2023-01-07;MG;SAO GONCALO DO ABAETE;365;325;-18.28289196;-45.91092202;15
244;2023-01-08;MT;NOVA LACERDA;174;388;-14.482545;-59.58194;8
245;2023-01-08;MG;ITAGUARA;381;576,9;-20.48100267;-44.58883345;12
246;2023-01-08;PE;JUCATI;423;76;-8.73183901;-36.43146015;8
247;2023-01-04;MS;CAMPO GRANDE;163;432;-20.88353204;-54.50456322;2
248;2023-01-08;PR;PALMEIRA;277;154,5;-25.4791;-49.8707;8
249;2023-01-08;MG;LUZ;262;533,5;-19.77821294;-45.74227498;2
250;2023-01-08;PA;MARABA;155;321;-5.56653113;-49.0769657;5
251;2023-01-08;BA;VITORIA DA CONQUISTA;116;815;-14.77315332;-40.72201784;16
252;2023-01-08;PR;RIO BRANCO DO SUL;476;75,8;-25.099615;-49.105515;7
253;2023-01-08;MG;RIBEIRAO DAS NEVES;40;511,8;-19.78164295;-44.11733194;59
254;2023-01-08;MT;GENERAL CARNEIRO;70;72;-15.69824441;-52.79619381;4
255;2023-01-08;PR;BARRACAO;163;23,5;-26.18955394;-53.65594692;11
256;2023-01-08;MA;RIACHAO;230;478;-7.40288422;-46.64804978;4
257;2023-01-08;MG;EXTREMA;381;938,7;-22.83909203;-46.32850893;57
258;2023-01-08;SP;JACAREI;116;167;-23.30254924;-46.02640493;12
259;2023-01-08;MT;RONDONOPOLIS;364;219;-16.35492299;-54.73390098;6
260;2023-01-08;MT;RONDONOPOLIS;163;114;-16.5440645;-54.67086252;5
261;2023-01-08;MS;SAO GABRIEL DO OESTE;163;646,1;-19.194609;-54.74762;2
262;2023-01-08;ES;MARECHAL FLORIANO;262;53,5;-20.41397156;-40.73317528;13
263;2023-01-08;RS;CACHOEIRA DO SUL;153;403,1;-30.03550492;-52.91456559;5
264;2023-01-08;ES;GUARAPARI;101;347,9;-20.65365634;-40.62631414;7
265;2023-01-08;MA;TIMON;316;616,4;-5.08379169;-42.83964694;3
266;2023-01-08;DF;BRASILIA;251;5;-16.007332;-47.552052;7
267;2023-01-08;MG;CATUJI;116;226,7;-17.45272285;-41.4999207;6
268;2023-01-08;RS;SANTA MARIA;287;263;-29.67234507;-54.00188201;4
269;2023-01-08;PR;CASCAVEL;277;581,3;-24.98125257;-53.37778678;11
270;2023-01-08;MG;UBERABA;262;803;-19.77509606;-47.97201785;10
271;2023-01-09;MA;SANTA INES;222;264,8;-3.678825;-45.352052;2
272;2023-01-09;MG;CAMANDUCAIA;381;910,9;-22.732552;-46.135303;4
273;2023-01-09;PR;CAMPINA GRANDE DO SUL;116;51;-25.24249703;-48.90292205;20
274;2023-01-09;BA;FEIRA DE SANTANA;116;433,5;-12.28864802;-39.014561;2
275;2023-01-09;PR;CURITIBA;376;600,3;-25.53195602;-49.32205901;17
276;2023-01-09;RJ;BARRA DO PIRAI;393;275;-22.4739175;-43.99434328;5
277;2023-01-09;PR;SAO JOSE DOS PINHAIS;376;619;-25.60034699;-49.17355691;15
278;2023-01-09;MS;DOURADOS;163;266;-22.21821026;-54.72287079;7
279;2023-01-09;CE;HORIZONTE;116;44;-4.12328084;-38.48614261;5
280;2023-01-09;BA;VITORIA DA CONQUISTA;116;805,3;-14.768385;-40.712742;6
281;2023-01-09;RS;CANOAS;116;259,5;-29.870408;-51.179909;20
282;2023-01-09;MG;UBERLANDIA;365;632;-18.89664394;-48.39041999;3
283;2023-01-02;CE;JAGUARIBE;116;327,5;-6.04962505;-38.6479769;3
284;2023-01-09;MG;DOM CAVATI;116;484;-19.42849704;-42.12289089;2
285;2023-01-09;GO;POSSE;20;188;-14.41707;-46.454651;12
286;2023-01-09;RJ;RIO BONITO;101;268;-22.7112997;-42.66922613;18
287;2023-01-09;MA;ITINGA DO MARANHAO;10;368;-4.531491;-47.501308;2
288;2023-01-09;RO;JARU;364;436;-10.37739925;-62.55303028;4
289;2023-01-09;BA;EUNAPOLIS;101;715;-16.34781458;-39.58236694;2
290;2023-01-09;MG;SAO GONCALO DO SAPUCAI;381;794;-21.92913899;-45.61170907;5
291;2023-01-09;GO;ANAPOLIS;60;97;-16.3774;-48.9483;29
292;2023-01-09;RJ;MACAE;101;166;-22.32707873;-41.91117127;6
293;2023-01-09;MS;CORUMBA;262;766;-19.09182008;-57.62211036;3
294;2023-01-09;RJ;RESENDE;116;312;-22.46068623;-44.45262504;18
295;2023-01-09;RJ;AREAL;40;35,3;-22.20877957;-43.13804875;24
296;2023-01-09;BA;VITORIA DA CONQUISTA;116;6,5;-14.832344;-40.886941;3
297;2023-01-09;SP;SAO PAULO;116;230,5;-23.52251783;-46.5855702;222
298;2023-01-09;GO;APARECIDA DE GOIANIA;153;514,5;-16.82688266;-49.24246442;4
299;2023-01-09;RJ;ANGRA DOS REIS;101;490,2;-22.95640053;-44.31282898;16
300;2023-01-09;MT;CANARANA;158;501,6;-13.53230705;-51.91888579;4
301;2023-01-09;PR;PATO BRANCO;158;534;-26.22652612;-52.68914074;13
302;2023-01-09;MG;GOVERNADOR VALADARES;116;417;-18.90130308;-41.94492414;10
303;2023-01-09;CE;ITAITINGA;116;23;-3.95617936;-38.51283073;4
304;2023-01-09;MG;PARACATU;40;71,9;-17.40773313;-46.72153313;7
305;2023-01-09;SC;PESCARIA BRAVA;101;321,8;-28.42532339;-48.8919091;31
306;2023-01-09;GO;APARECIDA DE GOIANIA;153;505;-16.75365332;-49.2412591;2
307;2023-01-09;MA;MIRANDA DO NORTE;222;261;-3.58383859;-44.65699199;4
308;2023-01-09;RJ;GUAPIMIRIM;493;8,5;-22.71330892;-42.95334574;6
309;2023-01-09;SC;ICARA;101;384;-28.76851141;-49.3025538;10
310;2023-01-09;RJ;NOVA IGUACU;493;58;-22.670896;-43.38074;2
311;2023-01-09;MG;GRAO MOGOL;251;411;-16.28243518;-43.00788693;17
312;2023-01-09;SC;MONTE CASTELO;116;107,7;-26.75473112;-50.33214569;3
313;2023-01-09;MT;NOVA MUTUM;163;593,7;-13.86424707;-56.08580589;4
314;2023-01-09;RJ;RESENDE;116;335;-22.49610291;-44.66027211;2
315;2023-01-10;GO;JATAI;364;228;-17.814425;-51.98473;3
316;2023-01-10;SC;TREZE DE MAIO;101;345,2;-28.54565997;-49.05345334;3
317;2023-01-10;BA;ITABERABA;242;199;-12.5205;-40.0959;3
318;2023-01-09;MG;PATROCINIO;365;448,7;-18.82806651;-46.80094611;2
319;2023-01-10;RJ;PIRAI;116;245;-22.62040692;-43.92593694;13
320;2023-01-10;MG;INHAPIM;116;496,3;-19.52772702;-42.12719586;13
321;2023-01-10;BA;SIMOES FILHO;324;600;-12.74882798;-38.43296497;7
322;2023-01-10;PR;SAO JOSE DOS PINHAIS;116;101,5;-25.568332;-49.178223;8
323;2023-01-10;RJ;SAPUCAIA;116;25;-22.03820204;-42.78241995;5
324;2023-01-10;MG;DOM CAVATI;116;480,5;-19.385223;-42.1121509;6
325;2023-01-10;RO;VILHENA;364;12;-12.74370233;-60.12147609;21
326;2023-01-10;RO;MONTE NEGRO;421;20;-10.037729;-63.184643;1
327;2023-01-10;RS;MARQUES DE SOUZA;386;334,6;-29.378033;-52.05743;10
328;2023-01-10;RS;URUGUAIANA;290;718,3;-29.774612;-57.04377;3
329;2023-01-10;SC;PALHOCA;101;222;-27.70865409;-48.65586407;16
330;2023-01-10;PR;CANDOI;277;398;-25.45993726;-51.95629835;4
